None,"(2, 0)","[(1, 0), (0, 0), (2, 2)]","[(1, 0), (0, 1), (2, 1)]","[(0, 0), (0, 2), (2, 0)]","[(0, 1), (0, 2), (2, 0)]","[(1, 1), (1, 2), (2, 1)]","[(1, 1), (1, 2), (2, 2)]","[(0, 1), (1, 1), (2, 2)]","[(0, 2), (0, 1), (2, 2)]","[(0, 2), (0, 1), (2, 1)]","[(0, 2), (1, 1), (2, 0)]","[(1, 2), (0, 1), (1, 0)]","[(1, 2), (0, 2), (1, 0)]","[(1, 1), (0, 2), (0, 0)]","[(1, 0), (0, 1), (0, 0)]","(1, 2)","[(1, 2), (0, 0), (2, 0)]","[(2, 2), (1, 0), (2, 0)]","[(1, 1), (0, 0), (1, 0)]","(0, 1)","[(0, 2), (0, 1), (1, 1)]","[(0, 2), (0, 1), (1, 2)]","[(0, 2), (0, 0), (1, 2)]","[(0, 2), (0, 0), (1, 1)]","[(0, 2), (0, 1), (1, 0)]","[(1, 2), (1, 1), (1, 0)]","[(0, 2), (1, 1), (1, 0)]","[(1, 2), (0, 1), (1, 1)]","(0, 0)","[(1, 1), (0, 2), (2, 2)]","[(1, 1), (0, 1), (2, 2)]","[(1, 0), (0, 1), (1, 2)]","[(1, 2), (1, 1), (2, 1)]","[(0, 2), (1, 0), (2, 1)]","[(1, 2), (1, 0), (2, 1)]","[(0, 2), (1, 0), (2, 0)]","[(0, 2), (0, 0), (2, 0)]","[(1, 2), (1, 1), (2, 0)]","[(2, 2), (1, 0), (2, 1)]","[(2, 2), (0, 0), (1, 1)]","[(2, 2), (1, 0), (1, 2)]","[(2, 1), (1, 0), (1, 2)]","[(2, 1), (0, 0), (2, 2)]","[(2, 1), (1, 0), (2, 2)]","[(2, 0), (1, 0), (2, 1)]","[(2, 0), (1, 1), (2, 1)]","(1, 1)","[(1, 0), (2, 0), (2, 2)]","[(1, 0), (2, 0), (1, 2)]","[(1, 0), (2, 1), (2, 2)]","[(1, 1), (2, 0), (2, 1)]","(2, 1)","[(2, 1), (0, 1), (1, 0)]","[(2, 1), (0, 2), (2, 0)]","[(2, 1), (1, 2), (1, 0)]","[(2, 0), (1, 1), (0, 0)]","[(2, 0), (2, 1), (2, 2)]","[(1, 0), (2, 1), (1, 2)]","[(2, 0), (1, 1), (0, 2)]","[(1, 1), (2, 0), (0, 2)]","[(0, 1), (2, 1), (1, 2)]","[(0, 2), (1, 1), (1, 2)]","[(2, 0), (0, 2), (1, 0)]","[(2, 1), (0, 2), (0, 0)]","[(1, 1), (0, 1), (0, 0)]","[(2, 2), (0, 0), (2, 1)]","[(1, 2), (0, 0), (2, 2)]","[(0, 2), (1, 0), (1, 1)]","[(0, 2), (2, 0), (1, 1)]","[(0, 2), (2, 0), (1, 2)]","[(0, 1), (2, 1), (0, 2)]","[(0, 0), (2, 0), (0, 2)]","[(1, 0), (2, 0), (0, 2)]","[(1, 0), (2, 0), (0, 1)]","[(1, 0), (2, 1), (1, 1)]","[(1, 0), (1, 2), (0, 2)]","[(2, 0), (1, 2), (0, 2)]","[(2, 0), (1, 1), (1, 2)]","[(2, 0), (0, 1), (0, 2)]","[(2, 1), (0, 1), (1, 2)]","[(1, 1), (0, 2), (1, 2)]","[(1, 2), (2, 2), (0, 2)]","[(1, 2), (2, 2), (0, 1)]","[(1, 2), (2, 1), (1, 1)]","(1, 0)","[(1, 1), (2, 1), (1, 0)]","[(0, 1), (2, 0), (1, 1)]","[(0, 1), (2, 1), (1, 1)]","[(1, 1), (1, 2), (0, 0)]","[(1, 1), (1, 2), (1, 0)]","[(2, 1), (2, 2), (2, 0)]","[(2, 1), (2, 2), (1, 0)]","[(1, 1), (0, 2), (1, 0)]","[(1, 2), (0, 2), (1, 1)]","[(1, 1), (0, 0), (2, 0)]","[(1, 2), (0, 1), (2, 1)]","[(2, 0), (0, 1), (2, 2)]","[(1, 0), (0, 1), (2, 2)]","[(2, 0), (0, 2), (2, 1)]","[(2, 0), (1, 2), (1, 1)]","[(2, 0), (1, 2), (2, 1)]","[(1, 0), (1, 1), (2, 2)]","[(0, 0), (2, 1), (1, 2)]","[(0, 1), (1, 1), (1, 2)]","[(0, 0), (2, 1), (1, 1)]","[(0, 2), (1, 1), (2, 2)]","[(0, 2), (0, 0), (2, 1)]","[(1, 2), (0, 0), (1, 1)]","[(1, 1), (0, 0), (2, 1)]","[(2, 1), (2, 2), (0, 1)]","[(2, 1), (2, 2), (1, 1)]","[(2, 0), (2, 2), (1, 2)]","[(1, 0), (2, 2), (1, 2)]","[(1, 0), (2, 2), (0, 2)]","[(1, 1), (1, 2), (0, 1)]","[(1, 1), (2, 2), (0, 1)]","[(1, 1), (2, 2), (0, 0)]","[(1, 0), (2, 1), (0, 0)]","[(1, 1), (2, 1), (0, 0)]","[(1, 0), (1, 1), (0, 0)]","[(1, 0), (1, 2), (0, 0)]","[(2, 0), (2, 2), (0, 0)]","[(1, 2), (0, 2), (0, 0)]","[(1, 2), (0, 1), (0, 0)]","[(0, 1), (1, 2), (1, 0)]","[(0, 1), (1, 1), (2, 0)]","[(1, 2), (0, 1), (2, 0)]","[(0, 2), (1, 2), (1, 0)]","[(0, 2), (1, 2), (2, 0)]","[(0, 1), (2, 2), (1, 0)]","[(0, 1), (1, 2), (2, 0)]","[(0, 2), (1, 1), (0, 0)]","[(0, 2), (2, 1), (2, 0)]","[(0, 1), (2, 1), (2, 0)]","[(0, 1), (1, 1), (1, 0)]","(2, 2)","[(2, 2), (1, 0), (0, 2)]","[(1, 2), (0, 0), (0, 2)]","[(1, 2), (0, 1), (0, 2)]","[(2, 1), (0, 0), (1, 1)]","[(2, 2), (0, 0), (0, 1)]","[(2, 2), (0, 1), (1, 2)]","[(1, 2), (0, 0), (1, 0)]","[(1, 0), (0, 2), (0, 0)]","[(1, 0), (0, 0), (1, 2)]","[(1, 0), (0, 1), (0, 2)]","[(1, 1), (0, 0), (0, 2)]","[(0, 1), (1, 0), (0, 2)]","[(0, 1), (0, 0), (0, 2)]","[(1, 1), (0, 1), (0, 2)]","[(1, 1), (0, 1), (1, 2)]","[(2, 1), (0, 2), (2, 2)]","[(2, 0), (2, 2), (1, 1)]","[(2, 0), (1, 0), (0, 1)]","[(2, 1), (1, 1), (0, 2)]","[(2, 0), (2, 1), (0, 1)]","[(2, 0), (2, 1), (0, 2)]","[(2, 0), (1, 1), (0, 1)]","[(2, 0), (2, 1), (1, 1)]","[(1, 0), (2, 1), (0, 2)]","[(1, 1), (2, 2), (0, 2)]","[(2, 1), (1, 2), (0, 1)]","[(1, 1), (2, 1), (0, 1)]","[(1, 1), (2, 0), (0, 0)]","[(2, 1), (1, 0), (0, 0)]","[(2, 1), (1, 1), (0, 0)]","[(2, 2), (0, 1), (1, 0)]","[(2, 2), (0, 1), (0, 0)]","[(1, 2), (0, 2), (0, 1)]","[(1, 1), (2, 1), (1, 2)]","[(1, 0), (1, 1), (0, 2)]","[(1, 0), (2, 2), (1, 1)]","[(0, 0), (1, 2), (0, 1)]","[(0, 0), (1, 2), (0, 2)]","[(1, 0), (1, 2), (0, 1)]","[(0, 0), (2, 2), (0, 2)]","[(0, 1), (2, 2), (0, 2)]","[(0, 1), (2, 0), (0, 2)]","[(1, 1), (0, 0), (1, 2)]","[(2, 1), (1, 0), (1, 1)]","[(2, 0), (1, 0), (1, 2)]","(0, 2)","[(1, 1), (1, 0), (0, 0)]","[(2, 1), (1, 0), (0, 1)]","[(1, 1), (0, 0), (0, 1)]","[(2, 0), (2, 2), (0, 1)]","[(1, 1), (2, 0), (1, 0)]","[(1, 0), (1, 2), (2, 1)]","[(1, 0), (0, 2), (2, 1)]","[(1, 1), (0, 2), (2, 0)]","[(0, 1), (0, 2), (1, 0)]","[(0, 0), (0, 1), (2, 0)]","[(1, 0), (1, 1), (2, 1)]","[(2, 0), (0, 1), (1, 1)]","[(2, 0), (0, 1), (2, 1)]","[(2, 0), (1, 2), (2, 2)]","[(2, 0), (0, 2), (1, 2)]","[(1, 0), (1, 2), (1, 1)]","[(2, 0), (0, 0), (1, 2)]","[(1, 1), (1, 0), (0, 2)]","[(1, 1), (1, 0), (0, 1)]","[(1, 2), (1, 0), (1, 1)]","[(1, 2), (0, 0), (0, 1)]","[(2, 1), (0, 0), (0, 2)]","[(1, 2), (1, 1), (0, 2)]","[(2, 2), (1, 1), (0, 1)]","[(2, 2), (2, 1), (0, 0)]","[(1, 2), (2, 0), (0, 0)]","[(0, 2), (2, 0), (0, 0)]","[(0, 2), (1, 0), (0, 0)]","[(1, 2), (1, 0), (0, 1)]","[(2, 2), (2, 0), (0, 2)]","[(1, 2), (2, 0), (0, 1)]","[(1, 2), (1, 0), (0, 0)]","[(0, 2), (2, 0), (0, 1)]","[(0, 0), (2, 0), (0, 1)]","[(0, 0), (1, 0), (0, 2)]","[(0, 0), (1, 0), (1, 2)]","[(0, 1), (1, 0), (2, 2)]","[(0, 0), (1, 1), (2, 1)]","[(0, 0), (1, 0), (2, 1)]","[(0, 0), (1, 1), (2, 2)]","[(0, 0), (0, 1), (2, 1)]","[(1, 0), (0, 2), (1, 1)]","[(1, 0), (0, 2), (2, 0)]","[(1, 1), (0, 1), (1, 0)]","[(1, 1), (0, 1), (2, 0)]","[(2, 1), (0, 2), (1, 0)]","[(1, 1), (2, 2), (2, 0)]","[(0, 1), (2, 2), (2, 1)]","[(0, 0), (2, 2), (2, 0)]","[(1, 0), (2, 1), (2, 0)]","[(2, 0), (0, 0), (0, 1)]","[(2, 0), (1, 0), (0, 2)]","[(2, 0), (0, 0), (0, 2)]","[(2, 1), (0, 1), (0, 2)]","[(2, 1), (0, 0), (1, 2)]","[(2, 2), (1, 0), (1, 1)]","[(2, 2), (2, 0), (0, 1)]","[(2, 2), (1, 1), (0, 2)]","[(2, 2), (0, 1), (0, 2)]","[(1, 2), (2, 1), (0, 2)]","[(2, 2), (2, 1), (1, 2)]","[(1, 2), (2, 1), (0, 1)]","[(2, 2), (2, 1), (0, 2)]","[(1, 2), (2, 0), (0, 2)]","[(1, 1), (1, 0), (1, 2)]","[(1, 1), (0, 0), (2, 2)]","[(1, 0), (0, 0), (2, 0)]","[(0, 0), (0, 2), (2, 1)]","[(0, 0), (0, 1), (1, 1)]","[(0, 0), (0, 1), (1, 0)]","[(0, 1), (0, 2), (1, 1)]","[(0, 1), (0, 2), (2, 1)]","[(1, 0), (0, 2), (1, 2)]","[(2, 0), (0, 2), (1, 1)]","[(1, 0), (1, 1), (1, 2)]","[(2, 1), (0, 1), (2, 2)]","[(0, 1), (2, 0), (0, 0)]","[(1, 2), (1, 1), (0, 0)]","[(1, 2), (1, 0), (2, 0)]","[(1, 2), (2, 1), (2, 0)]","[(2, 2), (0, 1), (2, 1)]","[(2, 2), (0, 1), (1, 1)]","[(2, 2), (0, 2), (1, 1)]","[(1, 0), (0, 2), (0, 1)]","[(2, 0), (0, 2), (0, 1)]","[(2, 0), (0, 2), (0, 0)]","[(0, 0), (1, 2), (1, 1)]","[(0, 0), (1, 1), (0, 2)]","[(0, 0), (1, 0), (2, 2)]","[(0, 1), (0, 0), (2, 2)]","[(0, 1), (0, 0), (2, 1)]","[(2, 2), (0, 2), (1, 0)]","[(0, 2), (2, 2), (0, 1)]","[(1, 2), (2, 2), (0, 0)]","[(2, 2), (2, 1), (1, 1)]","[(1, 2), (2, 1), (1, 0)]","[(0, 2), (2, 2), (1, 1)]","[(0, 2), (2, 1), (1, 1)]","[(0, 2), (2, 1), (0, 1)]","[(0, 2), (1, 1), (0, 1)]","[(2, 0), (1, 2), (0, 0)]","[(2, 1), (1, 2), (0, 0)]","[(2, 1), (1, 1), (1, 0)]","[(2, 0), (1, 1), (1, 0)]","[(0, 1), (1, 2), (2, 1)]","[(0, 1), (1, 2), (2, 2)]","[(0, 0), (0, 2), (2, 2)]","[(0, 2), (0, 0), (1, 0)]","[(2, 1), (0, 1), (2, 0)]","[(2, 2), (1, 1), (2, 1)]","[(2, 0), (2, 2), (2, 1)]","[(2, 0), (0, 0), (1, 1)]","[(2, 1), (0, 1), (1, 1)]","[(2, 2), (1, 2), (0, 0)]","[(1, 2), (0, 2), (2, 0)]","[(2, 0), (1, 0), (2, 2)]","[(2, 2), (1, 2), (2, 1)]","[(2, 2), (0, 2), (2, 1)]","[(2, 2), (0, 2), (2, 0)]","[(1, 1), (1, 2), (2, 0)]","[(2, 1), (1, 2), (2, 0)]","[(1, 1), (2, 2), (2, 1)]","[(0, 2), (1, 1), (2, 1)]","[(0, 1), (1, 0), (1, 2)]","[(0, 1), (1, 1), (0, 2)]","[(0, 0), (2, 2), (1, 1)]","[(0, 2), (0, 1), (0, 0)]","[(0, 1), (1, 0), (1, 1)]","[(2, 2), (1, 0), (0, 1)]","[(2, 1), (2, 0), (1, 1)]","[(2, 2), (2, 1), (0, 1)]","[(2, 2), (2, 0), (0, 0)]","[(2, 2), (2, 0), (1, 0)]","[(2, 2), (2, 0), (1, 1)]","[(2, 1), (2, 0), (1, 2)]","[(2, 1), (1, 0), (0, 2)]","[(0, 1), (1, 0), (0, 0)]","[(0, 0), (2, 0), (1, 1)]","[(2, 2), (0, 2), (0, 1)]","[(2, 1), (1, 1), (0, 1)]","[(0, 0), (2, 1), (0, 1)]","[(1, 0), (2, 0), (1, 1)]","[(1, 0), (2, 1), (0, 1)]","[(0, 0), (0, 1), (2, 2)]","[(2, 1), (0, 2), (1, 2)]","[(2, 2), (1, 0), (0, 0)]","[(2, 2), (0, 0), (0, 2)]","[(1, 2), (1, 1), (0, 1)]","[(2, 2), (0, 0), (1, 0)]","[(1, 1), (2, 2), (1, 0)]","[(2, 1), (2, 2), (0, 0)]","[(0, 1), (2, 2), (2, 0)]","[(0, 1), (1, 1), (2, 1)]","[(0, 2), (1, 2), (2, 2)]","[(1, 2), (1, 1), (2, 2)]","[(0, 2), (1, 0), (2, 2)]","[(0, 2), (2, 0), (2, 1)]","[(0, 1), (2, 1), (1, 0)]","[(1, 0), (1, 1), (0, 1)]","[(0, 1), (0, 0), (1, 2)]","[(0, 2), (2, 1), (1, 0)]","[(2, 0), (0, 0), (2, 2)]","[(2, 1), (0, 2), (1, 1)]","[(2, 2), (1, 2), (1, 1)]","[(2, 2), (1, 2), (1, 0)]","[(2, 0), (1, 1), (2, 2)]","[(2, 1), (1, 1), (2, 2)]","[(2, 2), (1, 2), (0, 1)]","[(0, 0), (1, 0), (1, 1)]","[(0, 0), (1, 0), (0, 1)]","[(0, 0), (1, 1), (0, 1)]","[(2, 0), (0, 2), (2, 2)]","[(1, 1), (0, 1), (2, 1)]","[(2, 1), (2, 0), (0, 2)]","[(0, 0), (2, 2), (0, 1)]","[(0, 0), (2, 2), (1, 2)]","[(0, 1), (2, 2), (1, 2)]","[(1, 1), (2, 0), (0, 1)]","[(2, 1), (2, 2), (0, 2)]","[(2, 1), (2, 2), (1, 2)]","[(2, 1), (1, 2), (0, 2)]","[(2, 0), (0, 1), (1, 2)]","[(2, 0), (1, 2), (0, 1)]","[(2, 0), (0, 0), (1, 0)]","[(2, 1), (0, 0), (2, 0)]","[(2, 1), (1, 0), (2, 0)]","[(2, 0), (0, 1), (0, 0)]","[(2, 0), (2, 1), (1, 2)]","[(0, 0), (1, 2), (2, 2)]","[(0, 2), (1, 2), (2, 1)]","[(0, 2), (2, 2), (1, 0)]","[(1, 2), (2, 1), (0, 0)]","[(2, 2), (1, 1), (1, 0)]","[(1, 0), (2, 2), (2, 0)]","[(0, 0), (1, 2), (2, 0)]","[(0, 0), (0, 2), (1, 1)]","[(0, 1), (1, 2), (1, 1)]","[(0, 2), (0, 1), (2, 0)]","[(2, 1), (0, 1), (0, 0)]","[(2, 0), (0, 1), (1, 0)]","[(1, 2), (0, 2), (2, 1)]","[(1, 2), (0, 2), (2, 2)]","[(1, 1), (2, 1), (2, 0)]","[(0, 2), (0, 0), (2, 2)]","[(0, 0), (2, 1), (2, 2)]","[(2, 1), (1, 1), (1, 2)]","[(1, 1), (2, 0), (1, 2)]","[(1, 1), (2, 1), (0, 2)]","[(2, 0), (1, 0), (1, 1)]","[(1, 2), (1, 0), (0, 2)]","[(0, 2), (2, 0), (1, 0)]","[(1, 2), (2, 0), (1, 0)]","[(2, 2), (2, 1), (2, 0)]","[(2, 2), (2, 1), (1, 0)]","[(0, 2), (1, 0), (0, 1)]","[(1, 2), (2, 0), (1, 1)]","[(2, 2), (0, 0), (2, 0)]","[(1, 2), (0, 0), (2, 1)]","[(1, 1), (1, 0), (2, 0)]","[(0, 1), (2, 0), (2, 1)]","[(0, 0), (2, 0), (2, 1)]","[(0, 2), (2, 0), (2, 2)]","[(1, 0), (0, 0), (1, 1)]","[(1, 0), (0, 0), (0, 1)]","[(2, 1), (2, 0), (2, 2)]","[(1, 1), (2, 0), (2, 2)]","[(2, 1), (2, 0), (1, 0)]","[(0, 0), (0, 2), (1, 2)]","[(1, 0), (0, 2), (2, 2)]","[(2, 0), (0, 0), (2, 1)]","[(1, 0), (0, 0), (2, 1)]","[(1, 0), (0, 1), (2, 0)]","[(2, 0), (1, 0), (0, 0)]","[(2, 1), (1, 1), (2, 0)]","[(2, 2), (0, 1), (2, 0)]","[(2, 1), (0, 0), (1, 0)]","[(2, 0), (2, 2), (0, 2)]","[(1, 0), (0, 1), (1, 1)]","[(0, 1), (2, 0), (2, 2)]","[(0, 1), (2, 0), (1, 2)]","[(0, 1), (0, 0), (1, 1)]","[(1, 2), (0, 1), (2, 2)]","[(2, 2), (0, 0), (1, 2)]","[(2, 2), (1, 1), (1, 2)]","[(1, 0), (1, 1), (2, 0)]","[(0, 0), (1, 1), (2, 0)]","[(0, 2), (1, 2), (0, 0)]","[(1, 2), (2, 2), (1, 0)]","[(0, 2), (2, 2), (0, 0)]","[(0, 1), (1, 2), (0, 0)]","[(0, 1), (0, 2), (0, 0)]","[(2, 2), (2, 0), (1, 2)]","[(2, 1), (0, 0), (0, 1)]","[(2, 0), (1, 2), (1, 0)]","[(0, 0), (1, 2), (1, 0)]","[(0, 0), (2, 1), (0, 2)]","[(1, 1), (2, 2), (1, 2)]","[(1, 0), (2, 2), (0, 1)]","[(2, 0), (2, 1), (0, 0)]","[(0, 0), (2, 0), (1, 2)]","[(0, 1), (2, 1), (2, 2)]","[(1, 0), (1, 2), (2, 0)]","[(0, 1), (0, 2), (2, 2)]","[(1, 0), (1, 2), (2, 2)]","[(2, 2), (1, 1), (2, 0)]","[(2, 2), (0, 2), (0, 0)]","[(1, 0), (2, 2), (0, 0)]","[(0, 0), (1, 2), (2, 1)]","[(1, 1), (1, 0), (2, 1)]","[(0, 2), (1, 2), (1, 1)]","[(0, 1), (2, 1), (0, 0)]","[(0, 1), (2, 2), (0, 0)]","[(1, 1), (1, 2), (0, 2)]","[(0, 1), (1, 2), (0, 2)]","[(1, 0), (2, 2), (2, 1)]","[(2, 1), (2, 0), (0, 1)]","[(0, 2), (2, 2), (2, 1)]","[(1, 1), (0, 2), (2, 1)]","[(0, 2), (1, 0), (1, 2)]","[(0, 0), (2, 0), (2, 2)]","[(1, 1), (0, 2), (0, 1)]","[(1, 1), (1, 0), (2, 2)]","[(0, 2), (0, 0), (0, 1)]","[(1, 2), (1, 0), (2, 2)]","[(1, 2), (2, 2), (2, 0)]","[(2, 1), (0, 2), (0, 1)]","[(2, 1), (1, 2), (1, 1)]","[(1, 0), (0, 0), (0, 2)]","[(0, 1), (0, 2), (1, 2)]","[(2, 0), (2, 2), (1, 0)]","[(0, 2), (2, 2), (2, 0)]","[(0, 0), (2, 2), (2, 1)]","[(0, 0), (1, 1), (1, 0)]","[(2, 2), (1, 2), (2, 0)]","[(2, 0), (2, 1), (1, 0)]","[(0, 0), (1, 1), (1, 2)]","[(2, 2), (1, 1), (0, 0)]","[(0, 1), (1, 0), (2, 1)]","[(1, 0), (2, 0), (2, 1)]","[(0, 0), (0, 1), (1, 2)]","[(2, 1), (1, 2), (2, 2)]","[(0, 1), (2, 0), (1, 0)]","[(0, 1), (2, 2), (1, 1)]","[(0, 0), (2, 1), (1, 0)]","[(1, 1), (2, 1), (2, 2)]","[(1, 2), (2, 0), (2, 1)]","[(2, 2), (2, 0), (2, 1)]","[(1, 2), (2, 2), (1, 1)]","[(0, 0), (0, 1), (0, 2)]","[(0, 2), (2, 1), (1, 2)]","[(0, 0), (1, 0), (2, 0)]","[(2, 2), (1, 2), (0, 2)]","[(0, 0), (2, 1), (2, 0)]","[(0, 2), (2, 2), (1, 2)]","[(0, 0), (0, 2), (1, 0)]","[(0, 1), (1, 1), (0, 0)]","[(2, 1), (2, 0), (0, 0)]","[(0, 1), (1, 0), (2, 0)]","[(0, 2), (1, 2), (0, 1)]","[(2, 2), (0, 2), (1, 2)]","[(0, 1), (0, 0), (1, 0)]","[(0, 1), (0, 0), (2, 0)]","[(0, 2), (2, 1), (2, 2)]","[(1, 2), (2, 1), (2, 2)]","[(0, 2), (2, 1), (0, 0)]","[(1, 0), (2, 0), (0, 0)]","[(0, 0), (0, 2), (0, 1)]","[(0, 0), (2, 0), (1, 0)]","[(1, 2), (2, 0), (2, 2)]","[(1, 2), (2, 2), (2, 1)]","[(0, 0), (2, 2), (1, 0)]"
0.0,0.0,0.0,0.0,0.0,8.886795043945312,135.06700545665808,11.811542510986328,7.098407745361328,701.0084256775556,27.895093262195587,17.666025161743164,5654.07051825332,21.816568449139595,5521.3159191654995,0.0,456.25189304351807,1427.6169613996535,2133.679301738739,0.0,227.49895454384387,200.34546434879303,117.75665283203125,0.948638916015625,3.2059478759765625,1.6027837991714478,39.79368209838867,28.65829512476921,0.0,0.0,24.605712890625,12.136611938476562,0.0,8.1396484375,8.70840072631836,276.70448780059814,2.900390625,3.8043212890625,4.532623291015625,1551.5593360367352,32.44140625,415.25042306631804,141.45187937203445,5.244140625,175.08205175518015,0.0,0.0,248.2159242965463,0.0,0.0,0.0,0.0,4374.228244576905,132.95475006103516,213.33815590187442,3558.973165778443,0.0,0.0,0.0,0.0,11.587295681238174,19.51971173286438,0.0,0.0,11.015625,2797.3077803850174,1.07421875,478.8731570170057,10.315017700195312,280.75244903564453,306.9679600757081,628.7285405397415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.662372589111328,0.0,77.06086162477732,0.76171875,0.0,0.0,86.058349609375,7.248539924621582,0.0,76.13407136872411,674.3270936469025,20.41015625,6.40625,36.84082090854645,29.4775390625,19.07928466796875,77.2547353990376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.94598253129516,0.0,78.08370620012283,5.195312500002274,421.8465915787965,36.5814208984375,4.052734375,58.508301975671486,0.0,0.0,0.0,77.24639892578125,111.21277809143066,195.2681407333921,0.0,1002.2223302731163,0.0,0.0,0.0,747.238808964612,367.1374250948429,27.772294282913208,860.1110649108887,59.499895349144936,90.36286354064941,97.49338821624406,9.609413146972656,2331.0423010680825,528.3425188064575,61.11381530761719,163.14423084259033,16.750564575195312,654.4479185342789,6.361122131347656,10.5889892578125,0.0,16.507644653320312,15.671463012695312,6.094970703125,1044.888571720876,0.0,0.0,0.0,23.997541815042496,14.744453430175781,9.610023498535298,1.1376953125,75.59341669082642,1.9141387939453125,0.0,0.0,21.975632924586535,0.0,0.0,0.0,0.0,0.0,10.111312866210938,22.43408203125,4.671030044555664,11.812591552734375,809.5618921518326,354.4156486541033,578.6365560634306,9.609375,812.891941072885,5.998612642288208,0.0,0.0,0.0,0.0,0.0,0.0,0.7666015625,0.009765625,27.622380405664444,0.0,0.0,1049.5223560975865,12.8515625,8.575783967971802,0.0,0.0,0.0,0.0,0.0,1.0279852151870728,214.69332115259022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.31942096352577,39.01344299316406,0.0,11.651611328125,10.498104395828705,17.03643798828125,73.71971130371094,2.070331573486328,307.1961998939514,45.0,1884.2822265625,1647.3461395601043,88.3412267267704,269.68138266369806,22.421875000004547,24.634404182434082,0.0,0.0,0.0,13.731165528297424,0.0,0.0,0.0,0.0,0.0,0.0,24.729652404785156,13.552407920360565,3.437652587890625,186.0535430908203,365.0123467296362,0.0,0.0,0.0,0.0,0.0,6.2872314453125,2.148437574505806,43.07037353515625,162.23155975341797,22.89675235748291,1.7974853515625,725.7537508757468,3.984375,59.970438815653324,1.6144180297851562,39.7628899110714,231.82326141512036,3.4779739379882812,0.0,0.0,0.0,0.0,14.34952974319458,4.0356445498764515,0.0,0.0,0.0,858.597967736423,120.0390625,85.13327598571777,1019.1686701867729,17.5390625,275.5027580366004,572.745082390029,4.7314453125,0.0,0.0,0.0,0.0,0.0,0.0,41.56990759249766,1.328737735748291,5.94757080078125,23.710327744483948,91.73015236855463,0.5474853515625,249.0505039691925,175.22560238838196,161.7197036743164,14.21875,0.0,0.0,217.05936431884766,2355.8490375522524,0.0,19.757089614868164,12.981457710266113,0.0,9.2626953125,22.83203125,0.0,0.0,0.0,0.0,104.30711776018143,4.64111328125,0.0,41.28906488418579,40.454444885253906,89.66699660784798,24.32769775390625,4.87548828125,0.0,117.538573294878,19.13360595703125,72.75501891970634,0.0,4.847412109375,0.0,224.31879222407588,18.219680786132812,118.0023069307208,0.03906726837158203,1.1524200439453125,1806.1619779840112,567.5292088114657,15.73674201965332,0.0,0.0,283.327796459198,516.7048190074274,0.0,0.0,0.0,0.0,3.868560791015625,0.0,1.9922637939453125,13.41796875,157.48321653343854,38.29170227050781,11.328277587890625,109.1796875,75.10501178798222,11.360092163085938,633.4292720328086,94.06542502344337,152.72078175097818,207.27478746324778,0.0,7.967033386230469,345.3787709772587,0.0,2.509765625,3.203144073486328,257.01522924777237,0.0,11.4459228515625,17.40753173828125,0.0,0.0,0.0,0.0,36.87511682510376,193.55241298908368,0.0,0.0,27.807122468948364,24.169921875,5.7642364501953125,2.236328125,85.31139870174258,0.0,0.0,0.0,177.9296875,0.0,0.0,0.0,0.0,4.658203125,1.1719131469726562,4.244384765625,1578.9409945963419,0.0,0.0,0.0,0.0,8.039665222167969,464.22994906082977,0.0,18.03283929824829,160.11011874303222,3260.0907135009766,117.7871513745049,0.0,13.062782287597656,706.7821825447322,119.59297240246087,0.0,61.00574873504698,106.4610293507576,33.76953125,30.8013916015625,128.39588850737528,1262.6091996219475,1.25,12.125244140625,65.17328262329102,35.528106689453125,4.238281324505806,0.0,0.9375,0.0,0.0,6.48681640625,40.450782775878906,0.79345703125,0.0,0.0,0.0,0.0,0.0,0.0,357.6981568336487,355.7709503173828,26.3525390625,0.0,0.0,4.38751220703125,164.34801064492618,0.15625,212.20642119646072,6.259765625,0.0,0.0,0.0,3.28369140625,6.77001953125,114.07190591096878,6.679706573486328,2.97119140625,170.29457598924637,46.226959228515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.28175489332352,0.0,0.205078125,0.0,2050.286865234375,9.86328125,0.0,0.0,2112.8695517778397,16.573486328125,262.1507680416107,14.155311584472656,7.20733642578125,0.0,0.0,1.182861328125,45.14739990234375,45.711374282836914,177.21862792976026,0.0,0.0,19.423847198486328,0.0,15.339813232421875,127.6559829711914,0.78125,0.0,0.0,0.6640625,0.0,115.52966237068176,0.0,0.0,10.85968017578125,0.0,0.0,399.60323721170425,5.970156192779541,0.0,0.0,0.0,265.49142837524414,2.0703518390655518,0.0,7.1484375,53.13478469848633,0.0,137.54947677254677,0.0,10.46142578125,0.0,1.1718761920928955,0.0,0.0,0.0,54.375,1.1377143859863281,1.728515625,327.39084031432867,0.0,21.106643676757812,9.5367431640625e-05,2.75390625,0.0,13.310546875,0.0,0.0,0.0,2.5,102.80586242675781,0.0
