None,"(1, 2)","[(1, 2), (1, 1), (2, 0)]","[(1, 2), (0, 1), (2, 0)]","[(1, 2), (0, 2), (2, 1)]","[(2, 2), (0, 0), (2, 0)]","[(2, 1), (0, 0), (1, 0)]","[(2, 0), (0, 1), (1, 0)]","[(2, 0), (0, 0), (1, 1)]","[(2, 0), (0, 0), (1, 2)]","[(1, 0), (0, 0), (2, 2)]","[(1, 0), (0, 0), (2, 1)]","[(2, 0), (1, 0), (2, 1)]","[(2, 0), (0, 0), (2, 2)]","[(2, 0), (0, 1), (1, 2)]","[(1, 1), (0, 1), (2, 0)]","[(1, 0), (0, 0), (2, 0)]","[(1, 1), (0, 2), (2, 2)]","[(1, 0), (0, 1), (2, 2)]","[(1, 1), (0, 0), (2, 2)]","[(1, 0), (0, 0), (1, 2)]","[(2, 1), (0, 2), (1, 2)]","[(2, 0), (0, 1), (2, 2)]","[(2, 1), (0, 0), (1, 2)]","[(2, 0), (0, 2), (2, 1)]","[(1, 0), (1, 1), (2, 2)]","[(0, 0), (1, 2), (2, 1)]","[(0, 0), (1, 1), (2, 0)]","[(0, 1), (1, 0), (2, 0)]","[(0, 0), (1, 0), (2, 0)]","[(0, 0), (1, 0), (2, 1)]","[(0, 0), (2, 0), (2, 2)]","[(0, 1), (1, 0), (2, 2)]","[(0, 0), (1, 0), (2, 2)]","[(0, 1), (1, 1), (2, 2)]","[(0, 0), (1, 0), (1, 2)]","[(0, 1), (0, 0), (2, 2)]","[(0, 2), (1, 0), (2, 1)]","[(0, 2), (1, 2), (2, 1)]","[(0, 0), (0, 1), (1, 2)]","[(0, 0), (0, 1), (2, 2)]","[(1, 0), (0, 2), (1, 1)]","[(1, 0), (0, 1), (1, 2)]","[(2, 0), (0, 2), (1, 1)]","[(2, 1), (0, 1), (1, 0)]","[(2, 1), (1, 0), (1, 2)]","[(2, 0), (1, 1), (0, 2)]","[(2, 0), (1, 0), (0, 1)]","[(2, 1), (2, 0), (0, 1)]","[(2, 1), (2, 0), (0, 2)]","[(2, 1), (1, 0), (0, 2)]","[(2, 0), (1, 0), (0, 2)]","[(2, 0), (0, 0), (0, 2)]","[(2, 1), (1, 0), (0, 1)]","[(2, 1), (0, 1), (1, 2)]","[(1, 2), (0, 2), (2, 0)]","[(2, 1), (0, 0), (2, 0)]","[(2, 2), (0, 1), (1, 0)]","[(1, 1), (0, 0), (2, 0)]","[(2, 0), (0, 1), (1, 1)]","[(2, 2), (0, 1), (1, 2)]","[(1, 1), (1, 0), (2, 2)]","[(1, 2), (2, 0), (2, 1)]","[(1, 1), (2, 0), (2, 1)]","(2, 2)","[(2, 1), (0, 1), (0, 0)]","[(2, 0), (0, 2), (1, 0)]","[(2, 0), (0, 1), (2, 1)]","[(1, 0), (0, 1), (2, 1)]","[(1, 1), (0, 0), (2, 1)]","[(1, 1), (0, 1), (2, 2)]","[(2, 2), (0, 2), (1, 1)]","[(2, 2), (0, 2), (1, 0)]","[(2, 1), (0, 2), (2, 0)]","[(2, 2), (0, 2), (0, 0)]","[(1, 2), (0, 2), (1, 0)]","[(1, 1), (0, 1), (1, 0)]","[(0, 0), (0, 2), (1, 2)]","[(1, 0), (1, 1), (0, 2)]","[(2, 1), (0, 0), (0, 1)]","[(2, 1), (1, 2), (0, 1)]","[(2, 0), (1, 1), (0, 0)]","[(2, 1), (1, 0), (0, 0)]","[(1, 1), (0, 0), (1, 2)]","[(1, 0), (0, 0), (0, 2)]","[(2, 2), (1, 1), (0, 0)]","[(1, 1), (0, 0), (0, 2)]","[(1, 0), (0, 0), (0, 1)]","[(2, 0), (2, 1), (0, 1)]","[(1, 0), (2, 0), (0, 1)]","[(1, 0), (2, 0), (0, 2)]","[(0, 0), (2, 0), (1, 2)]","[(0, 2), (0, 0), (2, 1)]","[(0, 1), (1, 0), (2, 1)]","[(0, 1), (2, 0), (2, 1)]","[(0, 0), (2, 1), (2, 2)]","[(0, 2), (1, 0), (2, 2)]","[(1, 2), (1, 0), (2, 1)]","[(1, 1), (1, 0), (2, 1)]","[(1, 2), (0, 1), (1, 0)]","[(1, 0), (0, 2), (2, 1)]","[(0, 0), (0, 1), (2, 1)]","[(2, 1), (0, 2), (1, 0)]","[(1, 0), (1, 2), (0, 0)]","[(1, 0), (1, 1), (0, 0)]","[(1, 0), (1, 2), (0, 1)]","[(0, 0), (1, 1), (0, 2)]","[(0, 1), (1, 0), (1, 2)]","[(0, 0), (1, 0), (1, 1)]","[(0, 0), (2, 1), (0, 2)]","[(0, 1), (2, 0), (2, 2)]","[(0, 0), (2, 0), (2, 1)]","[(0, 0), (2, 0), (1, 1)]","[(1, 2), (2, 0), (2, 2)]","[(1, 1), (2, 0), (2, 2)]","[(1, 0), (2, 1), (1, 2)]","[(1, 2), (2, 1), (2, 2)]","(1, 1)","[(0, 1), (1, 0), (0, 2)]","[(0, 1), (1, 2), (0, 2)]","(0, 0)","[(0, 0), (0, 2), (2, 0)]","[(0, 1), (0, 2), (2, 0)]","[(0, 0), (0, 1), (1, 0)]","[(0, 0), (0, 1), (2, 0)]","[(2, 0), (1, 0), (2, 2)]","[(2, 1), (0, 0), (0, 2)]","[(2, 0), (0, 1), (0, 2)]","[(1, 2), (0, 1), (2, 1)]","[(0, 1), (1, 2), (2, 2)]","[(0, 0), (1, 1), (2, 2)]","[(0, 1), (2, 1), (1, 2)]","[(1, 0), (2, 0), (2, 2)]","[(1, 0), (2, 0), (2, 1)]","[(1, 1), (2, 1), (0, 0)]","[(1, 0), (2, 0), (0, 0)]","[(1, 0), (2, 1), (0, 1)]","[(2, 0), (2, 2), (0, 2)]","[(1, 1), (2, 2), (0, 2)]","(2, 1)","[(1, 1), (0, 1), (1, 2)]","[(1, 1), (0, 1), (0, 2)]","[(1, 0), (0, 0), (1, 1)]","[(1, 0), (0, 2), (2, 2)]","[(0, 0), (0, 2), (2, 2)]","[(0, 1), (0, 2), (1, 2)]","[(0, 1), (0, 0), (1, 2)]","(0, 1)","(0, 2)","[(0, 1), (2, 0), (1, 2)]","[(0, 0), (1, 0), (0, 2)]","[(1, 0), (2, 1), (2, 2)]","[(2, 2), (1, 0), (0, 1)]","[(1, 2), (0, 1), (0, 2)]","[(0, 2), (2, 0), (0, 1)]","[(0, 2), (1, 0), (0, 1)]","[(0, 2), (1, 1), (0, 0)]","[(0, 1), (1, 0), (0, 0)]","(1, 0)","[(0, 0), (0, 2), (2, 1)]","[(0, 1), (0, 2), (1, 1)]","[(0, 1), (1, 2), (2, 1)]","[(1, 2), (0, 2), (2, 2)]","[(1, 1), (0, 2), (0, 0)]","[(1, 0), (0, 1), (0, 0)]","[(1, 1), (2, 1), (0, 2)]","[(1, 0), (2, 0), (1, 2)]","[(1, 1), (0, 2), (2, 0)]","[(1, 0), (1, 2), (2, 1)]","[(0, 0), (2, 1), (1, 2)]","[(0, 0), (2, 0), (0, 2)]","[(1, 2), (0, 1), (2, 2)]","[(0, 1), (0, 0), (2, 1)]","[(0, 1), (1, 1), (2, 0)]","[(0, 1), (1, 1), (2, 1)]","[(1, 1), (2, 0), (0, 2)]","[(2, 0), (1, 0), (1, 2)]","[(2, 1), (1, 1), (1, 2)]","[(1, 1), (1, 0), (0, 2)]","[(1, 2), (0, 0), (0, 2)]","[(1, 2), (1, 0), (0, 1)]","[(0, 1), (1, 1), (0, 2)]","[(2, 2), (1, 2), (0, 0)]","[(2, 1), (1, 1), (0, 0)]","(2, 0)","[(2, 1), (0, 0), (2, 2)]","[(2, 0), (0, 0), (2, 1)]","[(2, 0), (0, 2), (1, 2)]","[(0, 0), (1, 0), (0, 1)]","[(1, 1), (0, 2), (1, 0)]","[(1, 2), (0, 2), (0, 0)]","[(1, 1), (0, 1), (0, 0)]","[(1, 0), (1, 1), (2, 1)]","[(0, 0), (2, 1), (1, 0)]","[(1, 1), (2, 2), (0, 0)]","[(2, 0), (2, 2), (0, 1)]","[(1, 0), (2, 1), (0, 2)]","[(1, 1), (2, 0), (1, 2)]","[(0, 0), (2, 2), (0, 2)]","[(0, 0), (2, 1), (0, 1)]","[(0, 2), (0, 0), (2, 2)]","[(0, 0), (2, 0), (0, 1)]","[(0, 1), (1, 2), (1, 0)]","[(0, 0), (1, 1), (1, 0)]","[(0, 2), (0, 0), (2, 0)]","[(1, 2), (1, 0), (0, 2)]","[(1, 2), (0, 2), (0, 1)]","[(0, 0), (2, 2), (0, 1)]","[(0, 2), (1, 2), (1, 0)]","[(0, 1), (1, 1), (1, 0)]","[(1, 2), (1, 0), (2, 0)]","[(1, 1), (1, 0), (2, 0)]","[(0, 2), (1, 1), (2, 0)]","[(0, 2), (1, 1), (2, 2)]","[(0, 1), (1, 2), (2, 0)]","[(0, 0), (0, 2), (1, 0)]","[(0, 1), (0, 0), (1, 0)]","[(0, 1), (0, 0), (2, 0)]","[(2, 2), (1, 0), (1, 1)]","[(2, 2), (1, 1), (0, 2)]","[(0, 2), (1, 2), (2, 0)]","[(0, 2), (0, 0), (1, 2)]","[(0, 0), (0, 1), (1, 1)]","[(0, 2), (2, 2), (2, 1)]","[(0, 1), (2, 2), (2, 1)]","[(0, 0), (2, 2), (2, 0)]","[(0, 0), (2, 0), (1, 0)]","[(1, 2), (1, 0), (0, 0)]","[(1, 1), (2, 0), (0, 0)]","[(1, 0), (2, 1), (0, 0)]","[(0, 1), (0, 0), (1, 1)]","[(0, 2), (1, 0), (2, 0)]","[(0, 0), (2, 2), (1, 2)]","[(1, 0), (1, 2), (0, 2)]","[(0, 0), (1, 1), (0, 1)]","[(1, 1), (1, 2), (0, 0)]","[(0, 1), (2, 1), (1, 0)]","[(0, 2), (2, 2), (2, 0)]","[(0, 1), (2, 1), (2, 0)]","[(0, 1), (2, 1), (0, 0)]","[(0, 1), (2, 0), (1, 0)]","[(0, 2), (2, 1), (0, 0)]","[(0, 1), (2, 1), (2, 2)]","[(2, 1), (2, 2), (0, 1)]","[(2, 0), (2, 1), (0, 2)]","[(2, 0), (2, 1), (1, 2)]","[(1, 0), (2, 0), (1, 1)]","[(2, 0), (0, 0), (0, 1)]","[(2, 2), (0, 0), (1, 2)]","[(1, 1), (1, 0), (1, 2)]","[(0, 0), (0, 1), (0, 2)]","[(0, 2), (0, 0), (1, 1)]","[(0, 1), (0, 2), (2, 2)]","[(0, 0), (1, 2), (2, 0)]","[(2, 1), (0, 0), (1, 1)]","[(1, 2), (1, 1), (0, 0)]","[(2, 0), (0, 2), (0, 0)]","[(0, 1), (0, 2), (2, 1)]","[(2, 2), (2, 1), (0, 2)]","[(2, 2), (2, 0), (0, 1)]","[(0, 0), (1, 2), (1, 0)]","[(2, 0), (1, 0), (1, 1)]","[(2, 2), (0, 2), (2, 0)]","[(2, 0), (0, 0), (1, 0)]","[(1, 2), (2, 2), (0, 0)]","[(2, 0), (2, 1), (0, 0)]","[(2, 0), (2, 2), (1, 1)]","[(2, 0), (2, 2), (1, 2)]","[(1, 0), (2, 2), (0, 2)]","[(2, 2), (0, 0), (0, 2)]","[(2, 0), (1, 1), (2, 2)]","[(1, 0), (1, 2), (2, 0)]","[(1, 1), (1, 2), (2, 0)]","[(1, 0), (1, 1), (2, 0)]","[(0, 2), (2, 2), (1, 1)]","[(1, 0), (0, 1), (2, 0)]","[(1, 0), (2, 1), (2, 0)]","[(1, 2), (2, 1), (1, 0)]","[(1, 1), (2, 2), (0, 1)]","[(0, 2), (0, 0), (1, 0)]","[(1, 0), (2, 2), (2, 0)]","[(0, 1), (2, 1), (0, 2)]","[(1, 0), (2, 2), (1, 1)]","[(0, 2), (2, 1), (1, 0)]","[(2, 2), (1, 2), (0, 1)]","[(2, 1), (1, 1), (0, 2)]","[(0, 2), (2, 1), (0, 1)]","[(0, 2), (2, 0), (1, 1)]","[(2, 2), (2, 0), (0, 2)]","[(1, 0), (2, 2), (2, 1)]","[(0, 0), (2, 2), (1, 1)]","[(2, 2), (1, 1), (2, 0)]","[(2, 1), (1, 0), (2, 0)]","[(0, 2), (2, 0), (1, 2)]","[(1, 2), (1, 1), (2, 2)]","[(2, 2), (1, 2), (1, 0)]","[(2, 0), (1, 0), (0, 0)]","[(1, 1), (2, 2), (2, 0)]","[(2, 1), (0, 2), (2, 2)]","[(2, 0), (1, 2), (2, 1)]","[(0, 2), (0, 1), (2, 2)]","[(2, 1), (1, 1), (2, 2)]","[(2, 0), (0, 2), (0, 1)]","[(1, 0), (0, 2), (0, 1)]","[(2, 0), (1, 2), (0, 1)]","[(1, 2), (0, 0), (2, 0)]","[(0, 2), (2, 2), (1, 0)]","[(2, 2), (0, 0), (0, 1)]","[(1, 1), (0, 2), (2, 1)]","[(1, 1), (1, 0), (0, 1)]","[(2, 1), (1, 2), (0, 0)]","[(0, 1), (0, 2), (1, 0)]","[(0, 0), (0, 2), (1, 1)]","[(2, 2), (0, 0), (1, 1)]","[(1, 2), (0, 0), (2, 1)]","[(1, 0), (0, 2), (2, 0)]","[(2, 0), (2, 1), (1, 0)]","[(2, 0), (2, 2), (0, 0)]","[(2, 1), (1, 0), (2, 2)]","[(1, 1), (2, 1), (2, 0)]","[(2, 1), (2, 0), (1, 2)]","[(0, 1), (2, 0), (0, 0)]","[(1, 2), (2, 1), (0, 0)]","[(2, 2), (0, 2), (1, 2)]","[(1, 2), (0, 0), (0, 1)]","[(1, 2), (2, 0), (0, 0)]","[(2, 0), (0, 2), (2, 2)]","[(2, 2), (2, 1), (1, 0)]","[(2, 2), (2, 0), (1, 1)]","[(2, 2), (1, 0), (0, 2)]","[(1, 1), (1, 0), (0, 0)]","[(0, 2), (2, 1), (1, 2)]","[(1, 0), (1, 1), (0, 1)]","[(2, 2), (1, 0), (1, 2)]","[(2, 1), (0, 1), (0, 2)]","[(2, 1), (2, 2), (0, 2)]","[(1, 2), (2, 2), (0, 1)]","[(0, 2), (0, 1), (2, 1)]","[(0, 2), (0, 1), (1, 0)]","[(0, 0), (1, 2), (0, 1)]","[(1, 1), (0, 0), (1, 0)]","[(1, 0), (2, 2), (0, 1)]","[(1, 2), (2, 1), (0, 1)]","[(0, 1), (2, 0), (0, 2)]","[(1, 0), (2, 2), (1, 2)]","[(0, 2), (1, 1), (2, 1)]","[(0, 0), (1, 1), (2, 1)]","[(2, 2), (1, 0), (0, 0)]","[(0, 1), (2, 0), (1, 1)]","[(0, 2), (0, 1), (0, 0)]","[(2, 2), (1, 2), (2, 0)]","[(2, 1), (1, 1), (2, 0)]","[(2, 1), (2, 2), (1, 2)]","[(1, 2), (2, 0), (1, 1)]","[(1, 2), (2, 0), (0, 1)]","[(0, 0), (2, 1), (2, 0)]","[(1, 1), (0, 2), (0, 1)]","[(1, 1), (2, 1), (1, 0)]","[(1, 0), (1, 1), (1, 2)]","[(2, 0), (2, 1), (2, 2)]","[(2, 0), (1, 1), (2, 1)]","[(2, 0), (2, 2), (1, 0)]","[(2, 1), (2, 2), (0, 0)]","[(2, 1), (1, 1), (1, 0)]","[(2, 0), (1, 1), (1, 0)]","[(2, 1), (1, 1), (0, 1)]","[(1, 2), (0, 0), (1, 0)]","[(0, 1), (2, 2), (2, 0)]","[(1, 1), (2, 1), (1, 2)]","[(1, 2), (2, 1), (2, 0)]","[(1, 2), (0, 1), (0, 0)]","[(0, 2), (2, 1), (2, 0)]","[(0, 2), (2, 0), (0, 0)]","[(0, 2), (1, 0), (0, 0)]","[(2, 2), (1, 0), (2, 0)]","[(2, 0), (0, 1), (0, 0)]","[(0, 2), (2, 0), (1, 0)]","[(2, 2), (0, 1), (1, 1)]","[(1, 2), (2, 1), (0, 2)]","[(2, 2), (0, 2), (0, 1)]","[(2, 1), (0, 2), (0, 0)]","[(0, 1), (0, 0), (0, 2)]","[(2, 2), (1, 0), (2, 1)]","[(2, 2), (2, 1), (1, 1)]","[(1, 0), (0, 2), (1, 2)]","[(0, 2), (2, 0), (2, 2)]","[(2, 2), (1, 1), (1, 0)]","[(1, 0), (0, 2), (0, 0)]","[(0, 2), (0, 1), (2, 0)]","[(2, 1), (0, 1), (2, 2)]","[(2, 2), (2, 1), (0, 0)]","[(2, 2), (0, 1), (2, 0)]","[(0, 0), (1, 2), (0, 2)]","[(0, 2), (1, 1), (1, 0)]","[(2, 2), (2, 0), (1, 0)]","[(2, 1), (2, 0), (0, 0)]","[(0, 0), (2, 2), (2, 1)]","[(0, 2), (1, 0), (1, 1)]","[(2, 1), (0, 2), (1, 1)]","[(1, 1), (2, 1), (2, 2)]","[(2, 2), (0, 0), (1, 0)]","[(0, 2), (0, 1), (1, 2)]","[(0, 1), (1, 1), (0, 0)]","[(2, 2), (2, 0), (0, 0)]","[(0, 1), (2, 2), (1, 1)]","[(0, 2), (0, 0), (0, 1)]","[(2, 1), (2, 0), (2, 2)]","[(0, 1), (0, 2), (0, 0)]","[(2, 2), (0, 1), (2, 1)]","[(1, 1), (2, 0), (1, 0)]","[(1, 1), (0, 0), (0, 1)]","[(2, 0), (1, 1), (0, 1)]","[(1, 2), (1, 1), (2, 1)]","[(1, 1), (2, 0), (0, 1)]","[(2, 2), (2, 1), (0, 1)]","[(1, 2), (1, 0), (2, 2)]","[(2, 2), (0, 0), (2, 1)]","[(2, 2), (1, 1), (2, 1)]","[(2, 1), (2, 2), (1, 0)]","[(2, 2), (0, 1), (0, 2)]","[(0, 2), (2, 0), (2, 1)]","[(2, 2), (2, 1), (1, 2)]","[(0, 0), (1, 1), (1, 2)]","[(1, 2), (1, 1), (0, 1)]","[(2, 0), (2, 1), (1, 1)]","[(0, 2), (1, 2), (0, 0)]","[(0, 2), (1, 1), (0, 1)]","[(0, 0), (2, 1), (1, 1)]","[(1, 2), (0, 0), (2, 2)]","[(0, 1), (2, 2), (1, 2)]","[(1, 2), (0, 0), (1, 1)]","[(2, 1), (2, 2), (1, 1)]","[(2, 2), (2, 0), (1, 2)]","[(2, 0), (2, 2), (2, 1)]","[(0, 2), (1, 0), (1, 2)]","[(0, 1), (2, 2), (1, 0)]","[(1, 1), (2, 1), (0, 1)]","[(2, 2), (0, 2), (2, 1)]","[(2, 1), (2, 2), (2, 0)]","[(1, 2), (2, 0), (0, 2)]","[(0, 2), (2, 1), (1, 1)]","[(1, 1), (2, 2), (2, 1)]","[(2, 2), (1, 2), (1, 1)]","[(2, 2), (0, 1), (0, 0)]","[(1, 2), (2, 0), (1, 0)]","[(2, 1), (0, 1), (2, 0)]","[(0, 0), (0, 2), (0, 1)]","[(2, 1), (1, 2), (1, 0)]","[(0, 0), (1, 2), (1, 1)]","[(1, 2), (1, 1), (1, 0)]","[(1, 2), (0, 2), (1, 1)]","[(0, 2), (0, 1), (1, 1)]","[(2, 1), (2, 0), (1, 0)]","[(1, 2), (1, 1), (0, 2)]","[(2, 0), (1, 2), (1, 0)]","[(1, 1), (1, 2), (1, 0)]","[(2, 1), (1, 2), (2, 2)]","[(0, 2), (2, 1), (2, 2)]","[(1, 0), (0, 1), (0, 2)]","[(2, 0), (1, 1), (1, 2)]","[(0, 1), (2, 2), (0, 0)]","[(1, 1), (2, 2), (1, 2)]","[(2, 0), (1, 2), (2, 2)]","[(2, 2), (1, 1), (0, 1)]","[(2, 2), (1, 2), (0, 2)]","[(2, 0), (1, 2), (0, 2)]","[(2, 1), (0, 2), (0, 1)]","[(0, 1), (1, 2), (0, 0)]","[(0, 0), (2, 2), (1, 0)]","[(1, 1), (1, 2), (2, 2)]","[(1, 1), (1, 2), (0, 1)]","[(0, 2), (1, 2), (2, 2)]","[(1, 1), (1, 2), (0, 2)]","[(1, 1), (0, 1), (2, 1)]","[(1, 1), (2, 2), (1, 0)]","[(1, 0), (2, 2), (0, 0)]","[(0, 2), (2, 2), (0, 0)]","[(1, 1), (0, 2), (1, 2)]","[(0, 1), (1, 1), (1, 2)]","[(2, 0), (1, 2), (0, 0)]","[(1, 1), (1, 2), (2, 1)]","[(1, 2), (2, 2), (2, 1)]","[(1, 0), (1, 2), (2, 2)]","[(2, 1), (1, 2), (2, 0)]","[(0, 0), (1, 2), (2, 2)]","[(0, 2), (2, 2), (1, 2)]","[(1, 2), (2, 2), (2, 0)]","[(2, 2), (2, 1), (2, 0)]","[(2, 2), (2, 0), (2, 1)]","[(1, 2), (2, 2), (0, 2)]","[(1, 2), (2, 2), (1, 0)]","[(2, 2), (1, 2), (2, 1)]","[(2, 2), (1, 1), (1, 2)]","[(2, 1), (1, 2), (0, 2)]","[(0, 2), (1, 2), (0, 1)]","[(2, 1), (2, 0), (1, 1)]","[(0, 2), (1, 1), (1, 2)]","[(0, 2), (1, 2), (1, 1)]","[(0, 1), (2, 2), (0, 2)]","[(2, 0), (1, 2), (1, 1)]","[(0, 2), (2, 2), (0, 1)]"
0.0,829.9057570887985,-0.447286348162565,906.1917882502355,193.85337939919938,199.79999628230746,470.93465328640616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.079303973288,0.0,412.79685506174883,0.0,349.3633970168532,0.0,-0.19906817714880043,0.0,879.2769787649812,0.0,0.0,0.0,0.0,447.97049208587885,0.0,0.0,0.0,926.1122224553582,0.0,433.5035062443987,0.0,918.6593803553527,866.1998197147448,576.490480301371,0.0,0.0,0.0,0.0,0.0,887.4884647176898,585.2763132992114,0.0,0.0,271.9045713703187,-0.541036781437937,839.281449874253,0.0,0.0,935.1732288247807,652.6206861726815,875.4548699212535,218.67530420303194,872.6680073091395,819.5343699774393,0.0,938.1583287017926,970.2455027018942,973.3003087032847,0.0,729.0256679523236,-0.19999649904638458,0.0,0.0,0.0,354.38899702463556,211.84349158593875,222.3113185536523,-0.19997667502500344,211.18461227351767,-0.19996049895003035,126.28509341221375,-0.4986998351858936,0.0,0.0,-0.19984459820998646,215.7209106734434,0.0,366.3790814152703,-0.1995543120189221,0.0,-0.19896464127644492,727.1090908101886,0.0,0.0,0.0,0.0,0.0,940.883169620329,920.380982024184,-0.1923355116626818,0.0,927.5498752987351,563.5566564354568,-0.515031804557798,916.0984359811732,0.0,0.0,-0.06819392945977579,0.0,0.0,0.0,0.0,944.1640423068401,0.0,0.0,921.4176556982712,0.0,0.0,942.758814841632,951.563725560865,0.0,0.0,804.3198067147097,956.1081779190358,0.0,0.0,0.0,191.90920850110933,0.0,0.0,0.0,755.4951446440841,0.0,896.1691957701289,921.6556512215208,0.0,933.7527803726762,0.0,0.0,920.5036271899104,0.0,0.0,0.0,870.1921374457183,789.6574725081248,-0.053548810510861994,685.2215036083377,0.0,0.0,0.0,856.0128644829723,925.3402720487859,814.9131164129807,899.4176980064668,931.6976489095983,0.0,0.0,914.876203938963,0.0,145.58755119829905,395.6246669036658,928.2709583715817,0.0,0.0,0.0,883.300312054863,892.3635620364412,872.0367272675977,946.4035504690787,0.0,940.26150905884,0.0,914.600610670656,0.0,0.0,0.0,844.7627394757521,935.8852965843103,653.8924218373788,905.6472870868172,915.0943634916873,0.0,899.3880207904123,943.9052275606197,919.4149675018532,950.7107209187258,945.7841481844014,891.8042391300958,912.6179663318112,0.0,902.2470158653546,0.0,0.0,0.0,861.7408349151467,856.2664891034359,878.8189505497526,0.0,0.0,418.4678522565977,0.0,0.0,911.5631902651768,0.0,0.0,941.5961076859081,0.0,604.3500790980343,0.0,937.4033180989683,952.0444079581827,935.8069135849257,0.0,854.0558988815106,880.0508034580143,394.70545741357336,129.94248784061205,859.1879992559441,928.7990761092642,414.9167390117217,0.0,245.62028544916708,945.4865549971677,921.2236861315894,936.5432887733874,865.2768592209281,910.7461750391028,0.0,894.2181613336459,606.541697057351,0.0,0.0,903.9713858160011,921.7630900516988,0.0,950.3391860412432,-0.008578927521024543,0.0,0.0,0.0,923.8006261467461,770.8835452692118,907.7416974435446,908.7452379601092,832.0335993674947,935.7877023819241,894.3527353804575,919.6345399740361,-0.13695756505942944,0.0,0.0,0.0,0.0,926.3922906544045,948.7752578927516,0.0,930.8711798334501,884.8071082432899,0.0,892.0699806183151,906.8957054742552,0.0,834.4248457645961,907.6512465407063,932.897341453951,0.0,0.0,868.238312239655,0.0,478.6041146746124,0.0,0.0,0.0,0.0,914.3006269360563,0.0,0.0,-0.1698469987994734,0.0,910.0765481716176,0.0,0.0,898.8518978653814,892.0290404958623,923.5883506092389,0.0,926.1827034087424,0.0,925.2286207680348,899.7535627085823,920.7292741250513,-0.4767225575535551,943.6848605821533,931.4391318104657,0.0,0.0,158.35381461634523,0.0,904.0851859769426,-0.001249382660279852,901.0433162887764,0.0,64.31262407479532,894.5842289488958,0.0,909.0033646997722,866.2483105488175,0.0,0.0,0.0,884.8392155377578,911.3049168877953,928.3895543189385,883.2156586923427,950.6870968857438,933.894655280705,824.4651060106108,0.0,935.1622595332982,889.9070085414194,0.0,0.0,0.0,891.583958331039,217.15327561706277,939.6447809369296,773.4820737569155,896.2413860899296,0.0,918.5210751984933,897.4942858150075,0.0,889.8446710965462,917.1267226227425,934.737730964611,0.13919829301200015,911.3433084713091,0.0,932.7135295683308,925.1691034962005,888.233203307977,380.41605169398076,241.04590775970715,928.6354538306927,0.0,0.0,0.0,907.8873547005841,901.8831671852457,0.0,902.2521777003253,0.0,895.2074239347027,922.4484629880868,357.357880519906,883.1067303181536,861.123648171153,886.3721194224444,-0.4767225575535551,894.6287346651903,0.0,0.0,891.1606430461898,0.0,0.0,0.0,0.0,882.290536921308,931.1993115075394,0.0,916.7093110854483,880.3721816600628,254.9196664961322,915.2698510798136,184.59053850612545,426.90652637209735,901.7279107525295,871.2733907612406,151.6371205365983,21.12433190332794,0.0,914.4612125578466,905.6309351786351,924.1963188468891,885.669899419203,897.4791855517276,925.4865450256963,880.7076482413815,889.2139182497083,0.0,908.085323762559,899.1139482433642,0.0,923.3271903712316,889.7027732903372,894.9247049200453,866.366854130124,0.0,836.7938516631056,-0.019196062359088883,898.6419402027361,0.0,945.2550163547376,887.1145459594165,950.7600016676406,870.7713520044348,915.9384983988563,85.31199412606011,890.2884812544348,916.8003951811676,0.0,913.006730987898,140.0202340784886,877.9211446084983,0.0,0.0,0.0,586.8751970660898,41.390051972900864,904.8759107587508,963.6968673379708,877.4274134017925,0.0,912.7697737597911,-0.1432618085534865,919.2534733195832,903.8005691978226,0.0,909.0989333955553,0.0,682.1788423485064,0.0,0.0,946.1526774379631,886.5369561007951,869.6725936761582,861.3363975457918,925.9090609037542,0.0,910.4923908597433,911.3947241555205,901.6228594772757,868.9351468087546,883.4270475060848,914.6953641212708,915.2734643524782,0.0,889.3309891411471,738.9137997202777,862.9113789635841,863.5056621532751,0.0,934.5886722442199,0.0,843.7168074807909,882.8998778443679,916.4329066004575,0.7704668634475305,938.1052124089814,0.0,843.6726332788315,0.0,891.9348242553907,0.0,0.0,702.4170030062191,0.0,0.0,928.7255054707981,116.68554430299938,0.0,888.0649111510512,877.4397218032448,0.0,871.2521871949488,816.4452074674965,156.12006969925346,930.0436356996827,551.4264793492594,146.57034098693322,0.0,752.1878939934107,0.0,916.7228790631515,0.0,787.8293385270401,44.96962844594736,0.0,848.8442646302649,0.0,0.0,207.20053928463452,1.1182109577389188,0.0,319.3450984392911,659.5104175567456,308.7718888342758,0.0,539.8371966948273,530.0259500097031,438.6344255251499,0.0,312.25747341156887,603.1003640724944,0.0,324.24597126257754
