None,"(0, 0)","[(0, 0), (1, 0), (2, 2)]","[(0, 1), (1, 0), (2, 1)]","[(0, 2), (0, 0), (2, 0)]","[(0, 2), (0, 1), (2, 0)]","[(1, 2), (1, 1), (2, 1)]","[(1, 2), (1, 1), (2, 2)]","[(1, 1), (0, 1), (2, 2)]","[(0, 1), (0, 2), (2, 2)]","[(0, 1), (0, 2), (2, 1)]","[(1, 1), (0, 2), (2, 0)]","[(0, 1), (1, 2), (1, 0)]","[(0, 2), (1, 2), (1, 0)]","[(0, 2), (1, 1), (0, 0)]","[(0, 1), (1, 0), (0, 0)]","(0, 1)","[(0, 0), (1, 2), (2, 0)]","[(1, 0), (2, 2), (2, 0)]","[(0, 0), (1, 1), (1, 0)]","[(0, 1), (0, 2), (1, 1)]","[(0, 1), (0, 2), (1, 2)]","[(0, 0), (0, 2), (1, 2)]","[(0, 0), (0, 2), (1, 1)]","[(0, 1), (0, 2), (1, 0)]","[(1, 1), (1, 2), (1, 0)]","[(1, 1), (0, 2), (1, 0)]","[(0, 1), (1, 2), (1, 1)]","(0, 2)","[(0, 2), (1, 1), (2, 2)]","[(0, 1), (1, 1), (2, 2)]","[(0, 1), (1, 0), (1, 2)]","[(1, 1), (1, 2), (2, 1)]","[(1, 0), (0, 2), (2, 1)]","[(1, 0), (1, 2), (2, 1)]","[(1, 0), (0, 2), (2, 0)]","[(0, 0), (0, 2), (2, 0)]","[(1, 1), (1, 2), (2, 0)]","[(1, 0), (2, 2), (2, 1)]","[(0, 0), (2, 2), (1, 1)]","[(1, 0), (2, 2), (1, 2)]","[(1, 0), (2, 1), (1, 2)]","[(0, 0), (2, 1), (2, 2)]","[(1, 0), (2, 1), (2, 2)]","[(1, 0), (2, 0), (2, 1)]","[(1, 1), (2, 0), (2, 1)]","(2, 0)","[(2, 0), (1, 0), (2, 2)]","[(2, 0), (1, 0), (1, 2)]","[(2, 1), (1, 0), (2, 2)]","[(2, 0), (1, 1), (2, 1)]","(1, 1)","[(0, 1), (2, 1), (1, 0)]","[(0, 2), (2, 1), (2, 0)]","[(1, 2), (2, 1), (1, 0)]","[(1, 1), (2, 0), (0, 0)]","(2, 1)","[(2, 1), (2, 0), (2, 2)]","[(2, 1), (1, 0), (1, 2)]","[(1, 1), (2, 0), (0, 2)]","[(2, 0), (1, 1), (0, 2)]","[(2, 1), (0, 1), (1, 2)]","[(1, 1), (0, 2), (1, 2)]","(1, 2)","[(0, 2), (2, 0), (1, 0)]","[(0, 2), (2, 1), (0, 0)]","[(0, 1), (1, 1), (0, 0)]","[(0, 0), (2, 2), (2, 1)]","[(0, 0), (1, 2), (2, 2)]","[(1, 0), (0, 2), (1, 1)]","[(2, 0), (0, 2), (1, 1)]","[(2, 0), (0, 2), (1, 2)]","[(2, 1), (0, 1), (0, 2)]","[(2, 0), (0, 0), (0, 2)]","[(2, 0), (1, 0), (0, 2)]","[(2, 0), (1, 0), (0, 1)]","[(2, 1), (1, 0), (1, 1)]","(2, 2)","[(1, 2), (1, 0), (0, 2)]","[(1, 2), (2, 0), (0, 2)]","[(1, 1), (2, 0), (1, 2)]","[(0, 1), (2, 0), (0, 2)]","[(0, 1), (2, 1), (1, 2)]","[(0, 2), (1, 1), (1, 2)]","[(2, 2), (1, 2), (0, 2)]","[(2, 2), (1, 2), (0, 1)]","[(2, 1), (1, 2), (1, 1)]","[(2, 1), (1, 1), (1, 0)]","[(2, 0), (0, 1), (1, 1)]","[(2, 1), (0, 1), (1, 1)]","[(1, 2), (1, 1), (0, 0)]","[(1, 2), (1, 1), (1, 0)]","[(2, 2), (2, 1), (2, 0)]","[(2, 2), (2, 1), (1, 0)]","[(0, 2), (1, 1), (1, 0)]","[(0, 2), (1, 2), (1, 1)]","[(0, 0), (1, 1), (2, 0)]","[(0, 1), (1, 2), (2, 1)]","[(0, 1), (2, 0), (2, 2)]","[(0, 1), (1, 0), (2, 2)]","[(0, 2), (2, 0), (2, 1)]","[(1, 2), (2, 0), (1, 1)]","[(1, 2), (2, 0), (2, 1)]","[(1, 1), (1, 0), (2, 2)]","[(2, 1), (0, 0), (1, 2)]","[(1, 1), (0, 1), (1, 2)]","[(2, 1), (0, 0), (1, 1)]","[(1, 1), (0, 2), (2, 2)]","[(0, 0), (0, 2), (2, 1)]","[(0, 0), (1, 2), (1, 1)]","[(0, 0), (1, 1), (2, 1)]","[(2, 2), (2, 1), (0, 1)]","[(2, 2), (2, 1), (1, 1)]","[(2, 2), (2, 0), (1, 2)]","[(2, 2), (1, 0), (1, 2)]","[(2, 2), (1, 0), (0, 2)]","[(1, 2), (1, 1), (0, 1)]","[(2, 2), (1, 1), (0, 1)]","[(2, 2), (1, 1), (0, 0)]","[(2, 1), (1, 0), (0, 0)]","[(2, 1), (1, 1), (0, 0)]","[(1, 1), (1, 0), (0, 0)]","[(1, 2), (1, 0), (0, 0)]","[(2, 2), (2, 0), (0, 0)]","[(0, 2), (1, 2), (0, 0)]","[(0, 1), (1, 2), (0, 0)]","[(1, 2), (0, 1), (1, 0)]","[(1, 1), (0, 1), (2, 0)]","[(0, 1), (1, 2), (2, 0)]","[(1, 2), (0, 2), (1, 0)]","[(1, 2), (0, 2), (2, 0)]","[(2, 2), (0, 1), (1, 0)]","[(1, 2), (0, 1), (2, 0)]","[(1, 1), (0, 2), (0, 0)]","[(2, 1), (0, 2), (2, 0)]","[(2, 1), (0, 1), (2, 0)]","[(1, 1), (0, 1), (1, 0)]","(1, 0)","[(1, 0), (2, 2), (0, 2)]","[(0, 0), (1, 2), (0, 2)]","[(0, 1), (1, 2), (0, 2)]","[(0, 0), (2, 1), (1, 1)]","[(0, 0), (2, 2), (0, 1)]","[(0, 1), (2, 2), (1, 2)]","[(0, 0), (1, 2), (1, 0)]","[(0, 2), (1, 0), (0, 0)]","[(0, 0), (1, 0), (1, 2)]","[(0, 1), (1, 0), (0, 2)]","[(0, 0), (1, 1), (0, 2)]","[(1, 0), (0, 1), (0, 2)]","[(0, 0), (0, 1), (0, 2)]","[(0, 1), (1, 1), (0, 2)]","[(0, 1), (1, 1), (1, 2)]","[(0, 2), (2, 1), (2, 2)]","[(2, 2), (2, 0), (1, 1)]","[(1, 0), (2, 0), (0, 1)]","[(1, 1), (2, 1), (0, 2)]","[(2, 1), (2, 0), (0, 1)]","[(2, 1), (2, 0), (0, 2)]","[(1, 1), (2, 0), (0, 1)]","[(2, 1), (2, 0), (1, 1)]","[(2, 1), (1, 0), (0, 2)]","[(2, 2), (1, 1), (0, 2)]","[(1, 2), (2, 1), (0, 1)]","[(2, 1), (1, 1), (0, 1)]","[(2, 0), (1, 1), (0, 0)]","[(1, 0), (2, 1), (0, 0)]","[(1, 1), (2, 1), (0, 0)]","[(0, 1), (2, 2), (1, 0)]","[(0, 1), (2, 2), (0, 0)]","[(0, 2), (1, 2), (0, 1)]","[(2, 1), (1, 1), (1, 2)]","[(1, 1), (1, 0), (0, 2)]","[(2, 2), (1, 0), (1, 1)]","[(1, 2), (0, 0), (0, 1)]","[(1, 2), (0, 0), (0, 2)]","[(1, 2), (1, 0), (0, 1)]","[(2, 2), (0, 0), (0, 2)]","[(2, 2), (0, 1), (0, 2)]","[(2, 0), (0, 1), (0, 2)]","[(0, 0), (1, 1), (1, 2)]","[(1, 0), (2, 1), (1, 1)]","[(1, 0), (2, 0), (1, 2)]","[(1, 0), (1, 1), (0, 0)]","[(1, 0), (2, 1), (0, 1)]","[(0, 0), (1, 1), (0, 1)]","[(2, 2), (2, 0), (0, 1)]","[(2, 0), (1, 1), (1, 0)]","[(1, 2), (1, 0), (2, 1)]","[(0, 2), (1, 0), (2, 1)]","[(0, 2), (1, 1), (2, 0)]","[(0, 2), (0, 1), (1, 0)]","[(0, 1), (0, 0), (2, 0)]","[(1, 1), (1, 0), (2, 1)]","[(0, 1), (2, 0), (1, 1)]","[(0, 1), (2, 0), (2, 1)]","[(1, 2), (2, 0), (2, 2)]","[(0, 2), (2, 0), (1, 2)]","[(1, 2), (1, 0), (1, 1)]","[(0, 0), (2, 0), (1, 2)]","[(1, 0), (1, 1), (0, 2)]","[(1, 0), (1, 1), (0, 1)]","[(1, 0), (1, 2), (1, 1)]","[(0, 0), (1, 2), (0, 1)]","[(0, 0), (2, 1), (0, 2)]","[(1, 1), (1, 2), (0, 2)]","[(1, 1), (2, 2), (0, 1)]","[(2, 1), (2, 2), (0, 0)]","[(2, 0), (1, 2), (0, 0)]","[(2, 0), (0, 2), (0, 0)]","[(1, 0), (0, 2), (0, 0)]","[(1, 0), (1, 2), (0, 1)]","[(2, 0), (2, 2), (0, 2)]","[(2, 0), (1, 2), (0, 1)]","[(1, 0), (1, 2), (0, 0)]","[(2, 0), (0, 2), (0, 1)]","[(2, 0), (0, 0), (0, 1)]","[(1, 0), (0, 0), (0, 2)]","[(1, 0), (0, 0), (1, 2)]","[(1, 0), (0, 1), (2, 2)]","[(1, 1), (0, 0), (2, 1)]","[(1, 0), (0, 0), (2, 1)]","[(1, 1), (0, 0), (2, 2)]","[(0, 1), (0, 0), (2, 1)]","[(0, 2), (1, 0), (1, 1)]","[(0, 2), (1, 0), (2, 0)]","[(0, 1), (1, 1), (1, 0)]","[(0, 1), (1, 1), (2, 0)]","[(0, 2), (2, 1), (1, 0)]","[(2, 2), (1, 1), (2, 0)]","[(2, 2), (0, 1), (2, 1)]","[(2, 2), (0, 0), (2, 0)]","[(2, 1), (1, 0), (2, 0)]","[(0, 0), (2, 0), (0, 1)]","[(1, 0), (2, 0), (0, 2)]","[(0, 0), (2, 0), (0, 2)]","[(0, 1), (2, 1), (0, 2)]","[(0, 0), (2, 1), (1, 2)]","[(1, 0), (2, 2), (1, 1)]","[(2, 0), (2, 2), (0, 1)]","[(1, 1), (2, 2), (0, 2)]","[(0, 1), (2, 2), (0, 2)]","[(2, 1), (1, 2), (0, 2)]","[(2, 1), (2, 2), (1, 2)]","[(2, 1), (1, 2), (0, 1)]","[(2, 1), (2, 2), (0, 2)]","[(2, 0), (1, 2), (0, 2)]","[(1, 0), (1, 1), (1, 2)]","[(0, 0), (1, 1), (2, 2)]","[(0, 0), (1, 0), (2, 0)]","[(0, 2), (0, 0), (2, 1)]","[(0, 1), (0, 0), (1, 1)]","[(0, 1), (0, 0), (1, 0)]","[(0, 2), (0, 1), (1, 1)]","[(0, 2), (0, 1), (2, 1)]","[(0, 2), (1, 0), (1, 2)]","[(0, 2), (2, 0), (1, 1)]","[(1, 1), (1, 0), (1, 2)]","[(0, 1), (2, 1), (2, 2)]","[(2, 0), (0, 1), (0, 0)]","[(1, 1), (1, 2), (0, 0)]","[(1, 0), (1, 2), (2, 0)]","[(2, 1), (1, 2), (2, 0)]","[(0, 1), (2, 2), (2, 1)]","[(0, 1), (2, 2), (1, 1)]","[(0, 2), (2, 2), (1, 1)]","[(0, 2), (1, 0), (0, 1)]","[(0, 2), (2, 0), (0, 1)]","[(0, 2), (2, 0), (0, 0)]","[(1, 2), (0, 0), (1, 1)]","[(1, 1), (0, 0), (0, 2)]","[(1, 0), (0, 0), (2, 2)]","[(0, 0), (0, 1), (2, 2)]","[(0, 0), (0, 1), (2, 1)]","[(0, 2), (2, 2), (1, 0)]","[(2, 2), (0, 2), (0, 1)]","[(2, 2), (1, 2), (0, 0)]","[(2, 1), (2, 2), (1, 1)]","[(2, 1), (1, 2), (1, 0)]","[(2, 2), (0, 2), (1, 1)]","[(2, 1), (0, 2), (1, 1)]","[(2, 1), (0, 2), (0, 1)]","[(1, 1), (0, 2), (0, 1)]","[(1, 2), (2, 0), (0, 0)]","[(1, 2), (2, 1), (0, 0)]","[(1, 1), (2, 1), (1, 0)]","[(1, 1), (2, 0), (1, 0)]","[(1, 2), (0, 1), (2, 1)]","[(1, 2), (0, 1), (2, 2)]","[(0, 2), (0, 0), (2, 2)]","[(0, 0), (0, 2), (1, 0)]","[(0, 1), (2, 1), (2, 0)]","[(1, 1), (2, 2), (2, 1)]","[(2, 2), (2, 0), (2, 1)]","[(0, 0), (2, 0), (1, 1)]","[(0, 1), (2, 1), (1, 1)]","[(1, 2), (2, 2), (0, 0)]","[(0, 2), (1, 2), (2, 0)]","[(1, 0), (2, 0), (2, 2)]","[(1, 2), (2, 2), (2, 1)]","[(0, 2), (2, 2), (2, 1)]","[(0, 2), (2, 2), (2, 0)]","[(1, 2), (1, 1), (2, 0)]","[(1, 2), (2, 1), (2, 0)]","[(2, 2), (1, 1), (2, 1)]","[(1, 1), (0, 2), (2, 1)]","[(1, 0), (0, 1), (1, 2)]","[(1, 1), (0, 1), (0, 2)]","[(2, 2), (0, 0), (1, 1)]","[(0, 1), (0, 2), (0, 0)]","[(1, 0), (0, 1), (1, 1)]","[(1, 0), (2, 2), (0, 1)]","[(2, 0), (2, 1), (1, 1)]","[(2, 1), (2, 2), (0, 1)]","[(2, 0), (2, 2), (0, 0)]","[(2, 0), (2, 2), (1, 0)]","[(2, 0), (2, 2), (1, 1)]","[(2, 0), (2, 1), (1, 2)]","[(1, 0), (2, 1), (0, 2)]","[(1, 0), (0, 1), (0, 0)]","[(2, 0), (0, 0), (1, 1)]","[(0, 2), (2, 2), (0, 1)]","[(1, 1), (2, 1), (0, 1)]","[(2, 1), (0, 0), (0, 1)]","[(2, 0), (1, 0), (1, 1)]","[(2, 1), (1, 0), (0, 1)]","[(0, 1), (0, 0), (2, 2)]","[(0, 2), (2, 1), (1, 2)]","[(1, 0), (2, 2), (0, 0)]","[(0, 0), (2, 2), (0, 2)]","[(1, 1), (1, 2), (0, 1)]","[(0, 0), (2, 2), (1, 0)]","[(2, 2), (1, 1), (1, 0)]","[(2, 2), (2, 1), (0, 0)]","[(2, 2), (0, 1), (2, 0)]","[(1, 1), (0, 1), (2, 1)]","[(1, 2), (0, 2), (2, 2)]","[(1, 1), (1, 2), (2, 2)]","[(1, 0), (0, 2), (2, 2)]","[(2, 0), (0, 2), (2, 1)]","[(2, 1), (0, 1), (1, 0)]","[(1, 1), (1, 0), (0, 1)]","[(0, 0), (0, 1), (1, 2)]","[(2, 1), (0, 2), (1, 0)]","[(0, 0), (2, 0), (2, 2)]","[(0, 2), (2, 1), (1, 1)]","[(1, 2), (2, 2), (1, 1)]","[(1, 2), (2, 2), (1, 0)]","[(1, 1), (2, 0), (2, 2)]","[(1, 1), (2, 1), (2, 2)]","[(1, 2), (2, 2), (0, 1)]","[(1, 0), (0, 0), (1, 1)]","[(1, 0), (0, 0), (0, 1)]","[(1, 1), (0, 0), (0, 1)]","[(0, 2), (2, 0), (2, 2)]","[(0, 1), (1, 1), (2, 1)]","[(2, 0), (2, 1), (0, 2)]","[(2, 2), (0, 0), (0, 1)]","[(2, 2), (0, 0), (1, 2)]","[(2, 2), (0, 1), (1, 2)]","[(2, 0), (1, 1), (0, 1)]","[(2, 2), (2, 1), (0, 2)]","[(2, 2), (2, 1), (1, 2)]","[(1, 2), (2, 1), (0, 2)]","[(0, 1), (2, 0), (1, 2)]","[(1, 2), (2, 0), (0, 1)]","[(0, 0), (2, 0), (1, 0)]","[(0, 0), (2, 1), (2, 0)]","[(1, 0), (2, 1), (2, 0)]","[(0, 1), (2, 0), (0, 0)]","[(2, 1), (2, 0), (1, 2)]","[(1, 2), (0, 0), (2, 2)]","[(1, 2), (0, 2), (2, 1)]","[(2, 2), (0, 2), (1, 0)]","[(2, 1), (1, 2), (0, 0)]","[(1, 1), (2, 2), (1, 0)]","[(2, 2), (1, 0), (2, 0)]","[(1, 2), (0, 0), (2, 0)]","[(0, 2), (0, 0), (1, 1)]","[(1, 2), (0, 1), (1, 1)]","[(0, 1), (0, 2), (2, 0)]","[(0, 1), (2, 1), (0, 0)]","[(0, 1), (2, 0), (1, 0)]","[(0, 2), (1, 2), (2, 1)]","[(0, 2), (1, 2), (2, 2)]","[(2, 1), (1, 1), (2, 0)]","[(0, 0), (0, 2), (2, 2)]","[(2, 1), (0, 0), (2, 2)]","[(1, 1), (2, 1), (1, 2)]","[(2, 0), (1, 1), (1, 2)]","[(2, 1), (1, 1), (0, 2)]","[(1, 0), (2, 0), (1, 1)]","[(1, 0), (1, 2), (0, 2)]","[(2, 0), (0, 2), (1, 0)]","[(2, 0), (1, 2), (1, 0)]","[(2, 1), (2, 2), (2, 0)]","[(2, 1), (2, 2), (1, 0)]","[(1, 0), (0, 2), (0, 1)]","[(2, 0), (1, 2), (1, 1)]","[(0, 0), (2, 2), (2, 0)]","[(0, 0), (1, 2), (2, 1)]","[(1, 0), (1, 1), (2, 0)]","[(2, 0), (0, 1), (2, 1)]","[(2, 0), (0, 0), (2, 1)]","[(2, 0), (0, 2), (2, 2)]","[(0, 0), (1, 0), (1, 1)]","[(0, 0), (1, 0), (0, 1)]","[(2, 0), (2, 1), (2, 2)]","[(2, 0), (1, 1), (2, 2)]","[(2, 0), (2, 1), (1, 0)]","[(0, 2), (0, 0), (1, 2)]","[(0, 2), (1, 0), (2, 2)]","[(0, 0), (2, 0), (2, 1)]","[(0, 0), (1, 0), (2, 1)]","[(0, 1), (1, 0), (2, 0)]","[(1, 0), (2, 0), (0, 0)]","[(1, 1), (2, 1), (2, 0)]","[(0, 1), (2, 2), (2, 0)]","[(0, 0), (2, 1), (1, 0)]","[(2, 2), (2, 0), (0, 2)]","[(0, 1), (1, 0), (1, 1)]","[(2, 0), (0, 1), (2, 2)]","[(2, 0), (0, 1), (1, 2)]","[(0, 0), (0, 1), (1, 1)]","[(0, 1), (1, 2), (2, 2)]","[(0, 0), (2, 2), (1, 2)]","[(1, 1), (2, 2), (1, 2)]","[(1, 1), (1, 0), (2, 0)]","[(1, 1), (0, 0), (2, 0)]","[(1, 2), (0, 2), (0, 0)]","[(2, 2), (1, 2), (1, 0)]","[(2, 2), (0, 2), (0, 0)]","[(1, 2), (0, 1), (0, 0)]","[(0, 2), (0, 1), (0, 0)]","[(2, 0), (2, 2), (1, 2)]","[(0, 0), (2, 1), (0, 1)]","[(1, 2), (2, 0), (1, 0)]","[(1, 2), (0, 0), (1, 0)]","[(2, 1), (0, 0), (0, 2)]","[(2, 2), (1, 1), (1, 2)]","[(2, 2), (1, 0), (0, 1)]","[(2, 1), (2, 0), (0, 0)]","[(2, 0), (0, 0), (1, 2)]","[(2, 1), (0, 1), (2, 2)]","[(1, 2), (1, 0), (2, 0)]","[(0, 2), (0, 1), (2, 2)]","[(1, 2), (1, 0), (2, 2)]","[(1, 1), (2, 2), (2, 0)]","[(0, 2), (2, 2), (0, 0)]","[(2, 2), (1, 0), (0, 0)]","[(1, 2), (0, 0), (2, 1)]","[(1, 0), (1, 1), (2, 1)]","[(1, 2), (0, 2), (1, 1)]","[(2, 1), (0, 1), (0, 0)]","[(2, 2), (0, 1), (0, 0)]","[(1, 2), (1, 1), (0, 2)]","[(1, 2), (0, 1), (0, 2)]","[(2, 2), (1, 0), (2, 1)]","[(2, 0), (2, 1), (0, 1)]","[(2, 2), (0, 2), (2, 1)]","[(0, 2), (1, 1), (2, 1)]","[(1, 0), (0, 2), (1, 2)]","[(2, 0), (0, 0), (2, 2)]","[(0, 2), (1, 1), (0, 1)]","[(1, 0), (1, 1), (2, 2)]","[(0, 0), (0, 2), (0, 1)]","[(1, 0), (1, 2), (2, 2)]","[(2, 2), (1, 2), (2, 0)]","[(0, 2), (2, 1), (0, 1)]","[(1, 2), (2, 1), (1, 1)]","[(0, 0), (1, 0), (0, 2)]","[(0, 2), (0, 1), (1, 2)]","[(2, 2), (2, 0), (1, 0)]","[(2, 2), (0, 2), (2, 0)]","[(2, 2), (0, 0), (2, 1)]","[(1, 1), (0, 0), (1, 0)]","[(1, 2), (2, 2), (2, 0)]","[(2, 1), (2, 0), (1, 0)]","[(1, 1), (0, 0), (1, 2)]","[(1, 1), (2, 2), (0, 0)]","[(1, 0), (0, 1), (2, 1)]","[(2, 0), (1, 0), (2, 1)]","[(0, 1), (0, 0), (1, 2)]","[(1, 2), (2, 1), (2, 2)]","[(2, 0), (0, 1), (1, 0)]","[(2, 2), (0, 1), (1, 1)]","[(2, 1), (0, 0), (1, 0)]","[(2, 1), (1, 1), (2, 2)]","[(2, 0), (1, 2), (2, 1)]","[(2, 0), (2, 2), (2, 1)]","[(2, 2), (1, 2), (1, 1)]","[(0, 1), (0, 0), (0, 2)]","[(2, 1), (0, 2), (1, 2)]","[(1, 0), (0, 0), (2, 0)]","[(1, 2), (2, 2), (0, 2)]","[(2, 1), (0, 0), (2, 0)]","[(2, 2), (0, 2), (1, 2)]","[(0, 2), (0, 0), (1, 0)]","[(1, 1), (0, 1), (0, 0)]","[(2, 0), (2, 1), (0, 0)]","[(1, 0), (0, 1), (2, 0)]","[(1, 2), (0, 2), (0, 1)]","[(0, 2), (2, 2), (1, 2)]","[(0, 0), (0, 1), (1, 0)]","[(0, 0), (0, 1), (2, 0)]","[(2, 1), (0, 2), (2, 2)]","[(2, 1), (1, 2), (2, 2)]","[(2, 1), (0, 2), (0, 0)]","[(2, 0), (1, 0), (0, 0)]","[(0, 2), (0, 0), (0, 1)]","[(2, 0), (0, 0), (1, 0)]","[(2, 0), (1, 2), (2, 2)]","[(2, 2), (1, 2), (2, 1)]","[(2, 2), (0, 0), (1, 0)]"
0.0,0.0,0.0,123.57049733403983,0.3125,8.557436466217041,14.636573791503906,187.20739493146993,1.5674138069152832,6.599159836769104,27.399673834443092,59.75217342380347,5580.770854099283,1050.982328858263,5570.123111009598,0.0,524.8834839609481,0.0,0.0,0.0,511.65200175746634,4.878244400169933,0.0,0.0,386.26750912580974,310.2089574969432,12.058794498443604,0.0,759.6481814986328,541.6198731311488,18.622860312461853,12.252197265625,13.79119873046875,0.0,0.0,0.0,0.0,583.155036275275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.44504321552813,0.0,419.83498610788956,705.848788022995,7.56103515625,3549.2558920476586,115.60791015625,2904.9691381497587,1.679689884185791,14.83158112037927,197.40029997192323,0.0,10.47852635385425,0.0,652.3750878125429,103.63265991210938,421.5173287689777,2005.9678745269775,0.0,0.0,0.0,0.0,0.0,117.62404263019562,0.0,0.0,0.0,0.0,355.29419451951986,5.37353515625,159.67692302539945,1056.5454337000851,5.0732421875,13.217811593785882,0.0,25.082016326487064,453.1801641546599,0.0,2234.9136573079522,0.0,0.0,13.588257431983948,7.3931884765625,16.3189697265625,111.8405556678772,1317.3512751819453,725.4456165444617,0.0,121.07917142100632,4.12109375,2.5201416015625,2.61810302734375,38.7890625,155.78125,139.4249284267471,2.50274658203125,25.194778442382812,7.501831352710724,40.826369524002075,0.0,0.0,0.0,4.752197265625,6.45538330078125,10.4736328125,239.13055423647165,5.21514892578125,15.147114396095276,38.34749579662457,112.55226507797943,348.05334091186523,9.395790100097656,38.603515625,17.276611328125,0.625,77.46719501912594,40.68246841903715,23.35125207901001,3.9495849609375,33.52322105318308,124.73908424377896,10.43977975845337,38.242342472076416,2203.8480083737522,537.9843711853027,23.167724609375,91.70249946415424,26.404190063476562,0.0,0.0,0.0,0.0,0.0,0.0,38.275451660158524,0.0,350.6640625,0.0,542.7851724624998,0.0,0.0,0.0,809.6436563902535,71.952222904074,1.5234375,1220.1977422655364,0.0,41.267242431640625,15.584261417388916,30.076036602258682,18.821412324905396,7.168006901629269,3.9295196533203125,31.490783989429474,35.314961671829224,221.3009942509234,0.0,0.0,13.337404727935791,57.318878173828125,4.08203125,824.5490074562258,11.633530855178833,75.3647369146347,13.759765625,568.2720974087715,331.40252124518156,303.93882870674133,64.0498685836792,26.996084451675415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0416676041059,0.0,32.359161376953125,34.32769775390625,206.09416686929762,32.58605675306171,1.5087890625,22.03735589981079,353.7374361071852,5.245361328125,3.7530517578125,170.7654619216919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5738067626953125,234.67059791088104,6.323547512292862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.66648268699703,0.0,2.822265625,5.449371933937073,26.25625729560852,47.88894906640053,2060.982653964329,906.5180990380759,8.291015625,136.09299182891846,525.9924426302314,743.056640625,0.0,0.0,0.0,0.0,6.5069580078125,0.0,0.0,0.0,36.19766265153885,7.7343750186264515,26.306989193192294,24.73419427871704,49.52270746231079,0.25634773075580597,0.0,0.0,0.0,0.0,93.83766680955887,20.197997125942493,76.76662974059595,74.29301083553582,3.702392578125,16.823120415210724,259.1083532589255,1.37451171875,37.86794673651457,0.0,22.23876953125,0.0,0.78155517578125,5.859375,5.235748291015625,14.66796875,73.6376953125,47.54792399704911,864.84619140625,841.3390797958891,24.385986328125,0.0,0.0,0.0,36.44561767578125,0.0,50.4044634848924,4.06829833984375,19.311676025390625,522.4402302503768,13.11126708984375,4.013671875,0.0,31.919403076171875,676.0262747853994,151.328125,0.0,17.803803086280823,9.820556640625,0.0201416015625,0.0,4.0484619140625,0.0,0.0,0.0,0.0,1.448974609375,16.342086791992188,0.0,768.7062233686448,3.28125,0.625,20.190892219543457,13.994140625,0.0,2552.3224834230587,0.0,12.617188096046448,45.40046691894531,2.0819473266601562,0.0,0.0,0.0,124.13870461285114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14453125,12.16552734375,35.71944236757247,0.0,7.9925537109375,3.1640625,1.25,0.0,0.0,29.191303253173828,0.0,1237.9151867330074,7.025146484375,384.0009543718861,50.00489265075885,493.4130440466106,248.6669550952503,0.0,0.0,327.2508239746094,31.920486698090826,0.0,323.9187133324049,0.0,16.78253173828125,1.56341552734375,15.598297119140625,20.532684326171875,41.03742599490943,185.46803131699562,0.0,0.0,0.0,15.64453125,481.2633887749689,0.0,86.01573050022157,3.75,5.0,0.0,176.62809134926653,1.25,337.84994141198723,2.74169921875,409.6322537400192,0.0,0.0,0.0,5.8984375,2.226572036743164,6.658935546875,129.13546876982082,189.59461212158203,12.3687744140625,180.42252660379773,681.7744445800781,334.2016614321619,12.648925855755806,0.0,56.30088806152344,30.729141235351562,79.80792999267578,136.20771408081055,130.01914774999022,165.0048828125,0.0,7.77374267578125,53.01255226135254,0.0,6.64306640625,0.0,0.0,0.0,0.0,0.390777587890625,123.3249732852073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.640625,1.4111328125,0.0,0.0,239.7254903614521,0.0,882.9640674591064,346.1356544494629,0.0,138.14241359476,0.0,0.0,0.0,0.0,517.1979031439696,0.0,0.0,0.832672119140625,7.027878761291504,172.6093530934304,8.007965087890625,48.11565548181534,9.182281494140625,212.86746986210346,0.0,0.0,203.1646728515625,1.328277587890625,23.032628372311663,0.0,0.05859375,0.203094482421875,0.0,7.71209716796875,4.8681640625,3.442535400390625,1.5869140625,2789.8233258724213,6.03515625,1.09619140625,15.0830078125,0.0,1.438140869140625,149.5947265625,106.18872404098511,18.439502716064453,0.0,28.828125,0.0,109.94702339172363,17.44316339492798,0.0,0.0,0.0,0.0,0.0,0.0,205.71311295498163,363.034795075655,0.0,0.0,0.0977325439453125,22.325477600097656,125.14796376228333,134.315035790205,0.0,478.41348737478256,1.9726565480232239,15.520134568214417,384.3370285630226,0.0,0.0,0.3968048095703125,0.0,0.0,529.9431431293488,41.885986328125,35.91339111328125,0.0,0.0,446.4691070095432,0.0,10.205078125,0.0,317.6984798908234,53.75,0.0,0.01953125,1478.2155227661133,0.0,0.0,342.78627175837755,0.0,0.0,0.0,15.0006103515625,0.0,5.46875,0.0,0.0,0.0,0.0,138.80759745836258,84.51050288978877
