None,"(2, 1)","[(2, 1), (2, 0), (0, 1)]","[(2, 2), (1, 0), (0, 0)]","[(2, 1), (1, 0), (0, 0)]","[(2, 0), (1, 0), (0, 1)]","[(2, 0), (1, 0), (0, 2)]","[(2, 1), (1, 1), (0, 1)]","[(2, 0), (1, 0), (1, 1)]","[(2, 0), (1, 0), (2, 1)]","[(2, 1), (1, 0), (1, 1)]","(1, 1)","[(1, 1), (0, 0), (2, 0)]","[(1, 0), (0, 0), (2, 0)]","[(1, 0), (0, 0), (2, 1)]","[(1, 1), (0, 0), (2, 2)]","[(1, 1), (1, 0), (2, 1)]","[(1, 0), (2, 0), (2, 2)]","[(1, 0), (2, 0), (1, 2)]","[(2, 0), (2, 1), (1, 1)]","[(2, 0), (2, 1), (1, 0)]","[(2, 0), (2, 1), (0, 0)]","[(1, 0), (2, 1), (0, 0)]","[(1, 0), (2, 0), (0, 0)]","[(2, 0), (2, 2), (0, 1)]","[(2, 0), (2, 1), (0, 2)]","[(2, 0), (2, 1), (0, 1)]","[(1, 0), (2, 1), (0, 1)]","[(0, 0), (2, 0), (0, 1)]","[(0, 0), (1, 0), (1, 1)]","[(0, 0), (2, 0), (1, 1)]","[(0, 0), (1, 0), (2, 1)]","[(1, 0), (2, 0), (1, 1)]","[(1, 0), (2, 0), (2, 1)]","[(1, 1), (2, 0), (2, 2)]","[(1, 0), (2, 1), (1, 2)]","[(0, 0), (2, 0), (2, 2)]","[(1, 0), (2, 1), (2, 2)]","[(1, 1), (2, 1), (2, 2)]","[(1, 2), (2, 0), (2, 1)]","[(0, 1), (1, 0), (2, 2)]","[(0, 1), (0, 0), (1, 2)]","[(0, 2), (1, 0), (1, 1)]","[(0, 1), (1, 0), (2, 1)]","[(0, 0), (1, 0), (2, 0)]","[(0, 1), (1, 0), (2, 0)]","[(0, 0), (1, 1), (2, 1)]","[(0, 2), (0, 0), (2, 1)]","[(0, 1), (1, 0), (1, 1)]","[(2, 2), (0, 0), (1, 1)]","[(2, 1), (1, 0), (1, 2)]","[(2, 0), (0, 0), (2, 2)]","[(2, 0), (1, 0), (1, 2)]","[(2, 0), (0, 0), (1, 1)]","[(1, 0), (0, 0), (1, 1)]","[(1, 1), (0, 0), (2, 1)]","[(1, 1), (2, 0), (2, 1)]","(1, 2)","[(1, 2), (2, 1), (0, 1)]","[(1, 1), (2, 0), (0, 0)]","[(1, 1), (1, 0), (0, 0)]","[(1, 2), (1, 0), (0, 0)]","[(1, 2), (1, 1), (0, 0)]","[(0, 1), (1, 0), (0, 0)]","(2, 2)","[(2, 2), (1, 0), (1, 1)]","[(2, 2), (0, 0), (0, 2)]","[(2, 1), (0, 0), (0, 2)]","[(2, 1), (0, 0), (1, 1)]","[(2, 0), (0, 1), (1, 2)]","[(1, 0), (0, 0), (0, 2)]","[(1, 1), (0, 0), (1, 2)]","[(2, 0), (0, 0), (0, 2)]","[(2, 0), (0, 0), (1, 2)]","[(2, 1), (0, 1), (2, 2)]","[(2, 0), (0, 0), (2, 1)]","[(1, 0), (0, 1), (2, 1)]","[(0, 0), (0, 2), (1, 1)]","[(0, 0), (0, 1), (1, 2)]","[(1, 0), (0, 1), (1, 1)]","(0, 1)","[(0, 1), (2, 1), (1, 1)]","[(0, 2), (2, 2), (1, 2)]","(0, 2)","[(0, 1), (2, 0), (2, 2)]","[(0, 0), (2, 1), (1, 2)]","[(0, 1), (2, 0), (2, 1)]","[(0, 0), (1, 0), (2, 2)]","[(0, 1), (1, 2), (2, 1)]","[(0, 0), (1, 1), (2, 0)]","[(0, 1), (1, 1), (2, 1)]","[(0, 2), (2, 1), (2, 2)]","[(0, 2), (1, 0), (2, 0)]","[(0, 1), (1, 1), (1, 0)]","[(0, 0), (1, 1), (1, 0)]","[(1, 2), (2, 0), (0, 0)]","[(1, 1), (2, 0), (0, 1)]","[(1, 0), (2, 0), (0, 2)]","[(1, 0), (2, 0), (0, 1)]","[(1, 2), (2, 0), (0, 1)]","[(0, 2), (1, 1), (1, 2)]","(2, 0)","[(2, 1), (2, 2), (0, 1)]","[(2, 0), (2, 2), (1, 1)]","[(1, 0), (2, 2), (0, 1)]","[(1, 0), (2, 2), (0, 2)]","[(1, 0), (2, 2), (1, 2)]","[(1, 2), (2, 1), (2, 2)]","[(0, 2), (0, 1), (2, 0)]","[(0, 1), (0, 0), (2, 0)]","[(0, 1), (0, 0), (1, 0)]","[(0, 2), (0, 0), (1, 0)]","[(0, 2), (1, 1), (2, 2)]","[(0, 1), (1, 0), (1, 2)]","[(0, 1), (2, 1), (1, 2)]","[(0, 0), (2, 0), (0, 2)]","[(1, 0), (1, 1), (0, 2)]","[(0, 0), (1, 2), (0, 1)]","[(0, 0), (1, 1), (0, 1)]","[(0, 0), (0, 1), (1, 1)]","[(0, 0), (0, 1), (1, 0)]","[(0, 0), (0, 1), (2, 0)]","[(0, 0), (0, 1), (2, 1)]","(1, 0)","[(0, 0), (1, 2), (1, 0)]","[(0, 1), (1, 1), (2, 0)]","[(1, 2), (1, 0), (2, 2)]","[(1, 2), (1, 0), (2, 0)]","[(2, 0), (1, 1), (0, 0)]","[(2, 0), (1, 0), (0, 0)]","[(2, 1), (1, 1), (0, 0)]","[(2, 1), (1, 0), (0, 1)]","[(1, 0), (1, 2), (0, 0)]","[(1, 0), (1, 1), (0, 0)]","[(1, 0), (1, 1), (0, 1)]","[(2, 0), (0, 1), (0, 0)]","[(2, 1), (0, 1), (1, 0)]","[(2, 2), (1, 0), (1, 2)]","[(2, 1), (1, 1), (1, 2)]","[(2, 0), (1, 0), (2, 2)]","[(1, 0), (0, 0), (1, 2)]","[(1, 0), (0, 1), (0, 2)]","[(0, 2), (0, 1), (1, 1)]","[(1, 2), (1, 0), (2, 1)]","[(2, 0), (2, 2), (2, 1)]","[(2, 0), (0, 1), (2, 2)]","[(1, 0), (0, 1), (2, 2)]","[(1, 0), (0, 0), (2, 2)]","[(2, 0), (1, 1), (2, 2)]","[(2, 0), (1, 1), (2, 1)]","[(1, 2), (1, 0), (0, 2)]","[(2, 1), (1, 0), (0, 2)]","[(2, 0), (0, 0), (0, 1)]","[(1, 0), (0, 1), (1, 2)]","[(1, 1), (0, 1), (2, 2)]","[(0, 1), (0, 2), (1, 2)]","[(0, 0), (0, 2), (2, 2)]","[(0, 0), (0, 1), (2, 2)]","[(0, 1), (1, 2), (1, 1)]","[(2, 1), (2, 0), (1, 0)]","[(2, 1), (2, 0), (1, 1)]","[(2, 2), (2, 0), (0, 1)]","[(2, 2), (1, 2), (0, 1)]","[(2, 2), (1, 2), (0, 2)]","[(2, 0), (1, 1), (0, 2)]","[(2, 0), (1, 1), (1, 2)]","[(1, 1), (2, 1), (1, 2)]","[(1, 1), (2, 1), (0, 2)]","[(2, 0), (2, 1), (1, 2)]","[(1, 0), (2, 1), (0, 2)]","[(1, 1), (2, 0), (1, 2)]","[(0, 0), (2, 1), (2, 2)]","[(0, 1), (0, 0), (2, 1)]","[(0, 2), (0, 0), (1, 1)]","[(1, 2), (0, 1), (2, 1)]","[(1, 1), (1, 0), (1, 2)]","[(1, 1), (2, 0), (0, 2)]","[(0, 1), (1, 0), (0, 2)]","[(0, 0), (1, 1), (1, 2)]","[(1, 2), (2, 2), (0, 1)]","[(1, 1), (2, 1), (0, 1)]","[(0, 1), (2, 2), (1, 2)]","[(0, 0), (2, 1), (1, 1)]","[(2, 2), (2, 0), (2, 1)]","[(2, 2), (0, 0), (1, 2)]","[(2, 2), (0, 2), (1, 0)]","[(2, 1), (0, 1), (1, 1)]","[(1, 1), (2, 2), (1, 2)]","(0, 0)","[(0, 0), (2, 1), (0, 1)]","[(0, 0), (1, 0), (0, 1)]","[(0, 0), (1, 0), (0, 2)]","[(0, 1), (0, 0), (0, 2)]","[(0, 0), (1, 0), (1, 2)]","[(0, 2), (1, 0), (1, 2)]","[(0, 1), (1, 1), (2, 2)]","[(0, 2), (1, 2), (2, 2)]","[(0, 1), (1, 1), (1, 2)]","[(0, 1), (1, 2), (2, 2)]","[(1, 2), (0, 2), (2, 2)]","[(1, 1), (0, 1), (1, 2)]","[(1, 1), (0, 2), (1, 2)]","[(1, 2), (1, 1), (0, 2)]","[(1, 1), (1, 0), (0, 1)]","[(1, 1), (1, 0), (0, 2)]","[(1, 2), (2, 2), (0, 0)]","[(1, 2), (2, 2), (0, 2)]","[(1, 1), (2, 1), (0, 0)]","[(1, 2), (1, 0), (0, 1)]","[(1, 2), (1, 1), (0, 1)]","[(1, 2), (2, 0), (0, 2)]","[(1, 2), (0, 1), (0, 2)]","[(2, 2), (2, 1), (1, 0)]","[(2, 1), (1, 1), (0, 2)]","[(1, 0), (1, 2), (0, 1)]","[(1, 1), (2, 2), (0, 2)]","[(2, 0), (2, 2), (0, 2)]","[(2, 2), (1, 2), (0, 0)]","[(2, 1), (1, 1), (1, 0)]","[(2, 0), (1, 1), (1, 0)]","[(0, 0), (2, 2), (0, 1)]","[(0, 2), (0, 1), (2, 2)]","[(0, 1), (1, 1), (0, 2)]","[(0, 1), (2, 0), (0, 2)]","[(0, 0), (2, 2), (2, 0)]","[(0, 1), (2, 1), (1, 0)]","[(0, 2), (2, 2), (1, 1)]","[(2, 0), (0, 1), (1, 1)]","[(2, 1), (0, 0), (0, 1)]","[(2, 1), (2, 0), (2, 2)]","[(2, 1), (2, 0), (1, 2)]","[(1, 1), (0, 2), (2, 1)]","[(1, 1), (0, 2), (2, 2)]","[(2, 0), (0, 2), (1, 1)]","[(2, 0), (0, 2), (2, 1)]","[(2, 0), (0, 2), (0, 1)]","[(2, 1), (0, 2), (0, 1)]","[(1, 0), (0, 2), (0, 1)]","[(1, 0), (0, 2), (1, 1)]","[(1, 0), (0, 1), (0, 0)]","[(0, 0), (1, 1), (0, 2)]","[(0, 1), (2, 0), (1, 2)]","[(0, 2), (0, 1), (2, 1)]","[(2, 1), (1, 0), (2, 2)]","[(2, 2), (0, 2), (2, 0)]","[(1, 1), (0, 2), (2, 0)]","[(1, 0), (0, 1), (2, 0)]","[(1, 1), (0, 0), (1, 0)]","[(2, 2), (2, 0), (0, 2)]","[(2, 0), (0, 1), (0, 2)]","[(2, 2), (1, 1), (1, 2)]","[(1, 1), (0, 2), (0, 0)]","[(0, 0), (1, 1), (2, 2)]","[(2, 1), (2, 2), (1, 0)]","[(2, 1), (2, 2), (1, 1)]","[(1, 0), (2, 1), (1, 1)]","[(0, 2), (2, 0), (0, 1)]","[(0, 2), (1, 0), (0, 0)]","[(0, 1), (1, 1), (0, 0)]","[(2, 2), (1, 1), (2, 1)]","[(2, 2), (0, 2), (0, 1)]","[(2, 1), (0, 2), (0, 0)]","[(2, 0), (0, 1), (1, 0)]","[(1, 0), (0, 2), (2, 2)]","[(1, 2), (0, 2), (2, 1)]","[(2, 1), (0, 2), (1, 2)]","[(1, 1), (0, 2), (0, 1)]","[(1, 2), (2, 0), (1, 1)]","[(1, 2), (2, 0), (1, 0)]","[(1, 0), (0, 2), (0, 0)]","[(1, 1), (2, 0), (1, 0)]","[(1, 2), (0, 2), (0, 1)]","[(2, 1), (2, 2), (2, 0)]","[(1, 1), (2, 2), (2, 0)]","[(1, 0), (2, 1), (2, 0)]","[(0, 1), (0, 2), (1, 0)]","[(0, 0), (0, 2), (2, 0)]","[(1, 1), (2, 2), (0, 0)]","[(2, 1), (1, 1), (2, 0)]","[(2, 1), (1, 0), (2, 0)]","[(1, 1), (2, 2), (0, 1)]","[(1, 2), (2, 1), (0, 2)]","[(1, 2), (2, 2), (1, 0)]","[(1, 1), (2, 1), (2, 0)]","[(1, 1), (1, 2), (2, 1)]","[(1, 0), (1, 2), (2, 2)]","[(1, 2), (1, 0), (1, 1)]","[(2, 2), (0, 0), (0, 1)]","[(0, 0), (1, 2), (1, 1)]","[(0, 1), (1, 2), (0, 0)]","[(0, 1), (1, 2), (1, 0)]","[(2, 2), (1, 1), (0, 1)]","[(2, 2), (1, 0), (0, 2)]","[(0, 2), (0, 1), (1, 0)]","[(0, 1), (0, 0), (1, 1)]","[(0, 2), (1, 0), (2, 2)]","[(2, 1), (1, 2), (2, 2)]","[(2, 2), (1, 0), (2, 1)]","[(2, 2), (2, 0), (1, 1)]","[(2, 2), (2, 1), (1, 2)]","[(2, 1), (2, 0), (0, 2)]","[(0, 2), (1, 2), (1, 0)]","[(0, 0), (0, 1), (0, 2)]","[(0, 2), (1, 1), (2, 1)]","[(0, 2), (1, 0), (2, 1)]","[(1, 1), (2, 1), (1, 0)]","[(0, 1), (2, 0), (1, 0)]","[(0, 0), (2, 0), (1, 0)]","[(2, 2), (0, 2), (2, 1)]","[(2, 2), (0, 1), (2, 0)]","[(2, 1), (0, 0), (2, 0)]","[(2, 1), (0, 0), (1, 0)]","[(1, 2), (0, 0), (1, 0)]","[(1, 1), (0, 1), (2, 0)]","[(2, 2), (0, 2), (0, 0)]","[(0, 2), (1, 2), (2, 1)]","[(0, 2), (1, 2), (2, 0)]","[(1, 2), (0, 0), (2, 0)]","[(0, 2), (1, 2), (1, 1)]","[(0, 1), (0, 2), (2, 2)]","[(0, 0), (0, 2), (1, 2)]","[(1, 0), (0, 2), (2, 1)]","[(2, 2), (0, 0), (2, 0)]","[(2, 0), (2, 2), (1, 2)]","[(0, 0), (2, 2), (0, 2)]","[(0, 1), (2, 1), (2, 2)]","[(0, 1), (2, 2), (1, 1)]","[(0, 1), (1, 2), (0, 2)]","[(1, 2), (0, 0), (2, 1)]","[(1, 1), (1, 0), (2, 0)]","[(0, 1), (0, 2), (1, 1)]","[(0, 1), (0, 0), (2, 2)]","[(2, 0), (1, 2), (2, 1)]","[(0, 2), (0, 0), (2, 0)]","[(1, 2), (0, 1), (2, 0)]","[(1, 1), (0, 1), (2, 1)]","[(2, 0), (0, 0), (1, 0)]","[(1, 2), (0, 2), (1, 1)]","[(1, 2), (0, 1), (1, 1)]","[(2, 0), (0, 2), (1, 0)]","[(2, 1), (0, 1), (0, 0)]","[(0, 2), (2, 2), (2, 1)]","[(0, 2), (2, 2), (1, 0)]","[(0, 1), (2, 1), (0, 0)]","[(0, 1), (2, 0), (0, 0)]","[(0, 2), (2, 2), (0, 1)]","[(0, 2), (2, 1), (0, 1)]","[(0, 2), (2, 0), (1, 1)]","[(0, 1), (2, 0), (1, 1)]","[(1, 0), (1, 1), (2, 1)]","[(0, 1), (2, 1), (0, 2)]","[(1, 2), (1, 1), (2, 1)]","[(1, 2), (1, 1), (1, 0)]","[(1, 2), (0, 1), (0, 0)]","[(1, 1), (0, 1), (0, 0)]","[(2, 0), (2, 2), (1, 0)]","[(2, 1), (0, 1), (1, 2)]","[(0, 1), (0, 2), (2, 1)]","[(0, 1), (2, 2), (2, 1)]","[(0, 0), (2, 2), (1, 1)]","[(2, 1), (1, 2), (0, 1)]","[(2, 0), (1, 1), (0, 1)]","[(2, 2), (1, 1), (0, 2)]","[(1, 1), (0, 0), (0, 2)]","[(1, 2), (2, 1), (1, 0)]","[(2, 0), (0, 2), (2, 2)]","[(1, 2), (0, 2), (1, 0)]","[(2, 2), (0, 2), (1, 1)]","[(1, 2), (0, 0), (1, 1)]","[(2, 0), (0, 1), (2, 1)]","[(1, 0), (1, 1), (2, 2)]","[(1, 2), (0, 0), (2, 2)]","[(1, 1), (1, 0), (2, 2)]","[(0, 0), (1, 2), (2, 1)]","[(1, 2), (0, 1), (1, 0)]","[(2, 1), (1, 2), (0, 2)]","[(0, 0), (2, 0), (2, 1)]","[(1, 2), (0, 0), (0, 2)]","[(2, 2), (0, 1), (2, 1)]","[(0, 2), (0, 0), (2, 2)]","[(1, 2), (1, 1), (2, 2)]","[(1, 1), (0, 1), (0, 2)]","[(1, 0), (0, 0), (0, 1)]","[(0, 2), (2, 1), (1, 2)]","[(0, 2), (2, 2), (0, 0)]","[(0, 1), (2, 2), (2, 0)]","[(0, 0), (2, 1), (1, 0)]","[(1, 2), (2, 1), (1, 1)]","[(1, 1), (1, 2), (0, 1)]","[(1, 2), (0, 2), (0, 0)]","[(0, 1), (2, 2), (0, 2)]","[(1, 1), (2, 2), (2, 1)]","[(2, 1), (0, 0), (2, 2)]","[(1, 0), (1, 2), (0, 2)]","[(2, 2), (1, 0), (2, 0)]","[(1, 2), (0, 2), (2, 0)]","[(0, 2), (1, 1), (0, 0)]","[(0, 1), (2, 2), (1, 0)]","[(0, 0), (2, 1), (2, 0)]","[(1, 2), (2, 1), (0, 0)]","[(2, 2), (0, 0), (2, 1)]","[(2, 2), (1, 1), (2, 0)]","[(2, 2), (2, 1), (1, 1)]","[(2, 2), (1, 0), (0, 1)]","[(2, 1), (1, 2), (0, 0)]","[(0, 2), (1, 0), (0, 1)]","[(1, 1), (0, 0), (0, 1)]","[(0, 2), (2, 2), (2, 0)]","[(0, 1), (2, 1), (2, 0)]","[(0, 2), (1, 2), (0, 0)]","[(0, 2), (1, 1), (2, 0)]","[(0, 0), (0, 2), (2, 1)]","[(2, 2), (0, 2), (1, 2)]","[(2, 0), (1, 2), (1, 1)]","[(2, 1), (1, 2), (1, 1)]","[(2, 0), (1, 2), (0, 0)]","[(2, 1), (2, 2), (0, 0)]","[(2, 1), (1, 1), (2, 2)]","[(2, 1), (0, 2), (1, 1)]","[(1, 2), (0, 1), (2, 2)]","[(2, 2), (0, 1), (1, 0)]","[(1, 1), (0, 2), (1, 0)]","[(0, 0), (2, 2), (2, 1)]","[(0, 2), (2, 1), (1, 0)]","[(0, 0), (1, 2), (2, 2)]","[(1, 0), (1, 2), (2, 0)]","[(2, 0), (1, 2), (2, 2)]","[(2, 2), (1, 1), (0, 0)]","[(1, 1), (2, 2), (1, 0)]","[(0, 1), (2, 2), (0, 0)]","[(2, 1), (0, 1), (0, 2)]","[(1, 0), (1, 1), (1, 2)]","[(0, 0), (0, 2), (1, 0)]","[(1, 0), (1, 2), (2, 1)]","[(1, 1), (1, 2), (0, 0)]","[(2, 1), (2, 2), (0, 2)]","[(1, 1), (0, 1), (1, 0)]","[(1, 1), (1, 2), (2, 2)]","[(1, 2), (2, 0), (2, 2)]","[(2, 0), (2, 2), (0, 0)]","[(2, 2), (1, 2), (2, 1)]","[(0, 2), (0, 0), (1, 2)]","[(2, 0), (0, 2), (1, 2)]","[(0, 2), (2, 0), (2, 2)]","[(0, 2), (2, 0), (1, 2)]","[(0, 2), (0, 1), (1, 2)]","[(1, 0), (1, 2), (1, 1)]","[(2, 2), (2, 1), (0, 1)]","[(2, 1), (2, 0), (0, 0)]","[(0, 2), (2, 1), (0, 0)]","[(2, 2), (1, 2), (2, 0)]","[(2, 1), (0, 0), (1, 2)]","[(1, 0), (0, 2), (1, 2)]","[(0, 1), (0, 2), (2, 0)]","[(1, 1), (1, 2), (0, 2)]","[(2, 1), (0, 2), (2, 0)]","[(2, 1), (0, 1), (2, 0)]","[(0, 2), (1, 2), (0, 1)]","[(1, 2), (0, 0), (0, 1)]","[(0, 2), (2, 0), (1, 0)]","[(0, 0), (2, 0), (1, 2)]","[(2, 1), (0, 2), (1, 0)]","[(0, 1), (1, 2), (2, 0)]","[(2, 0), (1, 2), (0, 2)]","[(2, 2), (0, 1), (0, 2)]","[(0, 1), (0, 2), (0, 0)]","[(0, 0), (1, 2), (2, 0)]","[(2, 2), (0, 1), (1, 1)]","[(1, 2), (2, 2), (2, 0)]","[(2, 1), (1, 2), (2, 0)]","[(1, 2), (2, 2), (1, 1)]","[(1, 1), (1, 2), (1, 0)]","[(2, 2), (1, 1), (1, 0)]","[(0, 2), (1, 1), (1, 0)]","[(2, 2), (2, 1), (0, 2)]","[(1, 2), (1, 1), (2, 0)]","[(2, 0), (1, 2), (1, 0)]","[(0, 2), (2, 0), (2, 1)]","[(1, 1), (1, 2), (2, 0)]","[(1, 0), (1, 1), (2, 0)]","[(0, 2), (1, 1), (0, 1)]","[(0, 2), (2, 1), (1, 1)]","[(1, 0), (2, 2), (0, 0)]","[(0, 2), (0, 1), (0, 0)]","[(2, 2), (1, 2), (1, 0)]","[(2, 2), (2, 0), (1, 0)]","[(2, 2), (1, 2), (1, 1)]","[(2, 2), (2, 0), (0, 0)]","[(2, 0), (1, 2), (0, 1)]","[(2, 1), (0, 2), (2, 2)]","[(2, 2), (0, 1), (1, 2)]","[(1, 0), (0, 2), (2, 0)]","[(2, 2), (0, 1), (0, 0)]","[(2, 2), (2, 1), (0, 0)]","[(2, 1), (1, 2), (1, 0)]","[(1, 2), (2, 1), (2, 0)]","[(1, 0), (2, 2), (1, 1)]","[(2, 0), (0, 2), (0, 0)]","[(0, 2), (2, 1), (2, 0)]","[(0, 2), (2, 0), (0, 0)]","[(2, 1), (2, 2), (1, 2)]","[(0, 0), (2, 1), (0, 2)]","[(2, 2), (2, 0), (1, 2)]","[(0, 2), (0, 0), (0, 1)]","[(1, 0), (2, 2), (2, 0)]","[(0, 0), (2, 2), (1, 0)]","[(1, 0), (2, 2), (2, 1)]","[(2, 2), (2, 1), (2, 0)]","[(2, 0), (2, 1), (2, 2)]","[(0, 0), (2, 2), (1, 2)]","[(2, 2), (0, 0), (1, 0)]","[(0, 0), (1, 2), (0, 2)]","[(0, 0), (0, 2), (0, 1)]","[(1, 2), (2, 2), (2, 1)]"
0.0,5.022625007097281,0.42805627931265366,-0.07602017652425475,2.6555472135292177,0.0,0.0,0.7185587866602443,0.0,0.0,0.0,5.568593229160744,1.9166558689463338,0.0,0.0,-0.6000000000000001,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3047028587347893,0.0,0.0,0.0,4.340538124607843,9.711483196438147,1.9202055764727595,0.3186704568271693,9.200151478761201,2.2308363053976397,0.0,6.182127662331016,0.0,6.651089701666195,0.0,8.567095143779751,2.0345694298884833,0.0,0.0,0.0,0.0,2.6328843035898255,0.0,5.320049205771713,1.9169066857246468,3.3973748515596798,2.547669207562908,5.156014294421633,2.928271776394684,0.0,5.2693938238403035,2.833147281515866,4.485732089576717,-0.2,0.8574598281618195,0.0,0.0,6.411206504376665,0.0,0.0,2.3260305851561105,0.0,0.0,0.0,0.0,0.0,5.064357983026791,0.0,0.0,6.1544817477976554,1.6491269165979234,0.0,-0.2,0.0,2.5546933116412243,0.0,3.4494126105706213,-0.2,2.4812827912896127,8.875924491923971,0.0,-0.2,5.277486906362816,0.0,0.0,6.826202530963112,0.0,0.0,0.19966100910360463,0.0,0.0,0.0,0.0,0.0,0.029072406762951863,1.173446766356322,0.559089075263054,-0.7849476777095726,6.766918582124411,2.002824108926755,4.237201776266024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0583642095101837,8.920281993899382,-0.1914777162104832,0.0,0.0,0.9774503708921045,2.714434067531736,0.0,0.0,0.0,0.0,3.4720000000000004,-0.2,2.241687523885138,0.0,0.0,0.0,0.5613017623623802,-0.5528274176,0.0,0.0,0.0,0.0,0.0,0.0,0.9795261350192164,2.4527038811967032,0.0,0.0,0.9395480764529616,-0.32119200000000003,0.0,0.0,0.0,-0.6000000000000001,-0.029534730405395115,7.9405186582260425,7.825667720936296,6.354773386366839,0.0,0.0,4.33568687849092,1.509908124419678,0.0,0.0,8.417314510419743,0.0,-1.464,8.278829817101665,3.778370610608851,0.3846817574684503,-0.46316288000000005,0.21566182617043084,0.0,-0.2,-0.36000000000000004,-0.2,0.0,0.0,1.1110909868665293,8.022561112061302,0.0,0.0,0.0,0.0,0.0,0.0,-0.76,0.0,-0.6477102156800001,0.6459004516929738,6.734057282266172,1.92478747341127,6.6513909286393575,7.852341050254834,2.654309768139315,0.0,2.7175999908292665,2.551675160482076,2.496453533462223,-0.4521356877305807,8.790498008792907,1.6997312349781306,-0.6000000000000001,-0.2,-0.36000000000000004,0.0,8.190272695275807,2.7731895758863376,0.0,4.793124830888777,0.0,-0.2194647205159988,9.70519614321623,0.0,0.0,0.7799660500802428,1.37067515739804,6.832484604869528,0.0,9.443926327992695,8.371065141282536,0.0,-0.13824,-0.2373221885574539,-0.40199999999999997,2.0358744521461647,6.604665228164209,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,1.0820153764295728,0.5773717834874461,8.21887770742376,-0.2,2.8889625837731208,0.0,0.0,4.5884427601769575,0.0,0.0,9.999802164773238,0.0,-0.2,1.42398678669111,0.0,-1.2009600000000002,9.999999890271601,9.933428006782414,0.0,-0.31903737984,-0.2,0.0,0.0,-0.488,-0.2,0.0,-0.06001990230009446,-0.2,0.0,0.0,9.36081297473402,-0.6000000000000001,9.999999999999996,0.0,-0.3270656,0.0,-0.2,9.999999643921194,0.0,-0.36000000000000004,-0.2,-0.2,9.999999999999996,2.749572903212586,0.0,0.0,7.39093621761092,0.0,3.2572011444144295,8.961358659301418,6.737580107231568,6.52476299002839,7.193950588898811,0.14851560331404523,0.5633665596567623,0.0,-0.6000000000000001,1.1814281984602935,8.11116732335164,-0.6148642675423892,6.4301445883679085,0.0,1.2759289631394588,7.968965968483788,8.017257376182457,8.311935923627294,0.0,-1.40773536,-0.2,-0.6000000000000001,-0.2,-0.2,5.215821582178186,1.445956537655235,7.270314462684821,-0.031807999999999975,6.976044482933207,6.8429854705692925,-0.2,0.0,0.0,-0.2,0.0,0.0,3.168377882646597,-0.2,0.0,-0.2,2.5689108121019797,-0.46519717396144145,-0.6000000000000001,0.0,3.658117712767653,1.6065915748742665,6.884885752078818,0.0,6.545936080329396,0.0,0.0,-0.161192,-0.36000000000000004,7.404433504934925,0.41138065172466076,1.170546459342856,0.16699395299121067,8.758104247660558,7.5627611813085664,2.4352056111664693,0.0,8.283821934406424,-0.2,0.1777903635685757,7.790643608711367,9.999999999999996,0.0,4.112329766899917,0.7907057568893829,-0.2,0.0,0.9952562417082841,0.0,7.78421708837876,1.814462624353192,9.470780191132414,0.0,0.7656421732817114,8.243383861008427,6.702273176861476,0.0,0.0,-0.2,-0.4100137728,0.0,4.797450577827325,-0.488,0.0,7.816269366531271,-1.7711999999999999,-0.20400000000000001,0.8595890857365487,2.0738798566453784,0.0,1.1163069097839258,-0.2,5.2825824054821355,0.0,0.0,-0.2,8.043622115794491,-0.2,0.0,-0.2,0.0,8.592063358114034,1.1641659209331332,9.999999958129226,-0.2,0.0,7.337616218860441,-0.6000000000000001,9.999999995100634,0.844132755335752,-0.488,1.3147022472080838,0.5154535269160225,0.0,6.952581772591255,1.1556017889406744,7.596971010621759,2.975832705045271,0.0,0.0,0.0,0.0,0.0,-0.2,0.9207388759592254,-0.2,8.891483301045412,7.416091294983086,2.941499506334374,0.0,0.8172681786691725,0.0,0.0,0.0,3.0130121253951025,0.47210036304942465,-0.5148880522268928,1.313400677419677,0.0,0.0,0.0,7.161647036502535,-0.2,1.890997779102322,8.029069215934719,-0.2,0.0,8.719492894734024,7.999886946401266,0.0,7.023763690256783,8.0942443485021,-0.2,0.0,-0.76,0.5329243298267499,7.858252029697452,8.693499347680486,-0.2,0.0,-0.23494776648192,0.815641085573338,-0.6000000000000001,-0.07720079999999996,7.794216393923456,8.590787042415965,7.789752415111999,0.0,-0.2,8.418863399767755,0.0,7.4213853903415,-0.6000000000000001,0.0,8.344173273730881,7.48890794075209,6.553978550133934,-1.08,0.3529847798975094,7.509999746406299,7.919258086945188,-0.76,8.36389467023,0.0,2.4548649730112526,7.914469202448822,0.0,0.0,-0.2,0.0,-0.9251872658265092,8.328762085216004,2.819722828242992,0.7743012132441598,4.318002715730137,0.0,-0.2,-0.32739798528,0.0,-0.10659112233897176,-0.11948721712889598,9.260805768210572,8.322398818750774,0.0,0.0,5.224680695823655,9.999999999999996,-0.187711488,0.0,4.7786883220167535,0.0,0.0,0.0,0.0,0.8060576534349508,0.0,0.0,5.189193355252684,0.0,0.0,9.60789341696157
