None,"(1, 0)","[(1, 1), (1, 2), (2, 0)]","[(0, 1), (1, 2), (2, 0)]","[(0, 2), (1, 2), (2, 1)]","[(0, 0), (2, 2), (2, 0)]","[(0, 0), (2, 1), (1, 0)]","[(0, 1), (2, 0), (1, 0)]","[(0, 0), (2, 0), (1, 1)]","[(0, 0), (2, 0), (1, 2)]","[(0, 0), (1, 0), (2, 2)]","[(0, 0), (1, 0), (2, 1)]","[(1, 0), (2, 0), (2, 1)]","[(0, 0), (2, 0), (2, 2)]","[(0, 1), (2, 0), (1, 2)]","[(0, 1), (1, 1), (2, 0)]","[(0, 0), (1, 0), (2, 0)]","[(0, 2), (1, 1), (2, 2)]","[(0, 1), (1, 0), (2, 2)]","[(0, 0), (1, 1), (2, 2)]","[(0, 0), (1, 0), (1, 2)]","[(0, 2), (2, 1), (1, 2)]","[(0, 1), (2, 0), (2, 2)]","[(0, 0), (2, 1), (1, 2)]","[(0, 2), (2, 0), (2, 1)]","[(1, 1), (1, 0), (2, 2)]","[(1, 2), (0, 0), (2, 1)]","[(1, 1), (0, 0), (2, 0)]","[(1, 0), (0, 1), (2, 0)]","[(1, 0), (0, 0), (2, 0)]","[(1, 0), (0, 0), (2, 1)]","[(2, 0), (0, 0), (2, 2)]","[(1, 0), (0, 1), (2, 2)]","[(1, 0), (0, 0), (2, 2)]","[(1, 1), (0, 1), (2, 2)]","[(1, 0), (0, 0), (1, 2)]","[(0, 0), (0, 1), (2, 2)]","[(1, 0), (0, 2), (2, 1)]","[(1, 2), (0, 2), (2, 1)]","[(0, 1), (0, 0), (1, 2)]","[(0, 1), (0, 0), (2, 2)]","[(0, 2), (1, 0), (1, 1)]","[(0, 1), (1, 0), (1, 2)]","[(0, 2), (2, 0), (1, 1)]","[(0, 1), (2, 1), (1, 0)]","[(1, 0), (2, 1), (1, 2)]","[(1, 1), (2, 0), (0, 2)]","[(1, 0), (2, 0), (0, 1)]","[(2, 0), (2, 1), (0, 1)]","[(2, 0), (2, 1), (0, 2)]","[(1, 0), (2, 1), (0, 2)]","[(1, 0), (2, 0), (0, 2)]","[(0, 0), (2, 0), (0, 2)]","[(1, 0), (2, 1), (0, 1)]","[(0, 1), (2, 1), (1, 2)]","[(0, 2), (1, 2), (2, 0)]","[(0, 0), (2, 1), (2, 0)]","[(0, 1), (2, 2), (1, 0)]","[(0, 0), (1, 1), (2, 0)]","[(0, 1), (2, 0), (1, 1)]","[(0, 1), (2, 2), (1, 2)]","[(1, 0), (1, 1), (2, 2)]","[(2, 0), (1, 2), (2, 1)]","[(2, 0), (1, 1), (2, 1)]","(0, 2)","[(0, 1), (2, 1), (0, 0)]","[(0, 2), (2, 0), (1, 0)]","[(0, 1), (2, 0), (2, 1)]","[(0, 1), (1, 0), (2, 1)]","[(0, 0), (1, 1), (2, 1)]","[(0, 1), (1, 1), (2, 2)]","[(0, 2), (2, 2), (1, 1)]","[(0, 2), (2, 2), (1, 0)]","[(0, 2), (2, 1), (2, 0)]","[(0, 2), (2, 2), (0, 0)]","[(0, 2), (1, 2), (1, 0)]","[(0, 1), (1, 1), (1, 0)]","[(0, 2), (0, 0), (1, 2)]","[(1, 1), (1, 0), (0, 2)]","[(0, 0), (2, 1), (0, 1)]","[(1, 2), (2, 1), (0, 1)]","[(1, 1), (2, 0), (0, 0)]","[(1, 0), (2, 1), (0, 0)]","[(0, 0), (1, 1), (1, 2)]","[(0, 0), (1, 0), (0, 2)]","[(1, 1), (2, 2), (0, 0)]","[(0, 0), (1, 1), (0, 2)]","[(0, 0), (1, 0), (0, 1)]","[(2, 1), (2, 0), (0, 1)]","[(2, 0), (1, 0), (0, 1)]","[(2, 0), (1, 0), (0, 2)]","[(2, 0), (0, 0), (1, 2)]","[(0, 0), (0, 2), (2, 1)]","[(1, 0), (0, 1), (2, 1)]","[(2, 0), (0, 1), (2, 1)]","[(2, 1), (0, 0), (2, 2)]","[(1, 0), (0, 2), (2, 2)]","[(1, 0), (1, 2), (2, 1)]","[(1, 0), (1, 1), (2, 1)]","[(0, 1), (1, 2), (1, 0)]","[(0, 2), (1, 0), (2, 1)]","[(0, 1), (0, 0), (2, 1)]","[(0, 2), (2, 1), (1, 0)]","[(1, 2), (1, 0), (0, 0)]","[(1, 1), (1, 0), (0, 0)]","[(1, 2), (1, 0), (0, 1)]","[(1, 1), (0, 0), (0, 2)]","[(1, 0), (0, 1), (1, 2)]","[(1, 0), (0, 0), (1, 1)]","[(2, 1), (0, 0), (0, 2)]","[(2, 0), (0, 1), (2, 2)]","[(2, 0), (0, 0), (2, 1)]","[(2, 0), (0, 0), (1, 1)]","[(2, 0), (1, 2), (2, 2)]","[(2, 0), (1, 1), (2, 2)]","[(2, 1), (1, 0), (1, 2)]","[(2, 1), (1, 2), (2, 2)]","(0, 0)","[(1, 0), (0, 1), (0, 2)]","[(1, 2), (0, 1), (0, 2)]","(0, 1)","[(0, 2), (0, 0), (2, 0)]","[(0, 2), (0, 1), (2, 0)]","[(0, 1), (0, 0), (1, 0)]","[(0, 1), (0, 0), (2, 0)]","[(1, 0), (2, 0), (2, 2)]","[(0, 0), (2, 1), (0, 2)]","[(0, 1), (2, 0), (0, 2)]","[(0, 1), (1, 2), (2, 1)]","[(1, 2), (0, 1), (2, 2)]","[(1, 1), (0, 0), (2, 2)]","[(2, 1), (0, 1), (1, 2)]","[(2, 0), (1, 0), (2, 2)]","[(2, 0), (1, 0), (2, 1)]","(2, 0)","[(2, 1), (1, 1), (0, 0)]","[(2, 0), (1, 0), (0, 0)]","[(2, 1), (1, 0), (0, 1)]","[(2, 2), (2, 0), (0, 2)]","[(2, 2), (1, 1), (0, 2)]","[(0, 1), (1, 1), (1, 2)]","[(0, 1), (1, 1), (0, 2)]","[(0, 0), (1, 0), (1, 1)]","[(0, 2), (1, 0), (2, 2)]","[(0, 2), (0, 0), (2, 2)]","[(0, 2), (0, 1), (1, 2)]","[(0, 0), (0, 1), (1, 2)]","(2, 1)","[(2, 0), (0, 1), (1, 2)]","[(1, 0), (0, 0), (0, 2)]","[(2, 1), (1, 0), (2, 2)]","[(1, 0), (2, 2), (0, 1)]","[(0, 1), (1, 2), (0, 2)]","[(2, 0), (0, 2), (0, 1)]","[(1, 0), (0, 2), (0, 1)]","[(1, 1), (0, 2), (0, 0)]","[(1, 0), (0, 1), (0, 0)]","[(0, 2), (0, 0), (2, 1)]","[(0, 2), (0, 1), (1, 1)]","[(1, 2), (0, 1), (2, 1)]","[(0, 2), (1, 2), (2, 2)]","[(0, 2), (1, 1), (0, 0)]","[(0, 1), (1, 0), (0, 0)]","[(2, 1), (1, 1), (0, 2)]","[(2, 0), (1, 0), (1, 2)]","[(0, 2), (1, 1), (2, 0)]","[(1, 2), (1, 0), (2, 1)]","[(2, 1), (0, 0), (1, 2)]","[(2, 0), (0, 0), (0, 2)]","[(0, 1), (1, 2), (2, 2)]","[(0, 0), (0, 1), (2, 1)]","[(1, 1), (0, 1), (2, 0)]","[(1, 1), (0, 1), (2, 1)]","[(2, 0), (1, 1), (0, 2)]","[(1, 0), (2, 0), (1, 2)]","[(1, 1), (2, 1), (1, 2)]","[(1, 0), (1, 1), (0, 2)]","[(0, 0), (1, 2), (0, 2)]","[(1, 0), (1, 2), (0, 1)]","[(1, 1), (0, 1), (0, 2)]","[(1, 2), (2, 2), (0, 0)]","[(1, 1), (2, 1), (0, 0)]","(1, 1)","[(0, 0), (2, 1), (2, 2)]","[(0, 0), (2, 0), (2, 1)]","[(0, 2), (2, 0), (1, 2)]","[(1, 0), (0, 0), (0, 1)]","[(0, 2), (1, 1), (1, 0)]","[(0, 2), (1, 2), (0, 0)]","[(0, 1), (1, 1), (0, 0)]","(1, 2)","[(1, 1), (1, 0), (2, 1)]","[(2, 1), (0, 0), (1, 0)]","(2, 2)","[(2, 2), (1, 1), (0, 0)]","[(2, 2), (2, 0), (0, 1)]","[(2, 1), (1, 0), (0, 2)]","[(2, 0), (1, 1), (1, 2)]","[(2, 2), (0, 0), (0, 2)]","[(2, 1), (0, 0), (0, 1)]","[(0, 0), (0, 2), (2, 2)]","[(2, 0), (0, 0), (0, 1)]","[(1, 2), (0, 1), (1, 0)]","[(1, 1), (0, 0), (1, 0)]","[(0, 0), (0, 2), (2, 0)]","[(1, 0), (1, 2), (0, 2)]","[(0, 2), (1, 2), (0, 1)]","[(2, 2), (0, 0), (0, 1)]","[(1, 2), (0, 2), (1, 0)]","[(1, 1), (0, 1), (1, 0)]","[(1, 0), (1, 2), (2, 0)]","[(1, 0), (1, 1), (2, 0)]","[(1, 1), (0, 2), (2, 0)]","[(1, 1), (0, 2), (2, 2)]","[(1, 2), (0, 1), (2, 0)]","[(0, 2), (0, 0), (1, 0)]","[(0, 0), (0, 1), (1, 0)]","[(0, 0), (0, 1), (2, 0)]","[(1, 0), (2, 2), (1, 1)]","[(1, 1), (2, 2), (0, 2)]","[(1, 2), (0, 2), (2, 0)]","[(0, 0), (0, 2), (1, 2)]","[(0, 1), (0, 0), (1, 1)]","[(2, 2), (0, 2), (2, 1)]","[(2, 2), (0, 1), (2, 1)]","[(2, 2), (0, 0), (2, 0)]","[(2, 0), (0, 0), (1, 0)]","[(1, 0), (1, 2), (0, 0)]","[(2, 0), (1, 1), (0, 0)]","[(2, 1), (1, 0), (0, 0)]","[(0, 0), (0, 1), (1, 1)]","[(1, 0), (0, 2), (2, 0)]","[(2, 2), (0, 0), (1, 2)]","[(1, 2), (1, 0), (0, 2)]","[(1, 1), (0, 0), (0, 1)]","[(1, 2), (1, 1), (0, 0)]","[(2, 1), (0, 1), (1, 0)]","[(2, 2), (0, 2), (2, 0)]","[(2, 1), (0, 1), (2, 0)]","[(2, 1), (0, 1), (0, 0)]","[(2, 0), (0, 1), (1, 0)]","[(2, 1), (0, 2), (0, 0)]","[(2, 1), (0, 1), (2, 2)]","[(2, 2), (2, 1), (0, 1)]","[(2, 1), (2, 0), (0, 2)]","[(2, 1), (2, 0), (1, 2)]","[(2, 0), (1, 0), (1, 1)]","[(0, 0), (2, 0), (0, 1)]","[(0, 0), (2, 2), (1, 2)]","[(1, 0), (1, 1), (1, 2)]","[(0, 1), (0, 0), (0, 2)]","[(0, 0), (0, 2), (1, 1)]","[(0, 2), (0, 1), (2, 2)]","[(1, 2), (0, 0), (2, 0)]","[(0, 0), (2, 1), (1, 1)]","[(1, 1), (1, 2), (0, 0)]","[(0, 2), (2, 0), (0, 0)]","[(0, 2), (0, 1), (2, 1)]","[(2, 1), (2, 2), (0, 2)]","[(2, 0), (2, 2), (0, 1)]","[(1, 2), (0, 0), (1, 0)]","[(1, 0), (2, 0), (1, 1)]","[(0, 2), (2, 2), (2, 0)]","[(0, 0), (2, 0), (1, 0)]","[(2, 2), (1, 2), (0, 0)]","[(2, 1), (2, 0), (0, 0)]","[(2, 2), (2, 0), (1, 1)]","[(2, 2), (2, 0), (1, 2)]","[(2, 2), (1, 0), (0, 2)]","[(0, 0), (2, 2), (0, 2)]","[(1, 1), (2, 0), (2, 2)]","[(1, 2), (1, 0), (2, 0)]","[(1, 2), (1, 1), (2, 0)]","[(1, 1), (1, 0), (2, 0)]","[(2, 2), (0, 2), (1, 1)]","[(0, 1), (1, 0), (2, 0)]","[(2, 1), (1, 0), (2, 0)]","[(2, 1), (1, 2), (1, 0)]","[(2, 2), (1, 1), (0, 1)]","[(0, 0), (0, 2), (1, 0)]","[(2, 2), (1, 0), (2, 0)]","[(2, 1), (0, 1), (0, 2)]","[(2, 2), (1, 0), (1, 1)]","[(2, 1), (0, 2), (1, 0)]","[(1, 2), (2, 2), (0, 1)]","[(1, 1), (2, 1), (0, 2)]","[(2, 1), (0, 2), (0, 1)]","[(2, 0), (0, 2), (1, 1)]","[(2, 0), (2, 2), (0, 2)]","[(2, 2), (1, 0), (2, 1)]","[(2, 2), (0, 0), (1, 1)]","[(1, 1), (2, 2), (2, 0)]","[(1, 0), (2, 1), (2, 0)]","[(2, 0), (0, 2), (1, 2)]","[(1, 1), (1, 2), (2, 2)]","[(1, 2), (2, 2), (1, 0)]","[(1, 0), (2, 0), (0, 0)]","[(2, 2), (1, 1), (2, 0)]","[(0, 2), (2, 1), (2, 2)]","[(1, 2), (2, 0), (2, 1)]","[(0, 1), (0, 2), (2, 2)]","[(1, 1), (2, 1), (2, 2)]","[(0, 2), (2, 0), (0, 1)]","[(0, 2), (1, 0), (0, 1)]","[(1, 2), (2, 0), (0, 1)]","[(0, 0), (1, 2), (2, 0)]","[(2, 2), (0, 2), (1, 0)]","[(0, 0), (2, 2), (0, 1)]","[(0, 2), (1, 1), (2, 1)]","[(1, 0), (1, 1), (0, 1)]","[(1, 2), (2, 1), (0, 0)]","[(0, 2), (0, 1), (1, 0)]","[(0, 2), (0, 0), (1, 1)]","[(0, 0), (2, 2), (1, 1)]","[(0, 0), (1, 2), (2, 1)]","[(0, 2), (1, 0), (2, 0)]","[(2, 1), (2, 0), (1, 0)]","[(2, 2), (2, 0), (0, 0)]","[(1, 0), (2, 1), (2, 2)]","[(2, 1), (1, 1), (2, 0)]","[(2, 0), (2, 1), (1, 2)]","[(2, 0), (0, 1), (0, 0)]","[(2, 1), (1, 2), (0, 0)]","[(0, 2), (2, 2), (1, 2)]","[(0, 0), (1, 2), (0, 1)]","[(2, 0), (1, 2), (0, 0)]","[(0, 2), (2, 0), (2, 2)]","[(2, 1), (2, 2), (1, 0)]","[(2, 0), (2, 2), (1, 1)]","[(1, 0), (2, 2), (0, 2)]","[(1, 0), (1, 1), (0, 0)]","[(2, 1), (0, 2), (1, 2)]","[(1, 1), (1, 0), (0, 1)]","[(1, 0), (2, 2), (1, 2)]","[(0, 1), (2, 1), (0, 2)]","[(2, 2), (2, 1), (0, 2)]","[(2, 2), (1, 2), (0, 1)]","[(0, 1), (0, 2), (2, 1)]","[(0, 1), (0, 2), (1, 0)]","[(1, 2), (0, 0), (0, 1)]","[(0, 0), (1, 1), (1, 0)]","[(2, 2), (1, 0), (0, 1)]","[(2, 1), (1, 2), (0, 1)]","[(2, 0), (0, 1), (0, 2)]","[(2, 2), (1, 0), (1, 2)]","[(1, 1), (0, 2), (2, 1)]","[(1, 1), (0, 0), (2, 1)]","[(1, 0), (2, 2), (0, 0)]","[(2, 0), (0, 1), (1, 1)]","[(0, 1), (0, 2), (0, 0)]","[(1, 2), (2, 2), (2, 0)]","[(1, 1), (2, 1), (2, 0)]","[(2, 2), (2, 1), (1, 2)]","[(2, 0), (1, 2), (1, 1)]","[(2, 0), (1, 2), (0, 1)]","[(2, 1), (0, 0), (2, 0)]","[(0, 2), (1, 1), (0, 1)]","[(2, 1), (1, 1), (1, 0)]","[(1, 1), (1, 0), (1, 2)]","[(2, 1), (2, 0), (2, 2)]","[(1, 1), (2, 0), (2, 1)]","[(2, 2), (2, 0), (1, 0)]","[(2, 2), (2, 1), (0, 0)]","[(1, 1), (2, 1), (1, 0)]","[(1, 1), (2, 0), (1, 0)]","[(1, 1), (2, 1), (0, 1)]","[(0, 0), (1, 2), (1, 0)]","[(2, 2), (0, 1), (2, 0)]","[(2, 1), (1, 1), (1, 2)]","[(2, 1), (1, 2), (2, 0)]","[(0, 1), (1, 2), (0, 0)]","[(2, 1), (0, 2), (2, 0)]","[(2, 0), (0, 2), (0, 0)]","[(1, 0), (0, 2), (0, 0)]","[(1, 0), (2, 2), (2, 0)]","[(0, 1), (2, 0), (0, 0)]","[(2, 0), (0, 2), (1, 0)]","[(0, 1), (2, 2), (1, 1)]","[(2, 1), (1, 2), (0, 2)]","[(0, 2), (2, 2), (0, 1)]","[(0, 2), (2, 1), (0, 0)]","[(0, 0), (0, 1), (0, 2)]","[(1, 0), (2, 2), (2, 1)]","[(2, 1), (2, 2), (1, 1)]","[(0, 2), (1, 0), (1, 2)]","[(2, 0), (0, 2), (2, 2)]","[(1, 1), (2, 2), (1, 0)]","[(0, 2), (1, 0), (0, 0)]","[(0, 1), (0, 2), (2, 0)]","[(0, 1), (2, 1), (2, 2)]","[(2, 1), (2, 2), (0, 0)]","[(0, 1), (2, 2), (2, 0)]","[(1, 2), (0, 0), (0, 2)]","[(1, 1), (0, 2), (1, 0)]","[(2, 0), (2, 2), (1, 0)]","[(2, 0), (2, 1), (0, 0)]","[(2, 2), (0, 0), (2, 1)]","[(1, 0), (0, 2), (1, 1)]","[(0, 2), (2, 1), (1, 1)]","[(2, 1), (1, 1), (2, 2)]","[(0, 0), (2, 2), (1, 0)]","[(0, 1), (0, 2), (1, 2)]","[(1, 1), (0, 1), (0, 0)]","[(2, 0), (2, 2), (0, 0)]","[(2, 2), (0, 1), (1, 1)]","[(0, 0), (0, 2), (0, 1)]","[(2, 0), (2, 1), (2, 2)]","[(0, 2), (0, 1), (0, 0)]","[(0, 1), (2, 2), (2, 1)]","[(2, 0), (1, 1), (1, 0)]","[(0, 0), (1, 1), (0, 1)]","[(1, 1), (2, 0), (0, 1)]","[(1, 1), (1, 2), (2, 1)]","[(2, 0), (1, 1), (0, 1)]","[(2, 1), (2, 2), (0, 1)]","[(1, 0), (1, 2), (2, 2)]","[(0, 0), (2, 2), (2, 1)]","[(1, 1), (2, 2), (2, 1)]","[(2, 2), (2, 1), (1, 0)]","[(0, 1), (2, 2), (0, 2)]","[(2, 0), (0, 2), (2, 1)]","[(2, 1), (2, 2), (1, 2)]","[(1, 1), (0, 0), (1, 2)]","[(1, 1), (1, 2), (0, 1)]","[(2, 1), (2, 0), (1, 1)]","[(1, 2), (0, 2), (0, 0)]","[(1, 1), (0, 2), (0, 1)]","[(2, 1), (0, 0), (1, 1)]","[(0, 0), (1, 2), (2, 2)]","[(2, 2), (0, 1), (1, 2)]","[(0, 0), (1, 2), (1, 1)]","[(2, 2), (2, 1), (1, 1)]","[(2, 0), (2, 2), (1, 2)]","[(2, 2), (2, 0), (2, 1)]","[(1, 0), (0, 2), (1, 2)]","[(2, 2), (0, 1), (1, 0)]","[(2, 1), (1, 1), (0, 1)]","[(0, 2), (2, 2), (2, 1)]","[(2, 2), (2, 1), (2, 0)]","[(2, 0), (1, 2), (0, 2)]","[(2, 1), (0, 2), (1, 1)]","[(2, 2), (1, 1), (2, 1)]","[(1, 2), (2, 2), (1, 1)]","[(0, 1), (2, 2), (0, 0)]","[(2, 0), (1, 2), (1, 0)]","[(0, 1), (2, 1), (2, 0)]","[(0, 2), (0, 0), (0, 1)]","[(1, 2), (2, 1), (1, 0)]","[(1, 2), (0, 0), (1, 1)]","[(1, 1), (1, 2), (1, 0)]","[(0, 2), (1, 2), (1, 1)]","[(0, 1), (0, 2), (1, 1)]","[(2, 0), (2, 1), (1, 0)]","[(1, 1), (1, 2), (0, 2)]","[(1, 2), (2, 0), (1, 0)]","[(1, 2), (1, 1), (1, 0)]","[(1, 2), (2, 1), (2, 2)]","[(2, 1), (0, 2), (2, 2)]","[(0, 1), (1, 0), (0, 2)]","[(1, 1), (2, 0), (1, 2)]","[(2, 2), (0, 1), (0, 0)]","[(2, 2), (1, 1), (1, 2)]","[(1, 2), (2, 0), (2, 2)]","[(1, 1), (2, 2), (0, 1)]","[(1, 2), (2, 2), (0, 2)]","[(1, 2), (2, 0), (0, 2)]","[(0, 2), (2, 1), (0, 1)]","[(1, 2), (0, 1), (0, 0)]","[(2, 2), (0, 0), (1, 0)]","[(1, 2), (1, 1), (2, 2)]","[(1, 2), (1, 1), (0, 1)]","[(1, 2), (0, 2), (2, 2)]","[(1, 2), (1, 1), (0, 2)]","[(0, 1), (1, 1), (2, 1)]","[(2, 2), (1, 1), (1, 0)]","[(2, 2), (1, 0), (0, 0)]","[(2, 2), (0, 2), (0, 0)]","[(0, 2), (1, 1), (1, 2)]","[(1, 1), (0, 1), (1, 2)]","[(1, 2), (2, 0), (0, 0)]","[(1, 2), (1, 1), (2, 1)]","[(2, 2), (1, 2), (2, 1)]","[(1, 2), (1, 0), (2, 2)]","[(1, 2), (2, 1), (2, 0)]","[(1, 2), (0, 0), (2, 2)]","[(2, 2), (0, 2), (1, 2)]","[(2, 2), (1, 2), (2, 0)]","[(2, 1), (2, 2), (2, 0)]","[(2, 0), (2, 2), (2, 1)]","[(2, 2), (1, 2), (0, 2)]","[(2, 2), (1, 2), (1, 0)]","[(1, 2), (2, 2), (2, 1)]","[(1, 1), (2, 2), (1, 2)]","[(1, 2), (2, 1), (0, 2)]","[(1, 2), (0, 2), (0, 1)]","[(2, 0), (2, 1), (1, 1)]","[(1, 1), (0, 2), (1, 2)]","[(1, 2), (0, 2), (1, 1)]","[(2, 2), (0, 1), (0, 2)]","[(1, 2), (2, 0), (1, 1)]","[(2, 2), (0, 2), (0, 1)]"
0.0,0.0,9.176162643321362,732.7381543739382,871.1882876102981,0.0,0.0,915.6631571015043,0.0,0.0,0.0,0.0,0.0,0.0,639.2700555263727,879.2612814924173,0.0,322.90283233154054,173.47417291296867,0.0,0.0,261.44257206674087,402.6041784165292,0.0,901.4142451334723,920.5085197523267,-0.1978353221115272,852.8343795579467,0.0,0.0,0.0,0.0,0.0,0.0,261.89173982359284,0.0,0.0,0.0,583.6173544054024,169.3620832685399,394.67142445538417,-0.18397545888899094,292.9844503149852,488.0241788543842,-0.23851097165865676,0.0,894.5511424697703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.346340995775,867.6175597716218,0.0,866.435476803789,0.0,915.0696018390615,939.0611847420474,0.0,0.0,0.0,838.3201179747448,-0.599996361754086,252.0392675622519,491.63113259320767,624.0259847373219,0.0,-0.19998760415196284,885.4279090265057,253.91184710995168,852.0961396447985,225.89355003040504,128.1384901828677,411.8274707390069,-0.19989804088557211,943.0686189825227,0.0,-0.19978682882028317,898.299934392849,0.0,0.0,0.0,-0.19896464127644492,0.0,0.0,570.2683840778526,0.0,0.0,0.0,0.0,0.0,0.0,694.983008207404,0.0,0.0,0.0,763.5102795906079,899.1456521050999,586.0255157136293,-0.06819392945977579,-0.019196062359088883,303.4692969086388,973.5375620941226,963.7120520581732,0.0,0.0,941.3647368733333,0.0,0.0,0.0,0.0,0.0,933.957398236944,0.0,0.0,0.0,0.0,842.0710890522823,-0.5717980753477429,867.8810296963474,201.93728181232396,415.01484653064733,0.0,0.0,-0.11515562593431666,613.5315213855903,919.6716176868553,922.4131839589375,933.4819053333789,0.0,0.0,0.0,932.1459405616359,0.0,593.652233107979,914.2662145118,924.5521524020486,-0.053548810510861994,866.3277160893552,0.0,903.8456373953351,176.11745369706162,851.481962543373,0.0,780.829407836674,0.0,0.0,949.6116064032938,0.0,0.0,0.0,0.0,959.6617185901217,0.0,-0.011934806028027073,883.8020303166206,885.6025810245596,871.6248812937075,910.4389946294181,0.0,944.9404041389782,0.0,826.3921894751244,925.6617495370285,927.794544105813,0.0,-0.1432618085534865,0.0,622.296574593427,901.6280898927893,0.0,0.0,912.7391003454868,0.0,0.0,0.0,958.5464855579374,897.8557815726011,911.77248276303,935.0114988890607,0.0,0.0,919.174599955508,0.0,860.2951457180783,856.7679324902427,135.71172291794457,893.1133654042519,925.6190268560313,942.3853114957252,904.452177791711,867.4589678562688,-0.1999512332716424,718.2814426614545,0.0,897.1378811530349,940.945238088832,0.0,0.0,847.8203979523468,0.0,0.0,0.0,891.2570272033857,807.3392203193068,848.3162351494225,872.5506348161609,0.0,0.0,232.5867035045392,929.529479273173,608.258031363264,819.6594385882291,0.0,0.0,0.0,941.0673278834904,690.3637679904929,0.0,-0.3670467775449315,897.605600810873,611.9906690863377,119.94685726044223,0.0,0.0,0.0,945.1218628219453,0.0,0.0,663.2127898576596,972.2740250840972,0.0,913.8965376205463,928.9556572639721,914.620541319845,917.8477913141207,824.0605264316072,0.0,895.6587693910836,918.6503976785604,-0.13695756505942944,209.30254357356762,135.1471116078579,0.0,0.0,0.0,0.0,918.5078484433207,0.0,883.1549930020975,833.0439798454296,0.0,932.5615953013497,903.2971162502982,830.1412304967542,925.6661129254821,0.0,867.478928482256,0.0,872.4674972908622,0.0,466.0834188761614,403.0554903083512,899.3664955862329,608.103336424925,928.484774224198,0.0,863.3899462397817,389.4325811302753,187.37878886261086,915.558951460418,919.3740659288186,880.1107526530906,0.0,919.6108637284808,900.0216052073262,0.0,484.6700360681268,932.7174913055193,901.8507959848516,928.7682585130956,907.6712611902975,931.5385554929173,903.950094526419,0.0,0.0,494.69307304327504,921.381132891361,894.0133111039705,0.0,0.0,894.4064325650884,902.5271920261039,0.0,87.4540317291368,901.6072098498109,881.4807267217022,910.5090214664297,876.0978067215638,-0.001249382660279852,853.9461681195436,907.8564762569393,0.0,918.8504963739464,0.0,889.7159434305365,0.0,929.0641709920046,821.1883759286725,431.114936469251,0.0,0.0,881.8819301855415,397.83612427815217,893.3629586881319,0.0,217.53665060144263,0.0,0.0,915.5579453437473,0.0,0.0,0.0,896.0782982699824,909.9562995023068,0.0,0.0,0.0,907.8444561271939,293.5293581526373,0.0,933.1555728988532,901.2083858883384,377.22439160028523,868.6436212154703,920.4142386808275,962.7816098325679,0.0,919.7277893673845,924.7954418794212,0.0,914.8586758096711,901.108493975193,925.9595273275828,0.0,0.0,0.4331302569190876,67.48067369446045,70.36116046905417,897.6966625128468,0.0,0.0,908.8256471603784,0.0,912.2394593458762,174.43813230938517,0.49214056004984674,0.0,884.8236158647364,892.076066714166,923.23548861104,0.0,931.6195132791345,0.0,913.6229906952168,917.0936178213475,182.99175657327376,882.4348697863163,912.7979822835902,0.0,0.0,0.0,902.3047423950452,0.0,917.3918175044826,942.7044917834147,-0.06112444439425191,896.0256652577533,0.0,0.0,886.9180438488818,901.58863343185,0.0,907.1353312199185,898.1570411551502,913.4530253234872,897.1910076225043,912.5190658606209,861.2772798642819,972.0968425746413,831.8335737219779,0.0,0.0,800.7690717006271,0.0,901.7223458124022,945.7893483998405,0.0,912.592080430121,930.6876967199112,0.0,919.2099126939112,0.0,0.0,2.452561375906482,880.6440940257152,0.0,0.0,940.0210621264373,0.0,0.0,922.894743236161,0.0,0.0,0.0,910.3479507389817,-0.1432618085534865,0.0,916.4250071048212,938.5167748504596,933.3905290391225,890.2084546876092,711.2296857029463,0.0,938.9996671765115,0.0,899.6018335039047,0.0,867.0266836626148,0.0,0.0,0.0,922.8135079550481,916.4214153629881,873.5206600128821,900.1251930587636,0.0,917.2523311932424,0.0,895.4247077253156,725.407263516472,0.0,861.6551695049151,0.0,929.099765881118,369.62771271065543,830.235526958236,876.4949785545673,910.6359941925039,0.0,952.9306220312167,550.8416704737245,839.7499223669556,0.0,883.8567312619658,921.8098143996771,480.5778759547257,697.5278701789045,0.0,282.4321011374477,947.5608439590009,96.03162280071342,785.4483688709217,897.7434151361017,907.4391647829659,737.8491392308737,860.1945246678846,830.5968185226276,137.49741912696467,951.5168496395856,529.956366318586,131.8561468819329,479.5140908845375,754.1413612289074,0.0,926.2669140445412,884.9216658941741,782.2967429243035,51.66693304274491,837.9138201542389,856.0229768552973,693.4249796785509,0.0,207.58206768285666,1.0997302866693124,0.0,318.78021428099794,662.1771169637116,306.09047192931416,0.0,550.1436255849839,559.2005654099871,0.0,0.0,309.0620548558042,610.8590855787388,529.1172135327598,326.3213371197461
