None,"(0, 1)","[(0, 0), (2, 0), (1, 2)]","[(0, 1), (2, 0), (2, 2)]","[(0, 0), (2, 0), (2, 1)]","[(1, 0), (2, 0), (2, 2)]","[(1, 1), (2, 0), (2, 2)]","[(1, 0), (2, 0), (2, 1)]","[(1, 0), (2, 0), (1, 2)]","[(1, 1), (2, 0), (0, 2)]","[(0, 0), (2, 1), (0, 2)]","[(0, 1), (2, 0), (1, 2)]","[(0, 0), (2, 0), (2, 2)]","[(0, 1), (2, 1), (1, 2)]","[(0, 0), (2, 2), (0, 2)]","[(0, 2), (2, 2), (1, 1)]","[(0, 1), (2, 1), (1, 0)]","[(0, 0), (2, 0), (1, 1)]","[(0, 2), (1, 0), (2, 2)]","[(1, 0), (1, 1), (0, 2)]","[(0, 0), (1, 0), (0, 2)]","[(0, 1), (0, 0), (1, 2)]","[(0, 1), (0, 0), (2, 2)]","[(0, 2), (0, 1), (2, 2)]","[(0, 2), (0, 0), (2, 2)]","[(0, 2), (0, 0), (1, 1)]","[(0, 1), (1, 0), (2, 1)]","[(0, 0), (1, 0), (2, 1)]","[(0, 0), (1, 0), (2, 2)]","[(0, 1), (1, 1), (2, 1)]","[(1, 0), (2, 0), (1, 1)]","[(1, 0), (2, 0), (0, 1)]","[(1, 1), (2, 1), (0, 0)]","[(1, 0), (2, 0), (0, 0)]","[(1, 2), (2, 2), (0, 1)]","[(0, 1), (1, 1), (0, 0)]","[(0, 1), (1, 0), (0, 0)]","[(0, 1), (0, 2), (2, 2)]","[(0, 0), (0, 1), (2, 2)]","[(0, 0), (0, 1), (2, 1)]","[(1, 0), (0, 0), (2, 1)]","[(1, 1), (1, 0), (2, 2)]","[(1, 2), (1, 0), (2, 1)]","[(1, 1), (1, 0), (2, 1)]","[(0, 2), (2, 0), (2, 1)]","[(1, 1), (2, 1), (2, 2)]","[(0, 0), (2, 1), (1, 2)]","[(0, 0), (1, 1), (0, 2)]","[(0, 0), (1, 0), (0, 1)]","[(1, 0), (2, 1), (1, 2)]","[(2, 0), (2, 1), (1, 2)]","[(2, 0), (2, 1), (0, 2)]","[(2, 0), (2, 2), (1, 1)]","[(0, 0), (2, 2), (1, 2)]","[(1, 0), (2, 1), (0, 2)]","[(1, 2), (2, 1), (2, 2)]","(1, 1)","[(1, 0), (0, 0), (2, 2)]","[(1, 1), (0, 1), (2, 2)]","[(1, 0), (0, 0), (1, 2)]","[(1, 2), (0, 2), (2, 2)]","[(1, 1), (0, 0), (2, 2)]","[(1, 0), (0, 1), (2, 2)]","[(2, 0), (0, 0), (1, 2)]","[(2, 0), (0, 1), (2, 2)]","[(2, 1), (0, 0), (1, 2)]","[(2, 0), (1, 0), (1, 2)]","[(2, 0), (1, 1), (2, 2)]","[(2, 0), (1, 0), (2, 1)]","[(2, 0), (1, 0), (2, 2)]","[(2, 2), (0, 1), (1, 2)]","[(2, 1), (0, 0), (0, 2)]","[(2, 0), (0, 1), (1, 2)]","[(2, 0), (0, 0), (0, 2)]","[(2, 1), (1, 0), (1, 2)]","[(2, 0), (1, 1), (2, 1)]","(1, 0)","[(2, 0), (1, 2), (0, 2)]","[(2, 0), (1, 1), (0, 2)]","[(2, 0), (1, 0), (0, 2)]","[(2, 1), (2, 0), (0, 2)]","[(2, 1), (2, 0), (0, 1)]","[(2, 1), (1, 0), (0, 2)]","[(2, 2), (1, 0), (0, 1)]","[(2, 1), (1, 1), (0, 0)]","[(2, 0), (1, 0), (0, 1)]","[(2, 1), (1, 1), (0, 2)]","[(2, 1), (2, 0), (1, 2)]","[(2, 2), (1, 1), (0, 0)]","[(2, 1), (1, 0), (0, 0)]","[(2, 0), (1, 0), (0, 0)]","[(2, 1), (2, 0), (0, 0)]","[(2, 2), (2, 1), (0, 0)]","[(1, 2), (2, 0), (1, 0)]","[(1, 1), (2, 0), (1, 0)]","(2, 2)","[(2, 1), (0, 2), (1, 0)]","[(2, 0), (0, 1), (1, 0)]","[(2, 0), (0, 0), (1, 0)]","[(2, 1), (0, 2), (0, 0)]","[(2, 0), (0, 1), (0, 0)]","[(2, 1), (0, 1), (0, 0)]","[(0, 1), (0, 2), (2, 1)]","[(0, 0), (0, 1), (1, 1)]","[(1, 0), (0, 2), (2, 1)]","[(1, 1), (0, 2), (2, 2)]","[(2, 1), (1, 2), (2, 2)]","(0, 0)","[(0, 2), (2, 1), (1, 2)]","[(2, 2), (2, 0), (1, 1)]","[(1, 2), (0, 1), (2, 0)]","[(1, 1), (0, 0), (2, 0)]","[(1, 0), (0, 1), (2, 1)]","[(1, 2), (1, 0), (2, 2)]","[(0, 1), (0, 0), (2, 1)]","[(0, 1), (1, 0), (2, 2)]","[(0, 0), (1, 0), (1, 2)]","[(0, 0), (1, 1), (2, 2)]","[(1, 0), (1, 1), (2, 2)]","[(1, 0), (1, 2), (2, 2)]","[(1, 0), (0, 1), (1, 2)]","[(1, 0), (0, 0), (1, 1)]","[(1, 0), (0, 0), (0, 2)]","[(2, 0), (0, 0), (0, 1)]","[(1, 0), (0, 1), (0, 2)]","[(1, 1), (1, 0), (0, 2)]","[(1, 2), (1, 0), (0, 1)]","[(1, 1), (0, 0), (0, 2)]","[(1, 0), (0, 2), (1, 1)]","[(2, 0), (0, 2), (2, 2)]","[(0, 1), (2, 1), (0, 2)]","[(0, 0), (2, 0), (0, 1)]","[(0, 1), (1, 1), (0, 2)]","[(1, 1), (2, 1), (0, 2)]","[(1, 0), (2, 0), (0, 2)]","[(0, 0), (2, 2), (1, 1)]","[(0, 1), (1, 1), (2, 2)]","[(1, 2), (0, 2), (2, 1)]","[(2, 1), (0, 2), (1, 2)]","[(2, 0), (0, 2), (2, 1)]","(2, 1)","[(0, 0), (2, 0), (0, 2)]","[(0, 1), (1, 2), (0, 2)]","[(1, 1), (1, 0), (0, 0)]","[(1, 2), (1, 1), (0, 0)]","[(1, 2), (1, 0), (0, 0)]","[(1, 0), (1, 2), (2, 1)]","[(1, 1), (1, 2), (2, 0)]","[(1, 0), (1, 1), (2, 0)]","[(0, 0), (1, 0), (2, 0)]","[(0, 2), (1, 1), (2, 2)]","[(0, 1), (1, 0), (1, 2)]","[(0, 0), (1, 1), (1, 2)]","[(0, 2), (2, 0), (1, 2)]","[(1, 2), (2, 2), (0, 2)]","(0, 2)","[(0, 1), (2, 1), (2, 0)]","[(0, 0), (2, 1), (2, 0)]","[(1, 0), (2, 1), (2, 0)]","[(0, 1), (1, 2), (1, 0)]","[(0, 0), (1, 1), (1, 0)]","(1, 2)","[(2, 2), (1, 2), (0, 1)]","[(2, 1), (0, 1), (1, 2)]","[(2, 2), (2, 0), (0, 0)]","[(1, 2), (0, 0), (0, 1)]","[(1, 1), (0, 0), (0, 1)]","[(0, 0), (2, 2), (2, 0)]","[(0, 0), (2, 1), (1, 0)]","[(1, 0), (1, 2), (0, 1)]","[(2, 0), (1, 1), (0, 0)]","[(2, 1), (1, 0), (0, 1)]","[(1, 0), (0, 0), (0, 1)]","[(0, 1), (1, 0), (0, 2)]","[(1, 1), (2, 2), (0, 2)]","[(0, 0), (0, 1), (0, 2)]","[(2, 2), (0, 2), (1, 1)]","[(2, 1), (0, 1), (1, 0)]","[(2, 0), (0, 0), (1, 1)]","[(2, 2), (0, 0), (1, 1)]","[(1, 1), (0, 2), (2, 0)]","[(1, 2), (0, 2), (2, 0)]","[(1, 1), (0, 1), (2, 0)]","[(1, 0), (0, 2), (1, 2)]","[(0, 0), (0, 1), (1, 2)]","[(2, 2), (0, 2), (0, 0)]","[(1, 2), (0, 2), (1, 0)]","[(2, 2), (0, 2), (2, 0)]","[(1, 1), (0, 2), (1, 0)]","[(2, 1), (1, 1), (2, 0)]","[(2, 1), (1, 0), (2, 0)]","(2, 0)","[(0, 1), (0, 2), (1, 1)]","[(0, 0), (0, 2), (1, 2)]","[(0, 1), (0, 2), (1, 2)]","[(0, 0), (0, 2), (2, 2)]","[(2, 2), (0, 1), (1, 0)]","[(2, 1), (0, 0), (1, 0)]","[(2, 2), (1, 2), (1, 0)]","[(1, 2), (0, 2), (0, 0)]","[(1, 1), (0, 1), (0, 0)]","[(1, 0), (0, 1), (0, 0)]","[(0, 2), (1, 2), (2, 0)]","[(0, 1), (1, 1), (2, 0)]","[(0, 0), (1, 1), (2, 0)]","[(0, 0), (1, 2), (2, 1)]","[(0, 1), (0, 2), (2, 0)]","[(0, 0), (0, 1), (2, 0)]","[(1, 0), (2, 2), (0, 2)]","[(0, 1), (2, 2), (1, 2)]","[(2, 1), (2, 0), (2, 2)]","[(1, 2), (2, 0), (0, 1)]","[(1, 2), (0, 0), (2, 1)]","[(2, 2), (2, 1), (0, 1)]","[(1, 2), (2, 2), (0, 0)]","[(1, 0), (2, 2), (0, 0)]","[(0, 2), (1, 0), (0, 1)]","[(0, 1), (1, 2), (2, 1)]","[(0, 0), (0, 2), (2, 1)]","[(2, 1), (0, 1), (2, 2)]","[(2, 0), (0, 0), (2, 1)]","[(2, 0), (1, 2), (2, 1)]","[(2, 0), (0, 2), (0, 1)]","[(2, 1), (0, 2), (1, 1)]","[(0, 0), (0, 1), (1, 0)]","[(0, 0), (0, 2), (1, 1)]","[(2, 2), (1, 2), (0, 0)]","[(1, 2), (2, 1), (0, 0)]","[(1, 1), (2, 0), (0, 0)]","[(0, 2), (1, 2), (0, 0)]","[(1, 2), (0, 0), (1, 1)]","[(0, 1), (0, 2), (0, 0)]","[(0, 1), (0, 2), (1, 0)]","[(1, 2), (2, 2), (2, 0)]","[(1, 1), (2, 1), (2, 0)]","[(0, 2), (1, 0), (2, 1)]","[(2, 1), (1, 2), (0, 1)]","[(2, 1), (1, 2), (0, 0)]","[(0, 2), (1, 2), (2, 2)]","[(1, 2), (1, 1), (2, 2)]","[(1, 2), (1, 1), (2, 0)]","[(1, 2), (1, 0), (2, 0)]","[(0, 1), (1, 0), (2, 0)]","[(0, 1), (1, 2), (2, 0)]","[(0, 1), (0, 0), (2, 0)]","[(2, 2), (2, 1), (1, 0)]","[(2, 2), (2, 0), (0, 1)]","[(1, 2), (0, 1), (2, 1)]","[(1, 1), (2, 2), (0, 0)]","[(1, 0), (2, 1), (0, 0)]","[(2, 2), (0, 2), (1, 2)]","[(1, 1), (0, 2), (0, 1)]","[(2, 1), (1, 2), (1, 0)]","[(0, 2), (1, 2), (0, 1)]","[(0, 2), (1, 1), (0, 0)]","[(1, 2), (2, 1), (0, 2)]","[(0, 2), (2, 0), (2, 2)]","[(0, 1), (2, 0), (2, 1)]","[(2, 0), (2, 2), (1, 2)]","[(2, 1), (2, 2), (0, 2)]","[(2, 0), (2, 1), (0, 1)]","[(2, 0), (2, 1), (1, 1)]","[(1, 0), (2, 2), (0, 1)]","[(1, 0), (2, 1), (0, 1)]","[(0, 2), (1, 0), (1, 1)]","[(0, 2), (0, 1), (2, 1)]","[(0, 2), (0, 0), (2, 1)]","[(0, 1), (0, 0), (1, 1)]","[(0, 0), (1, 0), (1, 1)]","[(0, 2), (2, 2), (1, 2)]","[(2, 1), (0, 1), (2, 0)]","[(2, 1), (0, 0), (2, 0)]","[(2, 2), (1, 0), (1, 1)]","[(2, 2), (0, 2), (1, 0)]","[(2, 0), (1, 2), (0, 0)]","[(1, 2), (2, 2), (1, 0)]","[(1, 1), (2, 1), (1, 0)]","[(1, 2), (2, 0), (0, 0)]","[(0, 2), (1, 2), (2, 1)]","[(1, 2), (0, 1), (1, 0)]","[(1, 1), (0, 0), (1, 0)]","[(0, 2), (1, 1), (2, 1)]","[(0, 0), (1, 2), (2, 0)]","[(0, 2), (1, 1), (2, 0)]","[(1, 1), (1, 0), (2, 0)]","[(2, 2), (1, 1), (2, 1)]","[(0, 1), (2, 2), (1, 0)]","[(0, 1), (2, 2), (2, 0)]","[(2, 1), (1, 1), (2, 2)]","[(1, 0), (0, 0), (2, 0)]","[(2, 1), (0, 2), (2, 0)]","[(2, 2), (1, 2), (2, 0)]","[(0, 2), (2, 1), (0, 0)]","[(0, 1), (2, 0), (1, 0)]","[(0, 2), (2, 0), (1, 1)]","[(0, 2), (2, 2), (0, 0)]","[(1, 1), (1, 2), (0, 0)]","[(1, 0), (1, 1), (0, 0)]","[(2, 1), (0, 0), (1, 1)]","[(2, 2), (1, 1), (2, 0)]","[(1, 1), (0, 2), (0, 0)]","[(2, 2), (0, 0), (0, 1)]","[(2, 0), (2, 2), (0, 2)]","[(2, 0), (1, 1), (1, 2)]","[(2, 0), (0, 0), (2, 2)]","[(2, 2), (0, 1), (2, 0)]","[(2, 2), (1, 0), (2, 1)]","[(2, 2), (0, 0), (2, 0)]","[(1, 0), (0, 2), (2, 2)]","[(2, 1), (0, 2), (0, 1)]","[(2, 0), (0, 2), (1, 1)]","[(2, 0), (0, 2), (0, 0)]","[(1, 1), (1, 2), (1, 0)]","[(1, 0), (1, 2), (2, 0)]","[(0, 1), (2, 1), (2, 2)]","[(1, 2), (2, 0), (2, 1)]","[(1, 1), (2, 0), (2, 1)]","[(0, 0), (1, 2), (0, 1)]","[(1, 2), (2, 1), (2, 0)]","[(0, 2), (1, 0), (1, 2)]","[(2, 0), (2, 1), (0, 0)]","[(2, 0), (2, 1), (1, 0)]","[(2, 0), (2, 2), (0, 0)]","[(0, 2), (2, 2), (2, 0)]","[(0, 2), (0, 1), (2, 0)]","[(0, 2), (0, 0), (2, 0)]","[(0, 2), (0, 1), (1, 0)]","[(1, 2), (0, 0), (1, 0)]","[(0, 2), (2, 1), (1, 0)]","[(1, 0), (1, 2), (0, 0)]","[(1, 0), (0, 2), (0, 1)]","[(0, 1), (2, 1), (0, 0)]","[(2, 2), (1, 0), (0, 2)]","[(1, 1), (2, 0), (0, 1)]","[(2, 0), (1, 2), (0, 1)]","[(0, 0), (2, 1), (0, 1)]","[(2, 1), (2, 2), (1, 0)]","[(2, 2), (1, 1), (0, 2)]","[(1, 1), (1, 0), (0, 1)]","[(2, 1), (0, 2), (2, 2)]","[(2, 1), (2, 2), (0, 1)]","[(2, 1), (2, 2), (0, 0)]","[(0, 0), (1, 1), (2, 1)]","[(0, 0), (1, 2), (1, 0)]","[(2, 1), (1, 2), (2, 0)]","[(1, 1), (1, 2), (2, 2)]","[(1, 0), (2, 2), (1, 1)]","[(1, 2), (2, 2), (2, 1)]","[(1, 1), (2, 2), (2, 0)]","[(1, 2), (2, 1), (1, 0)]","[(2, 0), (0, 2), (1, 0)]","[(1, 1), (0, 1), (2, 1)]","[(0, 1), (2, 2), (0, 2)]","[(1, 1), (0, 1), (1, 2)]","[(0, 2), (2, 2), (0, 1)]","[(0, 2), (2, 1), (0, 1)]","[(0, 2), (2, 0), (0, 0)]","[(0, 0), (2, 0), (1, 0)]","[(0, 2), (1, 2), (1, 0)]","[(2, 1), (0, 1), (0, 2)]","[(1, 0), (2, 2), (1, 2)]","[(1, 1), (1, 2), (0, 2)]","[(0, 2), (1, 1), (1, 2)]","[(2, 2), (0, 1), (1, 1)]","[(1, 1), (1, 0), (1, 2)]","[(1, 1), (0, 0), (1, 2)]","[(1, 2), (0, 2), (1, 1)]","[(1, 1), (0, 2), (2, 1)]","[(0, 0), (1, 1), (0, 1)]","[(0, 1), (1, 1), (1, 2)]","[(1, 2), (0, 1), (0, 2)]","[(2, 2), (1, 1), (1, 0)]","[(1, 2), (1, 1), (0, 2)]","[(0, 2), (2, 2), (1, 0)]","[(2, 1), (2, 2), (1, 1)]","[(0, 0), (0, 2), (2, 0)]","[(1, 2), (2, 1), (0, 1)]","[(1, 2), (0, 1), (0, 0)]","[(2, 2), (1, 0), (1, 2)]","[(0, 2), (0, 1), (1, 2)]","[(1, 1), (0, 1), (0, 2)]","[(1, 2), (0, 0), (0, 2)]","[(2, 2), (0, 1), (0, 2)]","[(2, 1), (0, 0), (0, 1)]","[(1, 0), (2, 1), (2, 2)]","[(2, 2), (0, 0), (0, 2)]","[(0, 2), (1, 1), (1, 0)]","[(1, 0), (0, 1), (2, 0)]","[(1, 1), (0, 2), (1, 2)]","[(1, 1), (0, 1), (1, 0)]","[(2, 2), (2, 1), (1, 1)]","[(2, 2), (2, 0), (0, 2)]","[(1, 2), (0, 0), (2, 0)]","[(0, 1), (2, 2), (0, 0)]","[(0, 2), (0, 0), (1, 2)]","[(0, 1), (0, 0), (1, 0)]","[(0, 2), (1, 0), (2, 0)]","[(0, 1), (1, 1), (1, 0)]","[(0, 0), (1, 2), (2, 2)]","[(1, 2), (0, 0), (2, 2)]","[(0, 2), (0, 0), (1, 0)]","[(2, 2), (0, 2), (2, 1)]","[(1, 0), (0, 2), (2, 0)]","[(0, 2), (0, 1), (1, 1)]","[(2, 0), (0, 1), (1, 1)]","[(2, 0), (2, 2), (0, 1)]","[(0, 0), (2, 2), (0, 1)]","[(2, 1), (1, 0), (2, 2)]","[(0, 1), (2, 2), (2, 1)]","[(1, 2), (1, 0), (0, 2)]","[(2, 1), (1, 1), (0, 1)]","[(2, 2), (1, 2), (1, 1)]","[(0, 2), (2, 1), (2, 2)]","[(1, 1), (2, 1), (0, 1)]","[(2, 1), (0, 0), (2, 2)]","[(1, 2), (0, 2), (0, 1)]","[(1, 1), (2, 1), (1, 2)]","[(2, 1), (1, 1), (1, 0)]","[(1, 2), (0, 1), (2, 2)]","[(1, 2), (1, 1), (0, 1)]","[(0, 1), (1, 2), (2, 2)]","[(1, 1), (2, 2), (2, 1)]","[(1, 0), (1, 1), (0, 1)]","[(2, 1), (2, 0), (1, 1)]","[(2, 0), (1, 2), (1, 1)]","[(1, 1), (1, 2), (2, 1)]","[(1, 0), (1, 1), (2, 1)]","[(2, 0), (0, 1), (0, 2)]","[(2, 2), (2, 1), (0, 2)]","[(2, 2), (2, 0), (1, 2)]","[(2, 0), (1, 1), (1, 0)]","[(2, 1), (1, 2), (0, 2)]","[(1, 0), (1, 2), (0, 2)]","[(1, 2), (2, 0), (1, 1)]","[(2, 0), (2, 2), (1, 0)]","[(0, 0), (2, 1), (2, 2)]","[(2, 0), (1, 0), (1, 1)]","[(0, 2), (1, 1), (0, 1)]","[(1, 1), (2, 2), (1, 2)]","[(2, 2), (0, 0), (1, 0)]","[(2, 0), (1, 2), (2, 2)]","[(1, 2), (2, 0), (2, 2)]","[(2, 2), (1, 1), (1, 2)]","[(0, 0), (2, 1), (1, 1)]","[(2, 1), (2, 0), (1, 0)]","[(1, 1), (0, 0), (2, 1)]","[(0, 2), (0, 1), (0, 0)]","[(0, 0), (1, 2), (1, 1)]","[(0, 1), (2, 2), (1, 1)]","[(0, 2), (2, 2), (2, 1)]","[(1, 0), (1, 1), (1, 2)]","[(2, 0), (1, 2), (1, 0)]","[(0, 1), (0, 0), (0, 2)]","[(0, 1), (1, 2), (0, 0)]","[(1, 1), (1, 2), (0, 1)]","[(2, 2), (1, 2), (2, 1)]","[(2, 1), (1, 1), (1, 2)]","[(1, 0), (0, 2), (0, 0)]","[(0, 2), (2, 0), (1, 0)]","[(0, 2), (0, 0), (0, 1)]","[(2, 2), (0, 2), (0, 1)]","[(0, 2), (1, 0), (0, 0)]","[(2, 0), (2, 1), (2, 2)]","[(2, 2), (0, 1), (2, 1)]","[(2, 1), (2, 2), (1, 2)]","[(2, 2), (1, 1), (0, 1)]","[(0, 2), (1, 2), (1, 1)]","[(2, 0), (0, 1), (2, 1)]","[(2, 2), (0, 0), (2, 1)]","[(0, 0), (2, 2), (2, 1)]","[(2, 0), (1, 1), (0, 1)]","[(0, 0), (1, 2), (0, 2)]","[(1, 0), (2, 2), (2, 1)]","[(0, 2), (2, 1), (2, 0)]","[(1, 2), (1, 1), (2, 1)]","[(2, 0), (0, 2), (1, 2)]","[(0, 1), (2, 0), (0, 2)]","[(1, 2), (2, 2), (1, 1)]","[(0, 1), (2, 0), (1, 1)]"
0.0,3.092448808500667,0.0,-0.33360752037948405,0.0,0.0,2.2271058166374806,0.0,0.0,-0.2,0.0,-0.18216842700799998,0.0,1.3532141447839743,0.0,8.018065565575384,1.4641830211064157,0.0,-0.1307850739619366,0.0,0.0,-1.08,-0.6000000000000001,4.195183252850032,-0.331139505796162,6.083187446908667,-0.2,0.0,0.0,-0.2,0.0,0.0,-0.36000000000000004,0.0,6.921457695507151,9.999999999999996,0.0,-0.5158426529653337,0.0,0.0,0.0,3.827999936940951,2.3372902039692773,-0.6000000000000001,-0.35198496,-0.36000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.490349791970447,0.0,-0.67232,0.0,-0.4481971616767733,1.0613017474970998,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,-0.36000000000000004,-0.36000000000000004,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,-1.08,-0.9972381440412725,-0.10233266001475297,2.1083711323295193,8.854091799204651,0.0,-0.72165426610176,2.855121298771913,7.659048809109588,-0.2,0.0,-0.6000000000000001,-0.6000000000000001,0.9988998288319999,0.0,7.570802870222974,0.9069446024215511,0.0,0.0,-0.2,0.0,-0.04319999999999999,-0.36000000000000004,0.0,0.0,0.8900795789568623,0.0,0.0,-0.36000000000000004,1.5149560526300334,-0.488,1.1221473897572398,0.0,-0.3996,-0.6000000000000001,0.04786362191581761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5284782532280654,6.545077855723589,1.083406507368095,0.0,0.0,2.177785568350044,0.0,2.7445343021716853,-0.2,0.0,0.0,-0.3844954555929918,-0.4763314944,-0.2,0.0,3.612841594253209,0.0,0.0,-0.6000000000000001,-1.085785152,-0.2,0.0,1.083245610579786,0.0,0.0,7.196766059415693,-0.5026826549336666,0.0,1.1864330932504037,1.6199998774858142,4.700864727669356,-0.2,0.0,0.0,9.337843567760896,0.0,6.631044218634329,1.2740870638349577,-0.09416942631840164,1.028361955207067,4.148334694089073,0.0,0.0,0.0,0.0,0.0,1.0349636820028536,0.0,-0.2,7.952748392494186,0.0,-0.6892793877014121,-0.16481008949280232,0.0,-0.2,-0.36000000000000004,-0.2,0.16440245152005384,0.0,0.0,2.7966885487309887,-0.44284662939499136,0.33701967639631203,-0.6000000000000001,9.999999999999996,0.0,0.0,-0.488,0.0,-0.2,0.0,2.508526560073594,-0.11681822177997345,1.4016254569110964,-0.2,9.99994671601858,0.0,7.86309169223091,8.727299912797392,0.0,0.0,1.7169327268606784,0.0,0.0,7.138544900159719,-0.6000000000000001,-0.2,1.1966824865893884,-1.08,1.3968668111261506,0.0,-0.6000000000000001,-0.4829086913576798,0.0,-0.2,0.0,0.0,0.0,-0.2,0.0,0.0,2.122326616009264,-0.2,1.753611919711311,8.897827414872731,-0.6000000000000001,-0.6000000000000001,-0.7378560000000001,-0.2,9.99953808987245,-0.36000000000000004,-0.2,-0.4094091769383877,-0.2,-0.6000000000000001,-1.08,-0.34429782635812733,-0.2,-0.2,-0.6000000000000001,4.947199299873414,0.3423802709234035,-0.51968,-0.2,0.0,0.0,0.0,1.3943336460963738,0.8591773618484351,9.999999999999996,-0.2,-0.36000000000000004,-0.2,0.0,-0.18987036476452207,0.0,0.0,0.0,0.0,6.2538692050021325,-0.8923463609458933,7.3224792436259385,-0.6000000000000001,0.0,0.0,-0.6000000000000001,-0.49846560000000006,-0.36000000000000004,1.4017452880632775,0.0,-0.47171648000000005,-0.6000000000000001,7.769511685308119,-0.488,6.002142707112297,0.0,-0.36000000000000004,0.0,7.661781073398705,-0.6000000000000001,0.0,0.8935369500677922,-0.04319999999999999,2.358360820765723,0.0,-0.6000000000000001,8.862086367055925,-0.2,6.718996430628356,-0.2483435688597504,-0.2,-0.2,0.0,-0.18560874700799995,9.999999999999996,9.999999999999996,-0.12006422566891817,0.0,0.0,0.0,-0.488,-0.6000000000000001,9.962221068137044,0.0,-0.2,0.0,0.0,-0.6396000000000001,0.0,1.1162388348220482,5.804431067503849,0.0,0.0,0.196,-0.2,0.0,0.0,0.0,-0.36000000000000004,4.568442500413521,-0.09974551498623252,-0.6000000000000001,-0.2396,-0.2,0.0,0.0,-0.6000000000000001,-0.4604770950946133,-0.2,0.0,0.0,-0.2,0.4996001427975398,4.9534336125061325,2.2275685551747646,-0.2,-0.2,0.0,0.0,6.898680208354857,7.790027388949289,0.0,-0.2,9.76377679872,9.30756253476791,0.0,-0.2,-0.2,-0.2,-0.6000000000000001,-0.6000000000000001,-0.2,0.0,7.61358147894183,-0.2,0.0,-0.2,0.0,-0.2,-0.6000000000000001,-0.04149067647384624,-0.058153316852468384,2.780934579483104,0.0,-0.2,0.0,-0.27186296786251773,7.234410579302045,-0.033047667199999964,-0.2,0.0,-0.2,8.868267654295003,-0.2,-0.6000000000000001,1.3753750361289183,-0.0984656,1.62995682666298,-0.14153671424,0.0,0.45019286491687777,7.781902927753151,0.0,0.0,1.7453950659001867,-0.6000000000000001,-0.2,-0.2,-0.333015254016,7.340396985278261,-0.6000000000000001,5.31108172116035,9.345812703951456,0.0,2.807515758805402,-0.6357690159536107,-0.6000000000000001,0.0,-0.9298964426237337,0.0,0.0,0.0,-0.030627955989571687,-0.2,7.510730974135092,-0.2,-0.2,0.4809219385566847,-0.2,5.027062231178474,1.6929186790801412,6.487695459416742,8.934742816072559,6.683705798825565,3.6726636996125674,-0.359315712,0.0,0.0,-0.035648999165051,0.0,1.4021993887954456,0.0,0.0,-0.6000000000000001,-0.2,0.0,-0.2,0.0,1.707605067071031,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,7.171253672202518,0.0,0.0,-0.6000000000000001,-0.2,-0.2153306372198519,0.0,1.689151931163854,-0.20754596737772354,0.0,0.0,-0.5786994063690053,2.949782666728992,5.160961801023962,5.317258820099046,4.74239042197913,0.0,2.7202379175330793,0.0,1.5738037050423517,9.992077183748574,0.0,-0.6519293430416151,-0.06499233155734534,4.7629786069370335,7.381776835098558,0.0,-0.22460268054672716,0.0,0.0,0.0,0.0,0.540634989200553,1.1912250213332012,0.0,-0.2,1.196909167391602,0.21246116200986026
