None,"(0, 2)","[(1, 2), (2, 2), (2, 0)]","[(1, 1), (2, 1), (2, 0)]","[(1, 2), (2, 1), (2, 0)]","[(0, 2), (2, 2), (2, 0)]","[(1, 2), (2, 2), (2, 1)]","[(1, 1), (2, 2), (2, 1)]","(2, 1)","[(2, 0), (1, 1), (0, 0)]","[(2, 0), (1, 0), (0, 1)]","[(2, 1), (0, 0), (1, 1)]","[(2, 1), (1, 0), (0, 1)]","[(2, 1), (2, 0), (0, 1)]","[(1, 1), (2, 0), (0, 1)]","[(1, 1), (1, 0), (0, 2)]","[(2, 1), (1, 0), (1, 2)]","[(2, 1), (1, 1), (1, 2)]","[(2, 1), (1, 1), (0, 2)]","[(2, 0), (0, 1), (1, 2)]","[(2, 1), (0, 2), (1, 2)]","[(1, 1), (0, 2), (2, 2)]","[(0, 1), (1, 2), (2, 1)]","[(0, 2), (1, 2), (2, 0)]","[(0, 1), (1, 2), (1, 0)]","[(0, 0), (1, 1), (2, 0)]","[(0, 1), (0, 2), (2, 1)]","[(0, 1), (0, 2), (1, 1)]","[(0, 0), (0, 2), (2, 1)]","[(1, 0), (1, 2), (2, 1)]","[(1, 0), (1, 1), (2, 2)]","[(1, 0), (2, 1), (1, 2)]","[(2, 0), (2, 1), (0, 2)]","[(2, 1), (2, 2), (0, 1)]","[(2, 0), (1, 2), (0, 0)]","[(2, 0), (0, 2), (0, 1)]","[(1, 0), (0, 2), (0, 1)]","[(1, 1), (0, 2), (0, 0)]","[(1, 1), (1, 2), (0, 0)]","[(1, 0), (0, 1), (0, 0)]","(2, 2)","[(2, 1), (0, 1), (2, 0)]","[(2, 1), (1, 1), (2, 0)]","[(1, 1), (0, 1), (2, 0)]","[(1, 0), (0, 1), (2, 1)]","[(2, 0), (0, 2), (1, 1)]","[(2, 0), (1, 2), (0, 1)]","[(2, 1), (1, 2), (0, 0)]","[(2, 1), (2, 2), (1, 0)]","[(2, 1), (2, 2), (0, 0)]","[(2, 2), (1, 2), (0, 1)]","[(2, 0), (1, 2), (1, 0)]","[(2, 1), (1, 1), (1, 0)]","[(2, 1), (1, 1), (0, 0)]","[(1, 1), (0, 1), (0, 0)]","(0, 1)","[(0, 0), (2, 0), (1, 2)]","[(0, 1), (2, 1), (1, 2)]","[(1, 1), (2, 0), (0, 2)]","[(2, 1), (1, 0), (0, 2)]","[(2, 2), (0, 0), (0, 2)]","[(1, 2), (0, 1), (0, 2)]","(2, 0)","[(2, 1), (0, 0), (0, 2)]","[(2, 1), (0, 1), (0, 2)]","[(2, 1), (1, 2), (0, 1)]","[(2, 2), (1, 1), (0, 0)]","[(1, 2), (0, 1), (0, 0)]","[(0, 2), (1, 1), (0, 0)]","[(0, 1), (2, 1), (1, 0)]","[(0, 2), (2, 1), (0, 0)]","[(0, 2), (2, 0), (1, 0)]","[(1, 2), (2, 0), (1, 1)]","[(0, 2), (2, 0), (1, 1)]","[(1, 2), (2, 0), (0, 1)]","[(0, 0), (2, 2), (1, 0)]","[(0, 0), (1, 2), (2, 0)]","[(0, 1), (2, 2), (2, 0)]","[(1, 1), (1, 2), (2, 0)]","[(2, 1), (1, 2), (1, 0)]","[(1, 1), (2, 2), (2, 0)]","[(1, 2), (2, 1), (1, 0)]","[(1, 1), (2, 0), (1, 0)]","(1, 1)","[(1, 1), (1, 0), (2, 2)]","[(0, 1), (2, 0), (2, 1)]","[(0, 1), (2, 0), (1, 1)]","[(0, 1), (2, 0), (1, 2)]","[(0, 2), (2, 1), (1, 2)]","[(0, 1), (2, 0), (2, 2)]","[(0, 0), (2, 0), (2, 1)]","[(0, 0), (2, 0), (1, 1)]","[(0, 1), (1, 0), (2, 1)]","[(0, 1), (0, 0), (2, 2)]","[(0, 1), (1, 1), (2, 1)]","[(1, 2), (2, 0), (2, 1)]","[(2, 2), (2, 0), (1, 1)]","[(2, 0), (1, 0), (1, 1)]","[(2, 1), (0, 0), (1, 2)]","[(2, 2), (0, 1), (1, 2)]","[(2, 2), (0, 0), (1, 2)]","[(2, 2), (0, 0), (1, 1)]","[(1, 2), (1, 0), (2, 1)]","[(0, 2), (1, 1), (2, 0)]","[(1, 2), (0, 1), (1, 0)]","[(0, 2), (0, 1), (2, 0)]","[(0, 1), (0, 0), (1, 0)]","[(0, 1), (0, 0), (2, 0)]","[(0, 0), (1, 0), (2, 0)]","[(0, 0), (1, 0), (2, 1)]","[(0, 0), (1, 0), (2, 2)]","[(0, 1), (1, 0), (1, 2)]","[(0, 1), (1, 1), (1, 2)]","[(0, 2), (1, 1), (2, 2)]","[(1, 2), (1, 1), (2, 2)]","[(0, 2), (2, 1), (2, 2)]","[(0, 1), (1, 2), (2, 2)]","[(0, 0), (1, 2), (2, 2)]","[(1, 0), (1, 2), (2, 2)]","[(0, 0), (1, 2), (2, 1)]","[(0, 0), (1, 1), (2, 1)]","[(0, 1), (1, 1), (2, 2)]","[(0, 0), (1, 1), (2, 2)]","[(0, 0), (0, 1), (1, 2)]","[(1, 1), (2, 1), (2, 2)]","[(1, 0), (2, 1), (2, 2)]","[(0, 0), (2, 1), (2, 2)]","[(2, 1), (1, 0), (2, 2)]","[(2, 1), (2, 0), (2, 2)]","[(1, 2), (0, 0), (2, 2)]","[(0, 2), (1, 0), (2, 2)]","[(0, 2), (2, 2), (1, 1)]","[(0, 2), (1, 2), (1, 0)]","[(0, 1), (1, 1), (2, 0)]","[(0, 1), (1, 0), (2, 0)]","[(0, 2), (1, 0), (2, 0)]","[(0, 2), (0, 0), (2, 1)]","[(0, 0), (2, 1), (0, 2)]","[(0, 0), (1, 0), (1, 2)]","[(0, 0), (0, 2), (2, 0)]","[(2, 1), (1, 2), (2, 0)]","[(2, 1), (2, 2), (2, 0)]","[(1, 0), (1, 1), (0, 0)]","[(2, 0), (2, 1), (0, 1)]","[(1, 0), (2, 1), (0, 2)]","[(0, 0), (1, 1), (0, 2)]","[(1, 0), (1, 2), (0, 2)]","[(1, 0), (1, 2), (0, 1)]","[(1, 1), (0, 2), (0, 1)]","[(1, 1), (0, 1), (0, 2)]","[(2, 1), (0, 1), (1, 2)]","[(2, 2), (1, 1), (1, 2)]","[(2, 1), (2, 0), (0, 0)]","[(2, 2), (1, 0), (0, 0)]","[(2, 2), (0, 1), (0, 0)]","[(2, 2), (0, 2), (0, 1)]","[(2, 1), (0, 2), (0, 1)]","[(0, 0), (1, 2), (0, 1)]","[(1, 1), (1, 2), (0, 2)]","[(2, 1), (2, 2), (1, 2)]","[(2, 1), (2, 2), (0, 2)]","[(2, 2), (1, 2), (0, 0)]","[(2, 2), (0, 2), (1, 0)]","[(1, 2), (0, 0), (1, 1)]","[(2, 2), (0, 0), (2, 0)]","[(2, 2), (0, 2), (2, 0)]","[(2, 2), (1, 2), (2, 1)]","[(2, 2), (1, 1), (2, 0)]","[(2, 1), (1, 0), (2, 0)]","(1, 0)","[(1, 1), (0, 1), (2, 2)]","[(2, 0), (1, 0), (0, 2)]","[(2, 0), (1, 1), (0, 2)]","[(1, 1), (0, 0), (0, 2)]","[(2, 0), (0, 0), (1, 2)]","[(1, 0), (0, 1), (1, 2)]","[(1, 1), (0, 0), (2, 2)]","[(1, 2), (0, 1), (2, 2)]","[(1, 2), (0, 2), (2, 1)]","[(0, 1), (0, 2), (2, 0)]","[(1, 2), (1, 1), (2, 0)]","[(1, 1), (1, 0), (2, 0)]","[(2, 1), (0, 0), (1, 0)]","[(0, 2), (0, 0), (1, 1)]","[(0, 2), (0, 1), (2, 1)]","[(0, 2), (0, 1), (2, 2)]","[(1, 2), (0, 1), (2, 1)]","[(1, 2), (1, 1), (2, 1)]","[(0, 2), (0, 1), (1, 0)]","[(1, 2), (0, 1), (2, 0)]","[(2, 2), (0, 1), (2, 1)]","[(1, 2), (0, 2), (2, 0)]","[(2, 2), (0, 1), (2, 0)]","[(1, 2), (0, 0), (2, 1)]","[(0, 2), (0, 1), (1, 1)]","[(0, 2), (2, 0), (2, 2)]","[(1, 2), (2, 0), (2, 2)]","[(1, 1), (2, 0), (2, 2)]","[(1, 2), (2, 1), (2, 2)]","[(1, 0), (2, 1), (0, 1)]","[(2, 0), (2, 2), (1, 2)]","[(2, 0), (2, 2), (0, 2)]","[(1, 0), (0, 2), (2, 2)]","[(1, 0), (0, 0), (2, 2)]","[(0, 0), (0, 1), (2, 2)]","[(1, 2), (1, 0), (2, 2)]","[(0, 1), (0, 0), (1, 2)]","[(0, 2), (0, 0), (1, 2)]","[(0, 1), (1, 0), (2, 2)]","[(2, 2), (0, 2), (1, 1)]","[(1, 2), (0, 2), (1, 0)]","[(1, 1), (0, 2), (2, 0)]","[(0, 1), (2, 2), (2, 1)]","[(0, 1), (1, 1), (1, 0)]","[(0, 0), (1, 1), (1, 0)]","[(1, 0), (0, 0), (1, 2)]","[(1, 0), (0, 1), (2, 2)]","[(1, 0), (0, 0), (0, 2)]","[(2, 0), (2, 1), (1, 2)]","[(2, 2), (0, 2), (0, 0)]","[(0, 1), (2, 2), (1, 0)]","[(0, 0), (2, 1), (1, 0)]","[(0, 1), (2, 0), (1, 0)]","[(1, 1), (2, 0), (0, 0)]","[(2, 2), (1, 0), (0, 2)]","[(2, 1), (2, 0), (0, 2)]","[(0, 0), (1, 1), (1, 2)]","[(0, 1), (2, 1), (2, 2)]","[(1, 0), (2, 2), (1, 2)]","[(1, 0), (2, 2), (0, 2)]","[(2, 0), (2, 2), (1, 1)]","[(0, 1), (1, 2), (0, 2)]","(1, 2)","[(1, 1), (0, 0), (1, 0)]","[(0, 2), (2, 2), (2, 1)]","[(0, 1), (1, 2), (2, 0)]","[(0, 2), (2, 1), (1, 0)]","[(0, 2), (2, 2), (1, 0)]","[(1, 0), (2, 2), (2, 0)]","[(1, 1), (1, 2), (2, 1)]","[(2, 0), (0, 0), (0, 2)]","[(2, 1), (0, 2), (1, 0)]","[(2, 2), (0, 0), (1, 0)]","[(1, 1), (0, 0), (2, 0)]","[(2, 0), (0, 0), (1, 1)]","[(1, 0), (0, 0), (2, 1)]","[(0, 0), (0, 2), (1, 1)]","[(1, 0), (0, 2), (2, 1)]","[(1, 2), (1, 1), (1, 0)]","[(2, 2), (0, 1), (1, 0)]","[(1, 1), (2, 1), (0, 2)]","[(1, 2), (2, 0), (0, 2)]","[(2, 2), (2, 1), (0, 2)]","[(2, 2), (1, 1), (0, 2)]","[(2, 2), (2, 1), (0, 1)]","[(1, 2), (1, 0), (0, 1)]","[(1, 1), (1, 0), (0, 0)]","[(0, 1), (1, 0), (0, 0)]","[(0, 0), (1, 2), (1, 0)]","[(1, 0), (1, 2), (2, 0)]","[(1, 0), (1, 1), (2, 0)]","[(1, 2), (2, 2), (1, 0)]","[(2, 2), (2, 1), (1, 0)]","[(2, 2), (2, 1), (0, 0)]","[(1, 2), (2, 1), (0, 0)]","[(2, 2), (2, 0), (0, 0)]","(0, 0)","[(0, 0), (0, 2), (2, 2)]","[(0, 0), (0, 1), (2, 1)]","[(2, 0), (0, 2), (0, 0)]","[(0, 0), (2, 2), (1, 1)]","[(0, 0), (1, 2), (1, 1)]","[(1, 0), (2, 2), (0, 1)]","[(1, 1), (2, 2), (0, 2)]","[(2, 2), (2, 1), (1, 2)]","[(1, 2), (1, 0), (0, 2)]","[(0, 1), (0, 2), (2, 2)]","[(0, 2), (1, 2), (2, 1)]","[(2, 2), (2, 0), (1, 0)]","[(1, 2), (1, 0), (0, 0)]","[(2, 0), (2, 1), (2, 2)]","[(1, 2), (1, 1), (0, 0)]","[(2, 2), (1, 0), (0, 1)]","[(2, 2), (0, 0), (0, 1)]","[(1, 2), (0, 0), (0, 1)]","[(1, 2), (0, 2), (2, 2)]","[(0, 2), (2, 2), (1, 2)]","[(0, 0), (1, 0), (0, 1)]","[(1, 0), (1, 1), (0, 1)]","[(0, 0), (1, 1), (0, 1)]","[(2, 0), (1, 2), (0, 2)]","[(2, 1), (0, 0), (2, 0)]","[(1, 0), (0, 2), (2, 0)]","[(2, 0), (0, 2), (2, 2)]","[(1, 0), (1, 1), (2, 1)]","[(1, 2), (2, 1), (0, 1)]","[(0, 1), (1, 0), (0, 2)]","[(0, 1), (0, 0), (0, 2)]","[(0, 1), (0, 0), (2, 1)]","[(0, 1), (0, 2), (1, 0)]","[(2, 1), (0, 1), (1, 0)]","[(2, 0), (0, 1), (1, 0)]","[(2, 0), (1, 2), (2, 1)]","[(2, 0), (0, 2), (1, 0)]","[(2, 0), (1, 2), (1, 1)]","[(1, 1), (2, 2), (0, 0)]","[(0, 1), (2, 2), (0, 0)]","[(2, 1), (2, 0), (1, 0)]","[(0, 0), (2, 2), (2, 0)]","[(0, 0), (2, 1), (2, 0)]","[(0, 1), (2, 1), (2, 0)]","[(0, 1), (2, 1), (0, 0)]","[(0, 2), (2, 0), (0, 1)]","[(0, 0), (0, 1), (1, 1)]","[(2, 2), (1, 2), (2, 0)]","[(2, 2), (1, 2), (1, 0)]","[(2, 2), (1, 2), (1, 1)]","[(1, 1), (2, 2), (0, 1)]","[(0, 1), (2, 2), (0, 2)]","[(2, 1), (0, 2), (0, 0)]","[(1, 2), (2, 2), (0, 0)]","[(2, 1), (1, 2), (0, 2)]","[(1, 0), (2, 2), (1, 1)]","[(0, 0), (2, 1), (1, 2)]","[(1, 0), (2, 0), (0, 2)]","[(0, 0), (2, 2), (0, 2)]","[(0, 0), (2, 2), (1, 2)]","[(0, 1), (2, 2), (1, 2)]","[(1, 2), (1, 1), (0, 2)]","[(0, 2), (0, 0), (2, 0)]","[(0, 2), (1, 0), (2, 1)]","[(0, 2), (2, 0), (2, 1)]","[(1, 1), (1, 2), (2, 2)]","[(1, 0), (2, 2), (0, 0)]","[(0, 2), (2, 0), (0, 0)]","[(0, 2), (1, 0), (0, 0)]","[(1, 2), (2, 0), (1, 0)]","[(0, 0), (2, 1), (0, 1)]","[(2, 1), (2, 0), (1, 2)]","[(1, 1), (1, 0), (1, 2)]","[(2, 1), (0, 2), (2, 0)]","[(1, 1), (1, 0), (0, 1)]","[(0, 2), (0, 0), (2, 2)]","[(1, 1), (2, 1), (1, 0)]","[(1, 1), (2, 0), (2, 1)]","[(2, 2), (1, 1), (0, 1)]","[(0, 2), (1, 1), (1, 2)]","[(2, 2), (2, 1), (1, 1)]","[(2, 2), (2, 0), (0, 1)]","[(1, 2), (2, 0), (0, 0)]","[(0, 2), (1, 0), (0, 1)]","[(0, 2), (0, 0), (0, 1)]","[(1, 2), (0, 0), (2, 0)]","[(1, 1), (2, 1), (0, 1)]","[(0, 0), (0, 1), (2, 0)]","[(0, 2), (1, 2), (2, 2)]","[(2, 2), (2, 0), (0, 2)]","[(2, 1), (2, 0), (1, 1)]","[(1, 1), (0, 1), (1, 0)]","[(2, 0), (1, 1), (1, 0)]","[(2, 1), (0, 1), (2, 2)]","[(0, 0), (1, 0), (0, 2)]","[(2, 0), (1, 0), (1, 2)]","[(0, 0), (0, 1), (1, 0)]","[(1, 1), (2, 1), (0, 0)]","[(0, 1), (1, 2), (0, 0)]","[(0, 1), (0, 2), (0, 0)]","[(2, 0), (1, 1), (2, 2)]","[(2, 1), (1, 1), (2, 2)]","[(2, 0), (0, 1), (2, 1)]","[(1, 0), (1, 2), (0, 0)]","[(1, 0), (1, 1), (0, 2)]","[(1, 2), (2, 2), (0, 1)]","[(2, 0), (0, 1), (2, 2)]","[(2, 1), (0, 2), (2, 2)]","[(0, 0), (1, 2), (0, 2)]","[(1, 0), (0, 2), (0, 0)]","[(0, 2), (2, 2), (0, 0)]","[(0, 2), (2, 2), (0, 1)]","[(0, 2), (2, 1), (1, 1)]","[(1, 1), (2, 2), (1, 0)]","[(2, 1), (1, 0), (0, 0)]","[(0, 2), (2, 1), (2, 0)]","[(1, 1), (1, 0), (2, 1)]","[(2, 0), (1, 0), (2, 2)]","[(2, 0), (0, 2), (2, 1)]","[(2, 0), (2, 2), (0, 0)]","[(0, 0), (2, 2), (2, 1)]","[(0, 1), (2, 2), (1, 1)]","[(0, 1), (2, 1), (0, 2)]","[(0, 2), (1, 2), (0, 0)]","[(2, 1), (0, 0), (0, 1)]","[(2, 0), (2, 2), (0, 1)]","[(2, 0), (1, 0), (0, 0)]","[(2, 2), (2, 0), (1, 2)]","[(2, 2), (0, 2), (2, 1)]","[(1, 2), (0, 2), (0, 0)]","[(1, 2), (0, 2), (1, 1)]","[(0, 0), (0, 2), (1, 0)]","[(1, 2), (2, 2), (1, 1)]","[(0, 2), (1, 2), (0, 1)]","[(1, 1), (0, 2), (2, 1)]","[(0, 1), (1, 1), (0, 2)]","[(2, 0), (2, 1), (1, 0)]","[(2, 0), (2, 1), (0, 0)]","[(2, 2), (1, 1), (1, 0)]","[(2, 2), (1, 0), (1, 1)]","[(2, 0), (2, 2), (1, 0)]","[(2, 1), (0, 2), (1, 1)]","[(0, 0), (2, 0), (2, 2)]","[(2, 0), (0, 0), (2, 1)]","[(1, 0), (0, 0), (1, 1)]","[(1, 1), (0, 0), (2, 1)]","[(2, 2), (1, 1), (2, 1)]","[(1, 2), (1, 0), (2, 0)]","[(2, 1), (1, 2), (2, 2)]","[(2, 0), (1, 0), (2, 1)]","[(0, 0), (2, 0), (0, 1)]","[(0, 1), (2, 0), (0, 0)]","[(0, 2), (1, 0), (1, 1)]","[(2, 1), (1, 1), (0, 1)]","[(0, 2), (1, 1), (2, 1)]","[(0, 2), (2, 1), (0, 1)]","[(1, 0), (2, 2), (2, 1)]","[(1, 1), (2, 2), (1, 2)]","[(2, 1), (0, 0), (2, 2)]","[(2, 0), (0, 1), (0, 0)]","[(2, 1), (0, 1), (0, 0)]","[(2, 0), (0, 0), (2, 2)]","[(2, 1), (2, 2), (1, 1)]","[(2, 2), (2, 0), (2, 1)]","[(1, 0), (2, 0), (0, 1)]","[(2, 2), (0, 1), (1, 1)]","[(1, 1), (0, 2), (1, 2)]","[(2, 2), (1, 2), (0, 2)]","[(0, 0), (2, 1), (1, 1)]","[(2, 2), (1, 0), (2, 1)]","[(2, 2), (1, 0), (1, 2)]","[(0, 0), (0, 1), (0, 2)]","[(1, 0), (0, 1), (0, 2)]","[(2, 0), (0, 1), (0, 2)]","[(0, 1), (0, 2), (1, 2)]","[(2, 2), (0, 2), (1, 2)]","[(0, 2), (2, 0), (1, 2)]","[(2, 2), (2, 1), (2, 0)]","[(2, 0), (1, 2), (2, 2)]","[(0, 1), (1, 1), (0, 0)]","[(1, 0), (2, 0), (1, 2)]","[(2, 0), (1, 1), (2, 1)]","[(2, 0), (2, 2), (2, 1)]","[(0, 2), (0, 0), (1, 0)]","[(1, 1), (0, 0), (0, 1)]","[(0, 2), (1, 0), (1, 2)]","[(0, 0), (2, 2), (0, 1)]","[(0, 0), (2, 0), (1, 0)]","[(1, 1), (2, 0), (1, 2)]","[(0, 2), (0, 1), (0, 0)]","[(1, 1), (1, 2), (1, 0)]","[(1, 0), (2, 1), (2, 0)]","[(2, 0), (0, 1), (1, 1)]","[(2, 0), (0, 2), (1, 2)]","[(1, 1), (0, 0), (1, 2)]","[(1, 0), (2, 0), (2, 2)]","[(1, 0), (0, 2), (1, 2)]","[(2, 0), (0, 0), (0, 1)]","[(1, 1), (0, 2), (1, 0)]","[(2, 0), (1, 1), (0, 1)]","[(2, 0), (0, 0), (1, 0)]","[(0, 0), (2, 0), (0, 2)]","[(1, 2), (0, 0), (0, 2)]","[(2, 2), (0, 1), (0, 2)]","[(1, 2), (2, 1), (0, 2)]","[(1, 2), (2, 2), (0, 2)]","[(2, 2), (1, 0), (2, 0)]","[(1, 0), (1, 1), (1, 2)]","[(1, 2), (0, 0), (1, 0)]","[(1, 1), (0, 1), (1, 2)]","[(2, 0), (1, 1), (1, 2)]","[(1, 1), (2, 1), (1, 2)]","[(1, 1), (1, 2), (0, 1)]","[(0, 1), (0, 0), (1, 1)]","[(0, 0), (1, 0), (1, 1)]","[(0, 1), (2, 0), (0, 2)]","[(1, 0), (0, 1), (2, 0)]","[(1, 1), (0, 1), (2, 1)]","[(2, 2), (0, 0), (2, 1)]","[(0, 2), (0, 1), (1, 2)]","[(0, 0), (0, 2), (0, 1)]","[(1, 0), (2, 1), (0, 0)]","[(0, 2), (1, 1), (0, 1)]","[(1, 2), (0, 2), (0, 1)]","[(0, 2), (1, 1), (1, 0)]","[(0, 2), (1, 2), (1, 1)]","[(1, 0), (2, 0), (1, 1)]","[(1, 0), (0, 0), (2, 0)]","[(1, 0), (2, 0), (0, 0)]","[(1, 2), (1, 1), (0, 1)]","[(1, 0), (0, 0), (0, 1)]","[(2, 0), (2, 1), (1, 1)]","[(1, 0), (0, 2), (1, 1)]","[(1, 0), (2, 0), (2, 1)]","[(0, 0), (0, 2), (1, 2)]"
0.0,123.42918206314657,37.96058132643832,0.0,15.112704000000011,0.0,119.20084295334578,0.0,45.977886502594366,0.0,0.0,0.0,0.8552468496384,0.0012851216384000006,0.31350652108802524,0.018718723342340204,0.0017932288000000007,0.4652800000000001,0.08934400000000085,0.0,21.661930907658316,0.8800000000000001,0.022528008519680003,5.120330305634307e-06,338.9516492622872,0.0,0.03535872000000001,0.0014413090002042888,0.0,0.0,0.0,0.0,0.0,4.425382028902403,0.0,0.0,0.0,2947.540275200394,1.6160000000000003,0.0,257.2797598825008,0.8167731200131074,112.4416512,1.23617894432768,0.0,0.0,0.0,36.19327697715183,0.19455815714078808,5.107789006438404,0.9189704286208,0.0,0.0006400000000000003,1.6896063488000004,1036.7200000000003,75.32823085176476,0.0,0.06530564128768002,0.017361920000000017,0.17743995044102148,0.7201536000000002,0.0,0.0,0.019840000000000003,1.3107200000000013e-11,1.6608614809600009,4.8746291691520005,0.016128000000000003,328.794764329314,32.91683991591319,0.9600000000000002,0.0,0.0,0.9601280098959362,0.08000000000000002,0.0,0.0,0.016025640960000004,25.98755506168841,4.19904,2095.124789454438,278.5376624721949,0.0,8.716541796352,0.19599688499200005,0.9902229671405379,0.004480000000000001,13.729634655272974,0.0006400000000000003,0.03520000000000001,0.0,0.0,0.051840040960000014,0.017920000000000005,0.0,0.0,1.2593509859355265,0.0,0.14853246982553603,0.16665620480000004,0.4519680000000001,6.846721024002625,497.444900913149,0.020121600000000003,545.5376143400917,1.0240000000000005e-06,0.35959296000000424,0.07518725767432244,0.0,0.0,0.0,1.6460800000000002,1.2038400000000011,0.2925222871046292,2.01664,0.0,1.3572756389914262,0.0,0.0,0.0,0.0,12.391198236923913,0.0,0.0,0.3847680409600001,0.0,0.0,0.0,0.0,0.006400000000000001,0.49217228963892456,2.5600065536000013e-05,5.923351048256471,0.08156160000000001,0.05114286409305295,0.0,0.09920004096000001,0.0,0.0,0.0,1.2032000409600003,1.268383170573108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007179264000020973,0.11461840896000001,0.0,0.019200000000000005,5.82226456582554,0.0,0.7911680081920003,10.73298554886554,0.0,19.36526753641907,0.0,0.5249536000131072,0.0006400081920000003,2.5600000000000012e-05,0.0,107.4808887296,1.6384000000000013e-09,0.8000000000000002,2287.3583874051296,0.0,0.0,0.10240000000000002,0.0,0.0,0.5811202048026215,0.0,0.0,0.16358604806564087,0.08000102400000002,0.8834560082575362,1.7444980834314543,130.10798407909508,7.619230720000003,0.019200000000000005,0.003866705920000001,0.0047360000000000015,0.0,0.48640512000000014,0.0,0.006400000000000001,0.16000000001572867,0.016000000000000004,0.035235848192000006,2.8633012227549655,2.337971404800001,0.0006400000000000003,0.0,11.959040000000007,0.604832776192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.133624360960004,0.02304000000000001,0.5461160136571837,0.023040000000000005,1.7783347299745804,3.6567296409600005,0.003968206766080841,5.120000000000003e-06,52.295657403320995,0.0,0.0,0.0,0.0,0.0,0.59200512,6.632072234598931,0.0,0.033280000000000004,2.1933107200000013,0.7739991411945122,0.0,0.0,0.04239900672314575,0.0,0.0,0.0,0.0,293.2232549039865,0.0,2.0480000000000011e-07,0.10368552961310723,10.795520044236808,0.0006410338304008726,0.0,0.0,0.0,0.006425804800000001,1.082240001664615,4.416,0.0,0.0,0.0,0.0,0.0032000000000000006,3.3478400000000224,2.606273191936107,0.0,0.00012800000000000005,1.9279698001946222,0.0,82.14785760954227,0.004096000000524289,0.0,0.0,0.0,0.0,9.967256823398408,0.0,0.064128,36.196609228799936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.050510586688276,0.0,0.0,2.111083739938822,0.0032000016384000005,0.0,10.234368000000005,0.0,0.0034560000000000007,1.4824255488000218,0.24640204801363152,10.960128204800002,3.0729909043200066e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18306560163840005,6.553600000000006e-11,0.016128000000000003,4.0960000000000024e-08,723.7047541799383,0.0,0.0,0.0,0.0,0.3590400000000043,0.1353021521925243,0.003968000000000001,0.0,0.0,0.08000000000000002,15.603973120000012,4.200238540718081,0.0,0.24012800000000004,0.08000000000000002,0.003461129895956972,0.0,0.016000000000524293,0.08320000000000001,1.8597145991708683,0.1631359385732121,0.0,0.0,0.0,0.0,0.0,6.316217442330216,10.496206028813113,0.0,0.0,0.0,0.0007680000000000003,0.0,130.4,0.0,0.08000000000000002,0.0,0.7751692474940125,0.30210560000000003,0.0,1.0240000000000005e-05,0.0032010240000000007,0.0,0.0,0.016128040960000003,0.0,0.0,0.0,63.418393599999824,0.0,0.0,24.198456328191977,0.08000000000000002,0.0,5.120000000000003e-06,0.08000000000000002,5.120000000000003e-06,0.17356800819200008,0.0,0.0006400819200000003,0.0,0.0,0.0,0.003231744000000001,0.08143380480000002,0.09134289977344003,0.0,7.190098167412139,0.0,0.0,0.0,0.9425691037007871,0.0,0.40000000001310726,0.0,0.0,0.0006400000000000003,0.25894524518400003,0.0,1.1938922577920006,11.795328409600005,0.016000000000000004,0.0,0.0,0.0,0.0,0.0,0.3626813948691482,2.4628494828175382,0.0,0.0,0.0,0.0,0.0,5.120000000000003e-06,0.0,4.0960000000000024e-08,0.0,0.10693124915199999,0.007203880975728641,0.0,15.01716500643841,0.0,0.0,0.0032000000000000006,0.024127488000524295,0.0,1.02620798976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24387093299200008,1.2512000000026218,0.00025723699200016787,0.00012902400000000032,0.0,0.0,0.08002662400000002,0.0,12.153272770560008,0.0,0.0,0.0,0.0,4.855296000000002,0.0,0.21813886976,0.0,0.16320000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.08,0.0,0.0,0.0,0.0,0.0,0.0006400000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04245648212230145,0.0,0.0,0.0,0.08000000000000002,0.0,0.0,0.0,0.4001280000000001,0.0,0.14464000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.8456038400000001,0.4000000000000001,0.08655483043840001,0.0,0.15330427083161602,0.0,0.0,0.4335618048000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
