None,"(2, 0)","[(2, 0), (0, 0), (1, 2)]","[(2, 0), (0, 1), (2, 2)]","[(2, 0), (0, 0), (2, 1)]","[(2, 0), (1, 0), (2, 2)]","[(2, 0), (1, 1), (2, 2)]","[(2, 0), (1, 0), (2, 1)]","[(2, 0), (1, 0), (1, 2)]","[(2, 0), (1, 1), (0, 2)]","[(2, 1), (0, 0), (0, 2)]","[(2, 0), (0, 1), (1, 2)]","[(2, 0), (0, 0), (2, 2)]","[(2, 1), (0, 1), (1, 2)]","[(2, 2), (0, 0), (0, 2)]","[(2, 2), (0, 2), (1, 1)]","[(2, 1), (0, 1), (1, 0)]","[(2, 0), (0, 0), (1, 1)]","[(1, 0), (0, 2), (2, 2)]","[(1, 1), (1, 0), (0, 2)]","[(1, 0), (0, 0), (0, 2)]","[(0, 0), (0, 1), (1, 2)]","[(0, 0), (0, 1), (2, 2)]","[(0, 1), (0, 2), (2, 2)]","[(0, 0), (0, 2), (2, 2)]","[(0, 0), (0, 2), (1, 1)]","[(1, 0), (0, 1), (2, 1)]","[(1, 0), (0, 0), (2, 1)]","[(1, 0), (0, 0), (2, 2)]","[(1, 1), (0, 1), (2, 1)]","[(2, 0), (1, 0), (1, 1)]","[(2, 0), (1, 0), (0, 1)]","[(2, 1), (1, 1), (0, 0)]","[(2, 0), (1, 0), (0, 0)]","[(2, 2), (1, 2), (0, 1)]","[(1, 1), (0, 1), (0, 0)]","[(1, 0), (0, 1), (0, 0)]","(0, 2)","[(0, 2), (0, 1), (2, 2)]","[(0, 1), (0, 0), (2, 2)]","[(0, 1), (0, 0), (2, 1)]","[(0, 0), (1, 0), (2, 1)]","[(1, 0), (1, 1), (2, 2)]","[(1, 0), (1, 2), (2, 1)]","[(1, 0), (1, 1), (2, 1)]","[(2, 0), (0, 2), (2, 1)]","[(2, 1), (1, 1), (2, 2)]","[(2, 1), (0, 0), (1, 2)]","[(1, 1), (0, 0), (0, 2)]","[(1, 0), (0, 0), (0, 1)]","[(2, 1), (1, 0), (1, 2)]","[(2, 1), (2, 0), (1, 2)]","[(2, 1), (2, 0), (0, 2)]","[(2, 2), (2, 0), (1, 1)]","[(2, 2), (0, 0), (1, 2)]","[(2, 1), (1, 0), (0, 2)]","[(2, 1), (1, 2), (2, 2)]","(0, 1)","[(0, 0), (1, 0), (2, 2)]","[(0, 1), (1, 1), (2, 2)]","[(0, 0), (1, 0), (1, 2)]","[(0, 2), (1, 2), (2, 2)]","[(0, 0), (1, 1), (2, 2)]","[(0, 1), (1, 0), (2, 2)]","[(0, 0), (2, 0), (1, 2)]","[(0, 1), (2, 0), (2, 2)]","[(0, 0), (2, 1), (1, 2)]","[(1, 0), (2, 0), (1, 2)]","[(1, 1), (2, 0), (2, 2)]","[(1, 0), (2, 0), (2, 1)]","[(1, 0), (2, 0), (2, 2)]","[(0, 1), (2, 2), (1, 2)]","[(0, 0), (2, 1), (0, 2)]","[(0, 1), (2, 0), (1, 2)]","[(0, 0), (2, 0), (0, 2)]","[(1, 0), (2, 1), (1, 2)]","[(1, 1), (2, 0), (2, 1)]","(1, 1)","[(1, 2), (2, 0), (0, 2)]","[(1, 1), (2, 0), (0, 2)]","[(1, 0), (2, 0), (0, 2)]","[(2, 0), (2, 1), (0, 2)]","[(2, 0), (2, 1), (0, 1)]","[(1, 0), (2, 1), (0, 2)]","[(1, 0), (2, 2), (0, 1)]","[(1, 1), (2, 1), (0, 0)]","[(1, 0), (2, 0), (0, 1)]","[(1, 1), (2, 1), (0, 2)]","[(2, 0), (2, 1), (1, 2)]","[(1, 1), (2, 2), (0, 0)]","[(1, 0), (2, 1), (0, 0)]","[(1, 0), (2, 0), (0, 0)]","[(2, 0), (2, 1), (0, 0)]","[(2, 1), (2, 2), (0, 0)]","[(2, 0), (1, 2), (1, 0)]","[(2, 0), (1, 1), (1, 0)]","[(0, 2), (2, 1), (1, 0)]","[(0, 1), (2, 0), (1, 0)]","[(0, 0), (2, 0), (1, 0)]","[(0, 2), (2, 1), (0, 0)]","[(0, 1), (2, 0), (0, 0)]","[(0, 1), (2, 1), (0, 0)]","[(0, 2), (0, 1), (2, 1)]","[(0, 1), (0, 0), (1, 1)]","[(0, 2), (1, 0), (2, 1)]","[(0, 2), (1, 1), (2, 2)]","[(1, 2), (2, 1), (2, 2)]","[(2, 1), (0, 2), (1, 2)]","[(2, 0), (2, 2), (1, 1)]","(0, 0)","[(0, 1), (1, 2), (2, 0)]","[(0, 0), (1, 1), (2, 0)]","[(0, 1), (1, 0), (2, 1)]","[(1, 0), (1, 2), (2, 2)]","[(0, 0), (0, 1), (2, 1)]","[(1, 0), (0, 1), (2, 2)]","[(1, 0), (0, 0), (1, 2)]","[(1, 1), (0, 0), (2, 2)]","[(1, 1), (1, 0), (2, 2)]","[(1, 2), (1, 0), (2, 2)]","[(0, 1), (1, 0), (1, 2)]","[(0, 0), (1, 0), (1, 1)]","[(0, 0), (1, 0), (0, 2)]","[(0, 0), (2, 0), (0, 1)]","[(0, 1), (1, 0), (0, 2)]","[(1, 0), (1, 1), (0, 2)]","[(1, 0), (1, 2), (0, 1)]","[(0, 0), (1, 1), (0, 2)]","[(0, 2), (1, 0), (1, 1)]","[(0, 2), (2, 0), (2, 2)]","(2, 2)","[(2, 1), (0, 1), (0, 2)]","[(2, 0), (0, 0), (0, 1)]","[(1, 1), (0, 1), (0, 2)]","[(2, 1), (1, 1), (0, 2)]","[(2, 0), (1, 0), (0, 2)]","[(2, 2), (0, 0), (1, 1)]","[(1, 1), (0, 1), (2, 2)]","[(0, 2), (1, 2), (2, 1)]","[(0, 2), (2, 1), (1, 2)]","[(0, 2), (2, 0), (2, 1)]","[(2, 0), (0, 0), (0, 2)]","[(1, 2), (0, 1), (0, 2)]","[(1, 0), (1, 1), (0, 0)]","[(1, 1), (1, 2), (0, 0)]","[(1, 0), (1, 2), (0, 0)]","[(1, 2), (1, 0), (2, 1)]","[(1, 2), (1, 1), (2, 0)]","[(1, 1), (1, 0), (2, 0)]","[(1, 0), (0, 0), (2, 0)]","[(1, 1), (0, 2), (2, 2)]","[(1, 0), (0, 1), (1, 2)]","[(1, 1), (0, 0), (1, 2)]","[(2, 0), (0, 2), (1, 2)]","[(2, 2), (1, 2), (0, 2)]","(2, 1)","[(2, 1), (0, 1), (2, 0)]","[(2, 1), (0, 0), (2, 0)]","[(2, 1), (1, 0), (2, 0)]","[(1, 2), (0, 1), (1, 0)]","[(1, 1), (0, 0), (1, 0)]","[(1, 2), (2, 2), (0, 1)]","[(0, 1), (2, 1), (1, 2)]","[(2, 0), (2, 2), (0, 0)]","[(0, 0), (1, 2), (0, 1)]","[(0, 0), (1, 1), (0, 1)]","[(2, 2), (0, 0), (2, 0)]","[(2, 1), (0, 0), (1, 0)]","[(1, 2), (1, 0), (0, 1)]","[(1, 1), (2, 0), (0, 0)]","[(1, 0), (2, 1), (0, 1)]","[(0, 0), (1, 0), (0, 1)]","[(1, 0), (0, 1), (0, 2)]","[(2, 2), (1, 1), (0, 2)]","[(0, 1), (0, 0), (0, 2)]","[(0, 2), (2, 2), (1, 1)]","[(0, 1), (2, 1), (1, 0)]","[(0, 0), (2, 0), (1, 1)]","[(0, 0), (2, 2), (1, 1)]","[(0, 2), (1, 1), (2, 0)]","[(0, 2), (1, 2), (2, 0)]","[(0, 1), (1, 1), (2, 0)]","[(0, 2), (1, 0), (1, 2)]","[(0, 1), (0, 0), (1, 2)]","[(0, 2), (2, 2), (0, 0)]","[(0, 2), (1, 2), (1, 0)]","[(0, 2), (2, 2), (2, 0)]","[(0, 2), (1, 1), (1, 0)]","[(1, 1), (2, 1), (2, 0)]","[(1, 0), (2, 1), (2, 0)]","(1, 0)","(1, 2)","[(0, 2), (0, 1), (1, 1)]","[(0, 2), (0, 0), (1, 2)]","[(0, 2), (0, 1), (1, 2)]","[(0, 2), (0, 0), (2, 2)]","[(0, 1), (2, 2), (1, 0)]","[(0, 0), (2, 1), (1, 0)]","[(1, 2), (2, 2), (1, 0)]","[(0, 2), (1, 2), (0, 0)]","[(0, 1), (1, 1), (0, 0)]","[(0, 1), (1, 0), (0, 0)]","[(1, 2), (0, 2), (2, 0)]","[(1, 1), (0, 1), (2, 0)]","[(1, 1), (0, 0), (2, 0)]","[(1, 2), (0, 0), (2, 1)]","[(0, 2), (0, 1), (2, 0)]","[(0, 1), (0, 0), (2, 0)]","[(2, 2), (1, 0), (0, 2)]","[(2, 2), (0, 1), (1, 2)]","[(2, 0), (2, 1), (2, 2)]","[(2, 0), (1, 2), (0, 1)]","[(0, 0), (1, 2), (2, 1)]","[(2, 1), (2, 2), (0, 1)]","[(2, 2), (1, 2), (0, 0)]","[(2, 2), (1, 0), (0, 0)]","[(1, 0), (0, 2), (0, 1)]","[(1, 2), (0, 1), (2, 1)]","[(0, 2), (0, 0), (2, 1)]","[(0, 1), (2, 1), (2, 2)]","[(0, 0), (2, 0), (2, 1)]","[(1, 2), (2, 0), (2, 1)]","[(0, 2), (2, 0), (0, 1)]","[(0, 2), (2, 1), (1, 1)]","[(0, 1), (0, 0), (1, 0)]","[(0, 2), (0, 0), (1, 1)]","[(1, 2), (2, 2), (0, 0)]","[(2, 1), (1, 2), (0, 0)]","[(2, 0), (1, 1), (0, 0)]","[(1, 2), (0, 2), (0, 0)]","[(0, 0), (1, 2), (1, 1)]","[(0, 2), (0, 1), (0, 0)]","[(0, 2), (0, 1), (1, 0)]","[(2, 2), (1, 2), (2, 0)]","[(2, 1), (1, 1), (2, 0)]","[(1, 0), (0, 2), (2, 1)]","[(1, 2), (2, 1), (0, 1)]","[(1, 2), (2, 1), (0, 0)]","[(1, 2), (0, 2), (2, 2)]","[(1, 1), (1, 2), (2, 2)]","[(1, 1), (1, 2), (2, 0)]","[(1, 0), (1, 2), (2, 0)]","[(1, 0), (0, 1), (2, 0)]","[(1, 2), (0, 1), (2, 0)]","[(0, 0), (0, 1), (2, 0)]","[(2, 1), (2, 2), (1, 0)]","[(2, 0), (2, 2), (0, 1)]","[(0, 1), (1, 2), (2, 1)]","[(2, 2), (1, 1), (0, 0)]","[(2, 1), (1, 0), (0, 0)]","[(0, 2), (2, 2), (1, 2)]","[(0, 2), (1, 1), (0, 1)]","[(1, 2), (2, 1), (1, 0)]","[(1, 2), (0, 2), (0, 1)]","[(1, 1), (0, 2), (0, 0)]","[(2, 1), (1, 2), (0, 2)]","[(2, 0), (0, 2), (2, 2)]","[(2, 0), (0, 1), (2, 1)]","[(2, 2), (2, 0), (1, 2)]","[(2, 2), (2, 1), (0, 2)]","[(2, 1), (2, 0), (0, 1)]","[(2, 1), (2, 0), (1, 1)]","[(2, 2), (1, 0), (0, 1)]","[(2, 1), (1, 0), (0, 1)]","[(1, 0), (0, 2), (1, 1)]","[(0, 1), (0, 2), (2, 1)]","[(0, 0), (0, 2), (2, 1)]","[(0, 0), (0, 1), (1, 1)]","[(1, 0), (0, 0), (1, 1)]","[(2, 2), (0, 2), (1, 2)]","[(0, 1), (2, 1), (2, 0)]","[(0, 0), (2, 1), (2, 0)]","[(1, 0), (2, 2), (1, 1)]","[(0, 2), (2, 2), (1, 0)]","[(1, 2), (2, 0), (0, 0)]","[(2, 2), (1, 2), (1, 0)]","[(2, 1), (1, 1), (1, 0)]","[(2, 0), (1, 2), (0, 0)]","[(1, 2), (0, 2), (2, 1)]","[(0, 1), (1, 2), (1, 0)]","[(0, 0), (1, 1), (1, 0)]","[(1, 1), (0, 2), (2, 1)]","[(1, 2), (0, 0), (2, 0)]","[(1, 1), (0, 2), (2, 0)]","[(1, 0), (1, 1), (2, 0)]","[(1, 1), (2, 2), (2, 1)]","[(2, 2), (0, 1), (1, 0)]","[(2, 2), (0, 1), (2, 0)]","[(1, 1), (2, 1), (2, 2)]","[(0, 0), (1, 0), (2, 0)]","[(0, 2), (2, 1), (2, 0)]","[(1, 2), (2, 2), (2, 0)]","[(2, 1), (0, 2), (0, 0)]","[(2, 0), (0, 1), (1, 0)]","[(2, 0), (0, 2), (1, 1)]","[(2, 2), (0, 2), (0, 0)]","[(1, 2), (1, 1), (0, 0)]","[(1, 1), (1, 0), (0, 0)]","[(0, 0), (2, 1), (1, 1)]","[(1, 1), (2, 2), (2, 0)]","[(0, 2), (1, 1), (0, 0)]","[(0, 0), (2, 2), (0, 1)]","[(2, 2), (2, 0), (0, 2)]","[(1, 1), (2, 0), (1, 2)]","[(0, 0), (2, 0), (2, 2)]","[(0, 1), (2, 2), (2, 0)]","[(1, 0), (2, 2), (2, 1)]","[(0, 0), (2, 2), (2, 0)]","[(0, 2), (1, 0), (2, 2)]","[(0, 2), (2, 1), (0, 1)]","[(0, 2), (2, 0), (1, 1)]","[(0, 2), (2, 0), (0, 0)]","[(1, 2), (1, 1), (1, 0)]","[(1, 2), (1, 0), (2, 0)]","[(2, 1), (0, 1), (2, 2)]","[(2, 0), (1, 2), (2, 1)]","[(2, 0), (1, 1), (2, 1)]","[(1, 2), (0, 0), (0, 1)]","[(2, 1), (1, 2), (2, 0)]","[(1, 0), (0, 2), (1, 2)]","[(2, 1), (2, 0), (0, 0)]","[(2, 1), (2, 0), (1, 0)]","[(2, 2), (2, 0), (0, 0)]","[(2, 2), (0, 2), (2, 0)]","[(0, 1), (0, 2), (2, 0)]","[(0, 0), (0, 2), (2, 0)]","[(0, 1), (0, 2), (1, 0)]","[(0, 0), (1, 2), (1, 0)]","[(2, 1), (0, 2), (1, 0)]","[(1, 2), (1, 0), (0, 0)]","[(0, 2), (1, 0), (0, 1)]","[(2, 1), (0, 1), (0, 0)]","[(1, 0), (2, 2), (0, 2)]","[(2, 0), (1, 1), (0, 1)]","[(1, 2), (2, 0), (0, 1)]","[(2, 1), (0, 0), (0, 1)]","[(2, 2), (2, 1), (1, 0)]","[(1, 1), (2, 2), (0, 2)]","[(1, 0), (1, 1), (0, 1)]","[(0, 2), (2, 1), (2, 2)]","[(2, 2), (2, 1), (0, 1)]","[(2, 2), (2, 1), (0, 0)]","[(1, 1), (0, 0), (2, 1)]","[(1, 2), (0, 0), (1, 0)]","[(1, 2), (2, 1), (2, 0)]","[(1, 2), (1, 1), (2, 2)]","[(2, 2), (1, 0), (1, 1)]","[(2, 2), (1, 2), (2, 1)]","[(2, 2), (1, 1), (2, 0)]","[(2, 1), (1, 2), (1, 0)]","[(0, 2), (2, 0), (1, 0)]","[(0, 1), (1, 1), (2, 1)]","[(2, 2), (0, 1), (0, 2)]","[(0, 1), (1, 1), (1, 2)]","[(2, 2), (0, 2), (0, 1)]","[(2, 1), (0, 2), (0, 1)]","[(2, 0), (0, 2), (0, 0)]","[(2, 0), (0, 0), (1, 0)]","[(1, 2), (0, 2), (1, 0)]","[(0, 1), (2, 1), (0, 2)]","[(2, 2), (1, 0), (1, 2)]","[(1, 2), (1, 1), (0, 2)]","[(1, 1), (0, 2), (1, 2)]","[(0, 1), (2, 2), (1, 1)]","[(1, 0), (1, 1), (1, 2)]","[(0, 0), (1, 1), (1, 2)]","[(0, 2), (1, 2), (1, 1)]","[(0, 2), (1, 1), (2, 1)]","[(1, 1), (0, 0), (0, 1)]","[(1, 1), (0, 1), (1, 2)]","[(0, 1), (1, 2), (0, 2)]","[(1, 1), (2, 2), (1, 0)]","[(1, 1), (1, 2), (0, 2)]","[(2, 2), (0, 2), (1, 0)]","[(2, 2), (2, 1), (1, 1)]","[(0, 2), (0, 0), (2, 0)]","[(2, 1), (1, 2), (0, 1)]","[(0, 1), (1, 2), (0, 0)]","[(1, 0), (2, 2), (1, 2)]","[(0, 1), (0, 2), (1, 2)]","[(0, 1), (1, 1), (0, 2)]","[(0, 0), (1, 2), (0, 2)]","[(0, 1), (2, 2), (0, 2)]","[(0, 0), (2, 1), (0, 1)]","[(2, 1), (1, 0), (2, 2)]","[(0, 0), (2, 2), (0, 2)]","[(1, 1), (0, 2), (1, 0)]","[(0, 1), (1, 0), (2, 0)]","[(0, 2), (1, 1), (1, 2)]","[(0, 1), (1, 1), (1, 0)]","[(2, 1), (2, 2), (1, 1)]","[(2, 0), (2, 2), (0, 2)]","[(0, 0), (1, 2), (2, 0)]","[(2, 2), (0, 1), (0, 0)]","[(0, 0), (0, 2), (1, 2)]","[(0, 0), (0, 1), (1, 0)]","[(1, 0), (0, 2), (2, 0)]","[(1, 1), (0, 1), (1, 0)]","[(1, 2), (0, 0), (2, 2)]","[(0, 0), (1, 2), (2, 2)]","[(0, 0), (0, 2), (1, 0)]","[(0, 2), (2, 2), (2, 1)]","[(0, 2), (1, 0), (2, 0)]","[(0, 1), (0, 2), (1, 1)]","[(0, 1), (2, 0), (1, 1)]","[(2, 2), (2, 0), (0, 1)]","[(2, 2), (0, 0), (0, 1)]","[(1, 0), (2, 1), (2, 2)]","[(2, 2), (0, 1), (2, 1)]","[(1, 0), (1, 2), (0, 2)]","[(1, 1), (2, 1), (0, 1)]","[(1, 2), (2, 2), (1, 1)]","[(2, 1), (0, 2), (2, 2)]","[(2, 1), (1, 1), (0, 1)]","[(0, 0), (2, 1), (2, 2)]","[(0, 2), (1, 2), (0, 1)]","[(2, 1), (1, 1), (1, 2)]","[(1, 1), (2, 1), (1, 0)]","[(0, 1), (1, 2), (2, 2)]","[(1, 1), (1, 2), (0, 1)]","[(1, 2), (0, 1), (2, 2)]","[(2, 2), (1, 1), (2, 1)]","[(1, 1), (1, 0), (0, 1)]","[(2, 0), (2, 1), (1, 1)]","[(1, 2), (2, 0), (1, 1)]","[(1, 2), (1, 1), (2, 1)]","[(1, 1), (1, 0), (2, 1)]","[(0, 1), (2, 0), (0, 2)]","[(2, 1), (2, 2), (0, 2)]","[(2, 0), (2, 2), (1, 2)]","[(1, 1), (2, 0), (1, 0)]","[(1, 2), (2, 1), (0, 2)]","[(1, 2), (1, 0), (0, 2)]","[(2, 0), (1, 2), (1, 1)]","[(2, 2), (2, 0), (1, 0)]","[(2, 1), (0, 0), (2, 2)]","[(1, 0), (2, 0), (1, 1)]","[(1, 1), (0, 2), (0, 1)]","[(2, 2), (1, 1), (1, 2)]","[(0, 0), (2, 2), (1, 0)]","[(1, 2), (2, 0), (2, 2)]","[(2, 0), (1, 2), (2, 2)]","[(1, 1), (2, 2), (1, 2)]","[(2, 1), (0, 0), (1, 1)]","[(2, 0), (2, 1), (1, 0)]","[(0, 0), (1, 1), (2, 1)]","[(0, 1), (0, 2), (0, 0)]","[(1, 2), (0, 0), (1, 1)]","[(2, 2), (0, 1), (1, 1)]","[(2, 2), (0, 2), (2, 1)]","[(1, 1), (1, 0), (1, 2)]","[(1, 2), (2, 0), (1, 0)]","[(0, 0), (0, 1), (0, 2)]","[(1, 2), (0, 1), (0, 0)]","[(1, 2), (1, 1), (0, 1)]","[(1, 2), (2, 2), (2, 1)]","[(1, 1), (2, 1), (1, 2)]","[(0, 2), (1, 0), (0, 0)]","[(2, 0), (0, 2), (1, 0)]","[(0, 0), (0, 2), (0, 1)]","[(0, 2), (2, 2), (0, 1)]","[(1, 0), (0, 2), (0, 0)]","[(2, 1), (2, 0), (2, 2)]","[(0, 1), (2, 2), (2, 1)]","[(2, 2), (2, 1), (1, 2)]","[(1, 1), (2, 2), (0, 1)]","[(1, 2), (0, 2), (1, 1)]","[(0, 1), (2, 0), (2, 1)]","[(0, 0), (2, 2), (2, 1)]","[(2, 2), (0, 0), (2, 1)]","[(1, 1), (2, 0), (0, 1)]","[(1, 2), (0, 0), (0, 2)]","[(2, 2), (1, 0), (2, 1)]","[(2, 1), (0, 2), (2, 0)]","[(1, 1), (1, 2), (2, 1)]","[(0, 2), (2, 0), (1, 2)]","[(2, 0), (0, 1), (0, 2)]","[(2, 2), (1, 2), (1, 1)]","[(2, 0), (0, 1), (1, 1)]"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.732390930203609,0.0,0.0,1.3956696056987954,-0.2,0.964367444950913,-0.36000000000000004,0.0,0.0,-0.8396800000000001,0.0,0.0,0.0,6.099130186759915,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,-0.14902400000000002,0.0,6.91967361412029,9.999999999999996,0.0,2.5019391274482854,-1.1369681364236253,-1.064,0.12198049478054895,0.0,0.0,0.0,0.0,0.0,1.0136456372706422,6.42758024493975,-0.76,0.0,-0.68,4.358317764366865,-1.464,-0.2,1.106493654113011,-0.36000000000000004,0.0,3.231630755213092,0.0,-0.6408594646316204,0.0,-0.36000000000000004,0.0,-0.5630798574558016,0.0,-0.2,0.0,0.0,0.9859854075655807,0.0,0.0,-0.2,0.0,-0.488,0.0,0.0,0.0,2.0365250688829803,-0.2,-0.6637605984870163,0.0,0.0,0.0,0.0,0.0,0.9785342079888018,0.0,-0.5267207999153273,0.0,1.8356122479414736,0.0,0.0,0.0,-0.36000000000000004,0.0,0.0,-0.488,5.356579023245126,0.0,-0.2,-0.6000000000000001,-0.20400000000000001,-1.5664000000000002,-0.6000000000000001,7.871872365737375,-0.2,0.0,-0.2,0.0,0.0,1.4737377233670275,0.0,-0.2,0.0,0.0,0.0,0.0,-0.6000000000000001,0.6121199884305419,-0.2730786675620569,1.698236556190684,0.0,0.0,0.0,-0.36000000000000004,0.0,0.0,0.0,-0.2,-0.2,3.852909041105356,-0.2,0.0,3.1736831947814323,-0.2,0.0,-0.36000000000000004,-0.5851948342345217,7.783661540036136,-0.2,-0.2,0.0,0.0,0.0,-0.2,0.0,1.082012062474425,7.80991551314767,1.0632469254788541,0.0,1.071474084326402,0.0,-0.2,0.0,-0.2,3.9505262587820553,-0.6000000000000001,3.6,0.0,9.424306105593976,0.0,-0.36000000000000004,-0.2,0.0,0.0,0.0,0.6523591333352501,-0.2,2.0791407235248793,2.355999999999999,0.0,0.0,0.0,0.5524969304545349,-0.2,4.890106470023143,0.6065228558718099,0.0,0.0,-0.76,6.300378230647099,0.8205509545956942,-0.36000000000000004,-0.76,-0.2,6.902079714804791,0.5735314468484539,-0.2,9.999999999999996,0.0,0.0,6.049841727001805,-0.76,-0.6000000000000001,-0.2,-0.6000000000000001,-0.45884970599134783,0.0,1.4021999996351935,-0.2,9.997657689989554,0.0,-0.36000000000000004,-0.5904,3.0730192014443913,-0.5903301748889117,-1.5664000000000002,-1.3712,-0.488,7.298843302278367,0.0,0.0,0.0,-0.488,1.6745563272488275,1.5865718656621595,0.0,-0.36000000000000004,-0.36000000000000004,-0.2,0.0,8.890428831439728,-0.6000000000000001,2.0975784511577262,-0.6000000000000001,-0.68,1.915944012602776,-0.2,0.0,8.899900047027286,0.0,0.8602679546112899,-1.201763658187811,0.940793531391642,9.999995502890306,0.0,3.7089808559718342,-0.2,0.8460409775330746,-0.2,1.155040299864485,0.0,0.0,0.6597363861126313,0.0,-0.2,0.0,-0.36000000000000004,-0.2,-0.2,0.0,0.0,0.652411375851515,-0.2,9.999999999999996,-0.2,0.0,0.0,-0.6000000000000001,-0.010189579574476776,-0.6000000000000001,-0.6000000000000001,-0.2,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,-0.2,-0.16841123840000002,7.8104859953385875,0.9032490973202532,0.0,5.845900541472606,5.932476392213378,0.0,-0.2,6.4723220017465115,-0.2,0.0,0.0,0.9140293533795616,-0.004392000000000007,1.365624669076052,0.0,2.253224127158128,8.890096734930081,-0.2,0.0,0.0,-0.2,8.898686522173266,1.9722559989956052,0.0,9.999999999999996,9.999999999999996,0.0,-0.161192,-0.2,0.0,-0.2,0.0,0.0,6.967097262313252,-1.08,6.055025013364397,-0.2,-0.6000000000000001,4.7253884229511485,1.6199999999999994,0.0,0.0,9.106872176595392,-0.20400000000000001,0.0,-0.6000000000000001,-0.6000000000000001,-0.76,-0.20584427051870366,1.1511738431734808,0.0,-0.2,0.0,-0.2,5.755835480611739,8.157481240924962,-0.2,0.0,0.0,-0.2267499951488,-0.2,-0.2,0.7882523432057782,0.0,2.301563900499856,3.148336415970191,-0.76,5.670170112488505,5.1647944296937895,8.899695091590745,7.8035021802310975,7.029555290314816,-0.6000000000000001,9.999953613666898,9.288982061666568,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,0.0,0.0,7.508286304596782,5.814562528933142,6.326035699107832,1.5629759999999997,0.0,6.767075315392076,0.0,0.0,-0.2,0.9167129399174263,0.0,-0.2,0.0,-0.6396000000000001,-0.2,1.2677786549449162,-0.2,-0.6000000000000001,-0.2,6.866990646205329,0.0,-0.2,0.15495664896000008,0.0,-0.2,0.0,5.096363958547077,0.0,-0.25195879675920363,-0.2,0.0,6.209179534800673,-0.2,0.0,0.0,0.17124758479762844,0.0,0.0,0.0,8.167997029141327,-0.27128,0.0,0.0,-0.2,0.4971408129850286,-0.2,-0.09862198357513446,-0.2,5.537403293750997,0.0,-0.6000000000000001,0.0,-0.17962402258118024,-1.08,0.47067640818787015,-0.2,0.0,1.292918679080141,6.64322617023277,6.355317113972134,6.680190917599294,6.1284303174552734,-0.16746464,0.0,-0.2,0.0,4.791445328503788,2.841533876699227,-0.2,-0.02899464713296487,-0.2,0.0,0.0,7.983766273708577,8.899992702137945,0.0,-0.19914464,-0.2,0.0,0.0,0.0,0.0,7.101026416608522,0.0,0.0,-0.2,0.0,0.0,-0.6000000000000001,0.30691423981456656,1.6211422568895468,-0.9437325170392877,4.451457106324575,6.769448453470121,0.0,4.343191892444391,5.280431424566729,6.569685423168821,5.523939199765983,3.6,0.0,0.0,-0.2909962104099684,0.0,1.0754476242271296,1.5935180476867905,-0.13923587644054536,5.068373690633385,5.591055164523938,4.750516959268537,0.0,0.40894617501446034,1.3465738402765481,1.7799999999999994,-0.5257745020640411,0.15128210525032382,1.193407174846584,1.5410539353883241,0.0,1.5976113897683282,0.0
