None,"(2, 2)","[(1, 2), (2, 0), (0, 1)]","[(1, 1), (1, 0), (0, 1)]","[(1, 1), (2, 0), (0, 2)]","[(1, 0), (2, 1), (0, 2)]","[(0, 0), (2, 0), (0, 1)]","[(0, 0), (1, 0), (0, 1)]","[(1, 0), (1, 1), (0, 0)]","[(2, 0), (1, 2), (0, 1)]","[(2, 0), (1, 1), (0, 0)]","[(2, 0), (1, 0), (0, 1)]","[(2, 0), (1, 1), (0, 2)]","[(2, 0), (1, 0), (1, 2)]","[(2, 0), (1, 0), (0, 2)]","[(2, 1), (1, 1), (1, 2)]","[(2, 0), (1, 0), (2, 2)]","[(2, 2), (1, 1), (1, 2)]","(2, 0)","[(2, 0), (0, 0), (1, 0)]","(0, 2)","[(0, 2), (0, 0), (1, 0)]","[(0, 1), (0, 0), (1, 0)]","[(0, 1), (0, 0), (1, 1)]","[(0, 1), (0, 0), (2, 1)]","[(0, 0), (1, 0), (2, 2)]","[(0, 1), (1, 0), (2, 1)]","[(0, 0), (1, 0), (1, 1)]","[(0, 0), (1, 0), (2, 1)]","[(0, 1), (1, 0), (1, 1)]","[(2, 2), (0, 0), (0, 2)]","[(2, 1), (0, 0), (0, 1)]","[(1, 2), (1, 1), (2, 0)]","[(0, 2), (1, 0), (2, 1)]","[(0, 0), (1, 0), (2, 0)]","[(0, 0), (1, 1), (1, 0)]","(0, 0)","[(0, 1), (1, 0), (1, 2)]","[(0, 0), (2, 0), (2, 2)]","[(0, 1), (2, 1), (1, 2)]","[(0, 0), (2, 0), (1, 1)]","[(0, 0), (2, 0), (1, 2)]","[(1, 0), (2, 1), (1, 2)]","[(0, 0), (1, 1), (2, 0)]","[(0, 0), (1, 1), (2, 1)]","[(1, 0), (1, 2), (2, 2)]","[(2, 0), (0, 2), (1, 2)]","[(1, 0), (0, 1), (1, 2)]","[(2, 0), (0, 0), (1, 2)]","[(1, 0), (0, 0), (1, 2)]","[(1, 1), (0, 0), (1, 2)]","[(1, 1), (1, 0), (2, 2)]","[(1, 1), (1, 0), (1, 2)]","[(1, 0), (2, 0), (1, 2)]","[(0, 0), (2, 1), (1, 2)]","[(1, 0), (2, 0), (0, 2)]","[(2, 0), (2, 1), (0, 2)]","[(0, 0), (2, 0), (0, 2)]","[(0, 0), (2, 2), (0, 2)]","[(0, 0), (2, 1), (0, 2)]","[(0, 2), (2, 2), (1, 1)]","[(0, 1), (2, 1), (1, 0)]","[(1, 0), (2, 2), (1, 2)]","[(1, 0), (1, 1), (1, 2)]","[(1, 0), (1, 1), (2, 2)]","[(2, 0), (1, 1), (2, 2)]","[(2, 0), (1, 1), (0, 1)]","[(2, 1), (1, 1), (0, 1)]","[(2, 0), (1, 0), (0, 0)]","[(2, 2), (1, 2), (0, 0)]","[(2, 1), (1, 1), (1, 0)]","[(2, 0), (1, 1), (1, 0)]","(2, 1)","[(2, 1), (2, 0), (1, 1)]","[(2, 1), (2, 0), (0, 1)]","[(2, 1), (1, 1), (0, 2)]","[(2, 0), (1, 0), (1, 1)]","[(2, 0), (0, 0), (2, 1)]","[(1, 0), (0, 1), (2, 1)]","[(1, 1), (0, 0), (2, 2)]","[(2, 0), (0, 2), (1, 1)]","[(2, 1), (0, 1), (1, 1)]","[(1, 0), (1, 2), (0, 2)]","[(2, 2), (1, 1), (0, 2)]","[(2, 1), (1, 0), (1, 2)]","[(2, 0), (1, 2), (2, 1)]","[(1, 0), (1, 1), (2, 1)]","[(2, 0), (0, 1), (1, 2)]","[(1, 0), (0, 0), (0, 2)]","[(2, 0), (0, 0), (0, 1)]","[(2, 1), (1, 0), (0, 0)]","[(1, 1), (0, 0), (0, 2)]","[(1, 0), (0, 1), (0, 2)]","[(2, 0), (0, 0), (1, 1)]","[(1, 0), (0, 1), (1, 1)]","[(0, 2), (1, 2), (0, 1)]","[(0, 2), (1, 1), (0, 1)]","[(0, 2), (2, 0), (1, 0)]","[(0, 1), (2, 0), (1, 1)]","[(2, 1), (0, 1), (1, 0)]","[(1, 1), (0, 0), (2, 1)]","[(1, 1), (1, 0), (2, 0)]","[(1, 1), (1, 0), (2, 1)]","[(1, 0), (2, 0), (2, 1)]","[(1, 0), (2, 0), (2, 2)]","[(2, 0), (2, 1), (2, 2)]","[(2, 0), (1, 1), (2, 1)]","(1, 1)","[(1, 0), (0, 0), (2, 2)]","[(1, 0), (0, 1), (2, 2)]","[(1, 2), (0, 0), (2, 1)]","[(1, 1), (0, 1), (2, 0)]","[(1, 0), (0, 0), (2, 1)]","[(1, 0), (0, 2), (2, 2)]","[(2, 0), (0, 2), (2, 2)]","[(2, 0), (0, 1), (2, 1)]","[(1, 0), (0, 1), (2, 0)]","(0, 1)","[(0, 0), (1, 1), (0, 2)]","[(0, 0), (1, 0), (0, 2)]","[(1, 0), (1, 1), (0, 1)]","[(0, 0), (1, 1), (0, 1)]","(1, 2)","[(1, 1), (0, 1), (0, 0)]","[(1, 0), (0, 1), (0, 0)]","[(0, 2), (1, 2), (1, 1)]","[(0, 1), (1, 2), (1, 0)]","[(2, 0), (1, 2), (2, 2)]","[(1, 2), (0, 1), (1, 0)]","[(1, 1), (0, 0), (2, 0)]","[(1, 2), (1, 0), (2, 2)]","[(2, 0), (0, 0), (2, 2)]","[(2, 1), (0, 0), (1, 2)]","[(0, 1), (2, 0), (2, 1)]","[(0, 0), (2, 0), (2, 1)]","[(0, 2), (1, 0), (1, 1)]","[(0, 1), (2, 2), (1, 2)]","[(0, 0), (2, 1), (1, 1)]","[(0, 1), (2, 0), (1, 2)]","[(0, 0), (2, 1), (2, 2)]","[(1, 2), (0, 2), (2, 0)]","[(1, 1), (0, 1), (1, 0)]","[(1, 1), (0, 0), (1, 0)]","[(1, 0), (1, 1), (2, 0)]","[(1, 2), (1, 1), (0, 1)]","[(0, 1), (1, 0), (2, 2)]","[(0, 1), (0, 0), (2, 2)]","[(0, 2), (0, 0), (1, 2)]","[(0, 1), (0, 0), (1, 2)]","[(0, 1), (0, 0), (0, 2)]","[(0, 2), (0, 0), (2, 2)]","[(0, 2), (0, 1), (2, 1)]","[(1, 2), (1, 0), (1, 1)]","[(1, 1), (0, 1), (1, 2)]","[(1, 0), (0, 0), (2, 0)]","[(1, 2), (1, 0), (2, 0)]","[(1, 0), (0, 2), (1, 2)]","[(0, 0), (0, 1), (0, 2)]","[(0, 0), (0, 1), (1, 2)]","[(0, 1), (0, 2), (2, 2)]","[(0, 0), (0, 2), (1, 2)]","[(0, 0), (0, 1), (2, 2)]","[(2, 0), (0, 0), (0, 2)]","[(0, 1), (2, 1), (2, 0)]","[(0, 0), (2, 1), (1, 0)]","[(0, 1), (2, 0), (1, 0)]","[(0, 0), (2, 0), (1, 0)]","[(1, 2), (0, 1), (2, 1)]","[(0, 1), (0, 0), (2, 0)]","[(2, 2), (0, 1), (1, 0)]","[(2, 1), (0, 0), (1, 1)]","[(2, 2), (1, 0), (1, 2)]","[(2, 1), (1, 1), (2, 2)]","[(0, 0), (0, 1), (2, 0)]","[(2, 0), (0, 1), (2, 2)]","[(1, 1), (2, 0), (0, 0)]","[(1, 1), (1, 0), (0, 0)]","[(1, 2), (1, 0), (0, 0)]","[(0, 1), (1, 0), (0, 0)]","[(1, 1), (0, 1), (2, 1)]","[(1, 0), (0, 0), (1, 1)]","[(0, 1), (1, 0), (0, 2)]","[(2, 1), (1, 0), (2, 2)]","[(2, 0), (1, 0), (2, 1)]","[(1, 0), (0, 0), (0, 1)]","[(1, 1), (0, 0), (0, 1)]","[(1, 2), (0, 0), (0, 2)]","[(1, 1), (1, 0), (0, 2)]","[(0, 1), (1, 2), (1, 1)]","[(0, 0), (2, 1), (2, 0)]","[(0, 0), (2, 2), (1, 0)]","[(1, 0), (1, 1), (0, 2)]","[(1, 1), (1, 2), (0, 1)]","[(1, 0), (1, 2), (0, 1)]","[(2, 0), (2, 1), (1, 2)]","[(1, 0), (2, 1), (2, 2)]","[(2, 1), (2, 2), (1, 2)]","[(2, 0), (2, 2), (1, 1)]","[(2, 0), (2, 1), (1, 1)]","[(2, 0), (1, 1), (1, 2)]","[(2, 1), (1, 0), (0, 2)]","[(2, 2), (1, 2), (1, 1)]","[(2, 1), (1, 2), (1, 1)]","[(1, 2), (1, 0), (2, 1)]","[(1, 2), (0, 0), (2, 2)]","[(1, 1), (0, 1), (2, 2)]","[(2, 1), (1, 0), (1, 1)]","[(0, 0), (1, 0), (1, 2)]","[(0, 0), (1, 1), (1, 2)]","(1, 0)","[(2, 1), (0, 1), (1, 2)]","[(0, 2), (0, 0), (1, 1)]","[(0, 2), (0, 1), (1, 2)]","[(0, 2), (1, 0), (1, 2)]","[(0, 0), (2, 2), (1, 2)]","[(0, 1), (2, 1), (1, 1)]","[(1, 0), (2, 2), (2, 1)]","[(0, 0), (2, 2), (2, 1)]","[(1, 0), (1, 2), (2, 0)]","[(2, 1), (1, 1), (0, 0)]","[(1, 1), (2, 2), (2, 0)]","[(1, 0), (2, 1), (2, 0)]","[(0, 2), (1, 0), (2, 2)]","[(0, 1), (1, 0), (2, 0)]","[(0, 1), (2, 0), (2, 2)]","[(2, 1), (0, 1), (0, 2)]","[(0, 1), (2, 1), (0, 0)]","[(1, 1), (2, 0), (2, 2)]","[(1, 0), (2, 0), (1, 1)]","[(1, 1), (2, 0), (0, 1)]","[(1, 0), (2, 1), (0, 0)]","[(1, 0), (2, 0), (0, 0)]","[(1, 0), (1, 2), (0, 0)]","[(0, 2), (2, 0), (0, 0)]","[(1, 1), (1, 2), (0, 2)]","[(1, 2), (0, 1), (0, 2)]","[(0, 1), (2, 0), (0, 0)]","[(0, 2), (2, 1), (0, 1)]","[(0, 2), (2, 0), (0, 1)]","[(2, 1), (0, 0), (0, 2)]","[(1, 2), (2, 0), (2, 1)]","[(1, 1), (2, 0), (2, 1)]","[(2, 1), (0, 0), (2, 2)]","[(0, 2), (2, 0), (1, 2)]","[(0, 0), (0, 2), (2, 2)]","[(0, 1), (1, 1), (0, 2)]","[(0, 1), (1, 1), (2, 2)]","[(1, 2), (0, 0), (1, 1)]","[(2, 1), (1, 0), (0, 1)]","[(2, 0), (0, 1), (0, 0)]","[(2, 0), (0, 2), (0, 0)]","[(2, 0), (0, 1), (1, 0)]","[(0, 2), (1, 1), (0, 0)]","[(2, 1), (1, 1), (2, 0)]","[(2, 1), (1, 0), (2, 0)]","[(1, 2), (2, 0), (0, 0)]","[(1, 0), (2, 1), (0, 1)]","[(0, 2), (0, 1), (2, 2)]","[(1, 0), (2, 0), (0, 1)]","[(1, 2), (0, 1), (2, 2)]","[(0, 2), (0, 0), (2, 0)]","[(0, 2), (0, 1), (2, 0)]","[(0, 0), (2, 2), (2, 0)]","[(0, 2), (2, 2), (2, 0)]","[(0, 2), (2, 1), (0, 0)]","[(1, 1), (2, 1), (1, 0)]","[(1, 1), (2, 0), (1, 0)]","[(1, 2), (0, 2), (1, 1)]","[(2, 1), (2, 0), (1, 0)]","[(2, 1), (2, 0), (0, 0)]","[(2, 2), (1, 1), (2, 0)]","[(0, 0), (2, 2), (0, 1)]","[(1, 0), (2, 1), (1, 1)]","[(0, 2), (2, 0), (1, 1)]","[(2, 2), (1, 1), (2, 1)]","[(2, 2), (2, 0), (0, 2)]","[(2, 2), (2, 1), (0, 2)]","[(2, 1), (2, 0), (1, 2)]","[(2, 2), (1, 0), (0, 2)]","[(2, 1), (2, 0), (0, 2)]","[(2, 2), (2, 0), (0, 1)]","[(2, 2), (2, 0), (0, 0)]","[(2, 2), (2, 1), (0, 0)]","[(1, 2), (1, 0), (0, 1)]","[(1, 2), (1, 1), (0, 0)]","[(2, 2), (0, 0), (1, 2)]","[(2, 1), (0, 2), (2, 2)]","[(1, 2), (0, 0), (2, 0)]","[(2, 1), (2, 0), (2, 2)]","[(1, 0), (2, 2), (0, 1)]","[(0, 0), (2, 1), (0, 1)]","[(0, 2), (0, 0), (0, 1)]","[(0, 1), (1, 1), (1, 2)]","[(1, 1), (2, 0), (1, 2)]","[(2, 2), (0, 1), (0, 2)]","[(0, 2), (1, 0), (0, 1)]","[(0, 0), (2, 2), (1, 1)]","[(1, 2), (0, 1), (2, 0)]","[(0, 1), (1, 2), (2, 0)]","[(1, 0), (2, 2), (1, 1)]","[(0, 1), (2, 0), (0, 2)]","[(1, 0), (0, 2), (0, 1)]","[(1, 1), (0, 2), (0, 1)]","[(0, 2), (0, 0), (2, 1)]","[(0, 2), (2, 1), (1, 0)]","[(2, 0), (2, 2), (0, 1)]","[(2, 0), (2, 2), (0, 2)]","[(2, 2), (2, 0), (1, 2)]","[(2, 2), (2, 1), (1, 2)]","[(1, 1), (0, 1), (0, 2)]","[(1, 2), (2, 1), (1, 0)]","[(1, 2), (2, 0), (1, 1)]","[(1, 2), (1, 1), (1, 0)]","[(1, 0), (2, 2), (0, 0)]","[(2, 0), (2, 1), (1, 0)]","[(1, 2), (0, 2), (0, 0)]","[(0, 2), (2, 0), (2, 1)]","[(2, 1), (2, 2), (0, 2)]","[(2, 0), (2, 2), (1, 2)]","[(2, 0), (2, 1), (0, 1)]","[(2, 0), (2, 1), (0, 0)]","[(1, 2), (1, 1), (0, 2)]","[(2, 2), (2, 1), (1, 0)]","[(0, 0), (0, 2), (0, 1)]","[(2, 0), (0, 1), (0, 2)]","[(1, 2), (2, 0), (1, 0)]","[(2, 1), (0, 1), (2, 0)]","[(2, 1), (0, 0), (2, 0)]","[(1, 2), (2, 0), (2, 2)]","[(1, 2), (0, 0), (0, 1)]","[(2, 2), (2, 0), (1, 1)]","[(0, 1), (1, 1), (2, 1)]","[(0, 0), (0, 2), (1, 1)]","[(0, 0), (0, 1), (1, 1)]","[(0, 0), (0, 1), (2, 1)]","[(1, 0), (0, 2), (1, 1)]","[(1, 0), (0, 2), (2, 1)]","[(2, 0), (0, 1), (1, 1)]","[(0, 1), (0, 2), (2, 1)]","[(0, 0), (0, 2), (2, 1)]","[(0, 1), (0, 2), (2, 0)]","[(2, 2), (1, 2), (2, 1)]","[(0, 1), (1, 2), (2, 1)]","[(2, 1), (0, 0), (1, 0)]","[(0, 2), (0, 1), (1, 1)]","[(0, 2), (0, 1), (0, 0)]","[(1, 2), (0, 2), (1, 0)]","[(1, 1), (2, 2), (2, 1)]","[(0, 0), (1, 2), (1, 1)]","[(1, 2), (2, 0), (0, 2)]","[(1, 1), (2, 1), (0, 2)]","[(2, 2), (1, 1), (0, 1)]","[(2, 2), (2, 1), (0, 1)]","[(2, 2), (2, 0), (2, 1)]","[(0, 1), (2, 1), (2, 2)]","[(2, 0), (2, 2), (0, 0)]","[(2, 1), (0, 2), (1, 1)]","[(2, 1), (0, 1), (2, 2)]","[(0, 2), (2, 1), (2, 0)]","[(0, 2), (2, 1), (1, 2)]","[(0, 2), (0, 1), (1, 0)]","[(2, 1), (2, 2), (0, 1)]","[(0, 1), (2, 2), (0, 2)]","[(0, 1), (1, 1), (2, 0)]","[(1, 0), (2, 2), (0, 2)]","[(1, 1), (2, 1), (0, 1)]","[(1, 2), (0, 0), (1, 0)]","[(0, 1), (0, 2), (1, 1)]","[(2, 2), (2, 0), (1, 0)]","[(0, 1), (1, 1), (1, 0)]","[(1, 2), (1, 0), (0, 2)]","[(2, 2), (0, 0), (2, 1)]","[(2, 2), (0, 1), (2, 0)]","[(2, 2), (0, 1), (1, 1)]","[(1, 1), (2, 1), (0, 0)]","[(2, 1), (0, 1), (0, 0)]","[(2, 0), (0, 2), (1, 0)]","[(2, 1), (2, 2), (0, 0)]","[(2, 0), (2, 2), (1, 0)]","[(2, 1), (0, 2), (1, 2)]","[(0, 0), (1, 1), (2, 2)]","[(1, 2), (0, 1), (0, 0)]","[(1, 1), (2, 1), (2, 0)]","[(0, 2), (2, 0), (2, 2)]","[(2, 0), (0, 2), (2, 1)]","[(2, 1), (1, 2), (1, 0)]","[(0, 1), (1, 2), (0, 0)]","[(0, 0), (1, 2), (0, 1)]","[(0, 1), (2, 2), (1, 1)]","[(0, 1), (0, 2), (1, 0)]","[(0, 0), (0, 2), (1, 0)]","[(2, 1), (2, 2), (1, 0)]","[(2, 1), (0, 2), (0, 1)]","[(2, 0), (0, 2), (0, 1)]","[(2, 1), (0, 2), (0, 0)]","[(2, 1), (2, 2), (1, 1)]","[(0, 0), (0, 1), (1, 0)]","[(2, 2), (2, 1), (1, 1)]","[(1, 2), (0, 1), (1, 1)]","[(1, 0), (1, 2), (1, 1)]","[(0, 2), (1, 1), (2, 0)]","[(1, 1), (2, 1), (1, 2)]","[(1, 0), (0, 2), (0, 0)]","[(1, 0), (1, 2), (2, 1)]","[(2, 2), (0, 0), (1, 1)]","[(0, 1), (1, 1), (0, 0)]","[(2, 1), (2, 2), (2, 0)]","[(2, 1), (1, 2), (0, 1)]","[(0, 0), (1, 2), (2, 0)]","[(1, 1), (0, 2), (0, 0)]","[(0, 0), (0, 2), (2, 0)]","[(2, 2), (1, 1), (1, 0)]","[(0, 2), (2, 1), (1, 1)]","[(0, 1), (0, 2), (1, 2)]","[(1, 2), (2, 1), (2, 0)]","[(0, 0), (1, 2), (2, 1)]","[(2, 2), (0, 1), (1, 2)]","[(0, 2), (1, 1), (1, 0)]","[(0, 1), (1, 2), (0, 2)]","[(0, 2), (2, 1), (2, 2)]","[(0, 1), (2, 1), (0, 2)]","[(0, 2), (1, 1), (1, 2)]","[(0, 2), (1, 1), (2, 2)]","[(2, 2), (1, 1), (0, 0)]","[(0, 2), (2, 2), (2, 1)]","[(0, 1), (2, 2), (2, 1)]","[(0, 1), (1, 2), (2, 2)]","[(2, 2), (1, 0), (0, 1)]","[(1, 1), (1, 2), (0, 0)]","[(0, 2), (1, 1), (2, 1)]","[(0, 2), (1, 2), (1, 0)]","[(1, 2), (2, 1), (0, 0)]","[(1, 1), (1, 2), (2, 2)]","[(1, 2), (2, 1), (1, 1)]","[(1, 0), (0, 2), (2, 0)]","[(0, 1), (0, 2), (0, 0)]","[(0, 2), (1, 2), (2, 1)]","[(1, 0), (2, 2), (2, 0)]","[(2, 2), (0, 2), (1, 2)]","[(1, 1), (0, 2), (1, 0)]","[(1, 2), (1, 1), (2, 1)]","[(0, 2), (1, 0), (2, 0)]","[(1, 2), (2, 1), (0, 2)]","[(2, 0), (1, 2), (0, 2)]","[(0, 0), (1, 2), (0, 2)]","[(1, 2), (0, 2), (0, 1)]","[(0, 0), (1, 2), (1, 0)]","[(2, 2), (1, 2), (0, 1)]","[(1, 1), (2, 2), (1, 2)]","[(1, 2), (2, 2), (1, 1)]","[(1, 2), (2, 1), (0, 1)]","[(1, 2), (2, 2), (2, 1)]","[(0, 1), (2, 2), (2, 0)]","[(1, 2), (1, 1), (2, 2)]","[(1, 1), (2, 1), (2, 2)]","[(2, 2), (1, 0), (1, 1)]","[(0, 2), (1, 0), (0, 0)]","[(2, 1), (1, 2), (0, 2)]","[(2, 2), (0, 1), (2, 1)]","[(2, 2), (1, 0), (0, 0)]","[(2, 2), (1, 2), (1, 0)]","[(1, 1), (0, 2), (2, 0)]","[(2, 0), (2, 2), (2, 1)]","[(2, 2), (0, 2), (1, 1)]","[(1, 1), (2, 2), (0, 2)]","[(2, 1), (1, 2), (2, 0)]","[(1, 1), (0, 2), (1, 2)]","[(0, 2), (1, 2), (2, 0)]","[(1, 1), (0, 2), (2, 2)]","[(1, 2), (2, 2), (0, 1)]","[(2, 0), (1, 2), (1, 1)]","[(0, 0), (1, 2), (2, 2)]","[(2, 0), (1, 2), (0, 0)]","[(2, 2), (0, 2), (0, 0)]","[(2, 2), (1, 0), (2, 0)]","[(1, 1), (0, 2), (2, 1)]","[(1, 1), (1, 2), (2, 1)]","[(2, 2), (0, 0), (2, 0)]","[(0, 2), (1, 2), (2, 2)]","[(2, 2), (0, 0), (1, 0)]","[(0, 1), (2, 2), (1, 0)]","[(2, 1), (0, 2), (1, 0)]","[(2, 1), (0, 2), (2, 0)]","[(1, 1), (2, 2), (0, 1)]","[(1, 1), (2, 2), (0, 0)]","[(1, 1), (2, 2), (1, 0)]","[(2, 2), (0, 1), (0, 0)]","[(2, 0), (1, 2), (1, 0)]","[(0, 2), (2, 2), (1, 0)]","[(0, 2), (1, 2), (0, 0)]","[(0, 1), (2, 2), (0, 0)]","[(2, 2), (2, 1), (2, 0)]","[(2, 2), (1, 2), (2, 0)]","[(2, 1), (1, 2), (0, 0)]","[(2, 2), (1, 0), (2, 1)]","[(1, 2), (2, 2), (0, 2)]","[(1, 1), (1, 2), (1, 0)]","[(1, 1), (1, 2), (2, 0)]","[(1, 2), (2, 2), (1, 0)]","[(1, 2), (2, 2), (2, 0)]","[(2, 2), (0, 2), (1, 0)]","[(1, 2), (0, 2), (2, 1)]","[(2, 1), (1, 2), (2, 2)]","[(1, 2), (2, 1), (2, 2)]","[(2, 2), (0, 0), (0, 1)]","[(0, 2), (2, 2), (0, 1)]","[(2, 2), (1, 2), (0, 2)]","[(1, 2), (2, 2), (0, 0)]","[(0, 2), (2, 2), (0, 0)]","[(0, 2), (2, 2), (1, 2)]"
0.0,764.2031958524972,815.6771317840249,848.6344794573528,773.8424352121096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.7033115197804,0.0,0.0,0.0,0.0,624.9083204865785,720.6882226027782,512.1737476507337,546.2466963187878,762.0742816535538,0.0,760.9734072966874,0.0,0.0,0.0,796.5919753844504,849.7144284799734,242.20457277179807,243.55372093986918,0.0,0.0,0.0,684.508871745571,0.0,578.0239319810007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736.5027352117771,253.55022248068144,600.2718878943429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019196062359088883,734.3940533210161,0.0,0.0,0.0,0.0,0.0,809.2457256790082,0.0,384.81195424856537,811.9294205107606,0.0,791.6585541353072,114.39599326929181,833.7385531887342,824.7085552426869,0.0,0.0,0.0,717.2352647180162,0.0,0.0,0.0,785.6767445093147,804.2180612255296,0.0,0.0,0.0,0.0,0.0,826.3670470919316,804.8960843624103,0.0,0.0,0.0,496.336514791023,0.0,745.3538454676142,777.9712154826323,823.3892077747478,439.68889258733395,-0.32935335920205455,764.5863835103762,0.0,0.0,0.0,0.0,619.3029519862384,0.0,0.0,755.1416205566742,776.2386597566906,0.0,0.0,0.0,0.0,0.0,745.3439071696893,0.0,0.0,0.0,0.0,788.5229853063107,706.6271807354526,0.0,733.6842455437229,744.6209740334705,0.0,196.6942228478251,318.54950132190316,766.2005389791686,0.0,791.3237512645363,765.4026966938699,0.0,771.0352310239374,733.179515556795,0.0,724.4428329395914,0.0,767.9721656030416,732.1586490262748,0.0,0.0,827.0934315048472,559.9263546775663,497.81006941298455,741.6684669772162,574.402558487813,3.460491577946847,734.3976638571672,746.7943473624064,0.0,762.4958521177037,0.0,714.8480920929919,0.0,0.0,0.0,-0.08137453651379821,0.0,0.0,0.0,708.6281974124754,0.0,733.1473080356753,0.0,744.4542078144257,761.961253909616,709.2542600606158,831.2275599005123,653.9212961117106,776.8411609445258,0.0,0.0,305.60767590762003,457.1941052955331,881.7892448148746,0.0,791.4155620345597,0.0,-0.12258344648480163,786.661289959815,0.0,0.0,0.0,823.4115656555902,755.3797011703751,0.0,0.0,0.0,0.0,789.2578416011006,0.0,0.0,0.0,757.1172885597153,0.0,0.0,0.0,806.7406049327905,729.9929060188977,0.0,379.9523581854293,751.8195276778301,786.2417002380719,0.0,0.0,0.0,0.0,816.7514719418745,734.4171187677898,787.5134047431885,750.4407994764777,0.0,0.0,0.0,0.0,0.0,799.6717014954642,52.09723392950717,0.0,720.5006319931258,722.4512065073159,759.0554204548458,798.4276800330819,723.9643370762624,764.4276944249089,0.0,573.9643539537175,0.0,0.0,0.0,908.9020671195256,787.008240927064,0.0,609.0542059641252,769.071512975957,773.0242382592536,786.587070067529,742.7637406826495,0.0,778.321982788811,769.6331738544841,0.0,796.3396975912696,765.462161554537,715.959918914371,509.64684580383096,0.0,0.0,0.0,561.4200944328727,317.9347928555505,0.0,235.875778829336,0.0,733.3768631249171,0.0,740.4591259776776,439.0250120892507,733.8101097071693,0.0,715.4942899247493,713.883075138421,823.4543106032758,0.0,717.8667947285381,346.5102328240313,833.3989698045037,683.3110251911552,0.0,0.0,755.1941926739892,0.0,787.8459738087641,-0.15404206492832406,369.04182757946455,-0.13695756505942944,327.29252578654325,785.3587304393022,230.41307833756838,816.2400174559899,808.7634625356586,856.6371636430695,767.415440341285,777.0857797622797,714.4961816772576,94.43057625529349,0.0,0.0,0.0,773.591405932106,761.1872300881037,788.0766857376664,152.86566792111353,0.0,706.3116139339193,742.0701729464436,0.0,769.9539229055389,0.0,0.0,722.9350636660588,727.478139260333,0.0,0.0,789.7802687308675,719.4220061183921,802.1070551765023,807.0921234987775,768.4063013555792,772.9698849634714,0.0,0.0,696.4948317365265,755.2234778208435,763.7722721611277,0.0,0.0,0.0,801.0827329513106,795.4380731960723,0.0,0.0,822.8167812055484,719.6100358223966,662.2311520056192,747.9191486831711,914.4192617633867,780.4597210886592,752.0855575170453,0.0,0.0,0.0,0.0,0.0,0.0,740.5344253790912,0.0,717.8919744243856,613.8693293281539,747.3143224430165,825.6288184342603,729.3120561436984,0.016611376954550394,725.4179608273203,0.0,0.0,746.5075640699539,747.208853040278,727.4293249388396,787.7070309756261,0.0,747.6585517221939,0.0,794.2929972754565,775.1703423684385,713.3019471790159,755.4438913066497,743.0660989702235,749.263197566005,742.4651463271169,749.9601059725707,0.0,762.470448189526,696.2597320179273,738.4306398341463,799.4979792427192,745.0820251232541,781.0997784503907,727.7570491323353,692.7378081918062,810.7715041219715,792.7968200922372,807.1430909672762,0.0,746.7383829619714,0.0,782.09874981068,0.0,707.9573137086808,377.22477249403994,730.0341930790954,0.0,805.2217580638766,692.9780722168214,0.0,737.314024279698,739.6205292510974,0.0,744.7506691413917,781.0422104780412,0.0,804.0708000623799,742.4274614539519,0.0,765.7173170617907,0.0,0.0,718.8623363240778,757.1935163954616,0.0,0.0,790.5453673995141,662.0351639984663,712.9014109653695,823.7411400987264,0.0,323.44164988883654,0.0,570.4159644180029,748.8336328422682,736.1847577015039,654.9532821589708,0.0,783.001776127548,705.1089341745386,0.0,708.4055490468554,762.9590475618382,0.0,761.5263024331813,685.73244281536,711.8306042824513,720.4726135709565,741.2214989472207,736.9434214208994,779.4794842476275,721.433069367171,691.7181606365871,760.781821900605,741.7861010878429,0.0,0.0,725.8345702149873,738.2722847333486,0.0,0.0,476.9729543153291,715.7051663303934,743.9111416658549,755.1960590385662,0.0,0.0,291.5031765705652,0.0,793.7246749904504,0.0,748.447977712527,807.0496367842128,393.751604365883,735.136071375998,778.8346168855874,746.6183693471671,651.0477507421841,24.026363077252462,804.6450702150413,766.3246400113404,691.6894532950129,678.8731955707602,641.9773123121892,0.0,298.35865763472077,758.342815316918,655.6688015968512,0.0,290.2225297313883,640.9754118233437,565.5210066251263,0.0,0.0,0.0,142.65192156800373,0.0,587.3141964565931,745.1645411266503,772.8823649866878,79.44024091372106,459.3575538547645,715.3634299583017,644.9560361047089,361.09401590906685,750.42987752333,779.0729892918366,588.5083559401726,633.1024430873632,0.0,668.2938501120515,179.52761388465507,565.3358035636778,0.790932,207.35670301067333,604.591115793431,378.1781583345959,442.1761727010299,-0.2817993731703618,744.6471900382002,430.26187077810664,236.30271336606856,126.75006292935504,493.67455170584043,0.0,0.0,674.5109735053248,608.8128421315831,467.76746183081156,274.44820048620863,578.5810995815402,0.0
